Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;119;rare earth minerals;Monazite;2012;
Australia;119;rare earth minerals;;2012;647
Brazil;119;rare earth minerals;Monazite;2012;206
Burundi;119;rare earth minerals;;2012;
China;119;rare earth minerals;;2012;100000
India;119;rare earth minerals;Monazite;2012;
Malaysia;119;rare earth minerals;Monazite;2012;113
Malaysia;119;rare earth minerals;Xenotime;2012;66
Russia;119;rare earth minerals;Loparite;2012;6712
USA;119;rare earth minerals;Bastnaesite;2012;3000
Australia;119;rare earth minerals;Monazite;2013;
Australia;119;rare earth minerals;;2013;3943
Brazil;119;rare earth minerals;Monazite;2013;0
Burundi;119;rare earth minerals;;2013;0
China;119;rare earth minerals;;2013;
India;119;rare earth minerals;Monazite;2013;491
Malaysia;119;rare earth minerals;Monazite;2013;261
Malaysia;119;rare earth minerals;Xenotime;2013;97
Russia;119;rare earth minerals;Loparite;2013;7485
USA;119;rare earth minerals;Bastnaesite;2013;5500
Australia;119;rare earth minerals;Monazite;2014;
Australia;119;rare earth minerals;;2014;11027
Brazil;119;rare earth minerals;Monazite;2014;0
Burundi;119;rare earth minerals;;2014;0
China;119;rare earth minerals;;2014;
India;119;rare earth minerals;Monazite;2014;2825
Malaysia;119;rare earth minerals;Monazite;2014;372
Malaysia;119;rare earth minerals;Xenotime;2014;83
Russia;119;rare earth minerals;Loparite;2014;7700
USA;119;rare earth minerals;Bastnaesite;2014;5400
Australia;119;rare earth minerals;Monazite;2015;
Australia;119;rare earth minerals;;2015;16029
Brazil;119;rare earth minerals;Monazite;2015;
Burundi;119;rare earth minerals;;2015;0
China;119;rare earth minerals;;2015;
India;119;rare earth minerals;Monazite;2015;1500
Malaysia;119;rare earth minerals;Monazite;2015;499
Malaysia;119;rare earth minerals;Xenotime;2015;66
Russia;119;rare earth minerals;Loparite;2015;8509
USA;119;rare earth minerals;Bastnaesite;2015;5900
Australia;119;rare earth minerals;Monazite;2016;
Australia;119;rare earth minerals;;2016;23274
Brazil;119;rare earth minerals;Monazite;2016;
Burundi;119;rare earth minerals;;2016;0
China;119;rare earth minerals;;2016;
India;119;rare earth minerals;Monazite;2016;
Malaysia;119;rare earth minerals;Monazite;2016;1875
Malaysia;119;rare earth minerals;Xenotime;2016;4
Russia;119;rare earth minerals;Loparite;2016;8756
USA;119;rare earth minerals;Bastnaesite;2016;0
Australia;119;rare earth minerals;Monazite;2017;
Australia;119;rare earth minerals;;2017;28430
Brazil;119;rare earth minerals;Monazite;2017;
Burundi;119;rare earth minerals;;2017;
China;119;rare earth minerals;;2017;
India;119;rare earth minerals;Monazite;2017;
Malaysia;119;rare earth minerals;Monazite;2017;302
Malaysia;119;rare earth minerals;Xenotime;2017;0
Russia;119;rare earth minerals;Loparite;2017;8928
USA;119;rare earth minerals;Bastnaesite;2017;0
Australia;119;rare earth minerals;Monazite;2018;0
Australia;119;rare earth minerals;;2018;29932
Brazil;119;rare earth minerals;Monazite;2018;
Burundi;119;rare earth minerals;;2018;
China;119;rare earth minerals;;2018;
India;119;rare earth minerals;Monazite;2018;
Malaysia;119;rare earth minerals;Monazite;2018;86
Malaysia;119;rare earth minerals;Xenotime;2018;1568
Russia;119;rare earth minerals;Loparite;2018;9224
USA;119;rare earth minerals;Bastnaesite;2018;14000
Australia;119;rare earth minerals;Monazite;2019;0
Australia;119;rare earth minerals;;2019;25955
Brazil;119;rare earth minerals;Monazite;2019;
Burundi;119;rare earth minerals;;2019;
China;119;rare earth minerals;;2019;
India;119;rare earth minerals;Monazite;2019;
Malaysia;119;rare earth minerals;Monazite;2019;54
Malaysia;119;rare earth minerals;Xenotime;2019;60
Russia;119;rare earth minerals;Loparite;2019;9472
USA;119;rare earth minerals;Bastnaesite;2019;28000
Australia;119;rare earth minerals;Monazite;2020;10537
Australia;119;rare earth minerals;;2020;22985
Brazil;119;rare earth minerals;Monazite;2020;
Burundi;119;rare earth minerals;;2020;
China;119;rare earth minerals;;2020;
India;119;rare earth minerals;Monazite;2020;
Malaysia;119;rare earth minerals;Monazite;2020;18
Malaysia;119;rare earth minerals;Xenotime;2020;3
Russia;119;rare earth minerals;Loparite;2020;9530
USA;119;rare earth minerals;Bastnaesite;2020;39000
Australia;119;rare earth minerals;Monazite;2021;16446
Australia;119;rare earth minerals;;2021;28437
Brazil;119;rare earth minerals;Monazite;2021;
Burundi;119;rare earth minerals;;2021;
China;119;rare earth minerals;;2021;
India;119;rare earth minerals;Monazite;2021;
Malaysia;119;rare earth minerals;Monazite;2021;23
Malaysia;119;rare earth minerals;Xenotime;2021;23
Russia;119;rare earth minerals;Loparite;2021;9500
USA;119;rare earth minerals;Bastnaesite;2021;43000
