Country;commodity_code;commodity_desc;Sub-commodity;year;value
Armenia;41;copper smelter;;2012;10075
Australia;41;copper smelter;;2012;422398
Azerbaijan;41;copper smelter;;2012;
Brazil;41;copper smelter;;2012;170400
Bulgaria;41;copper smelter;;2012;269100
Canada;41;copper smelter;;2012;287051
Chile;41;copper smelter;;2012;1342400
China;41;copper smelter;;2012;3601400
Congo, Democratic Republic;41;copper smelter;;2012;
Finland;41;copper smelter;;2012;129256
Germany;41;copper smelter;;2012;352400
India;41;copper smelter;;2012;695400
Indonesia;41;copper smelter;;2012;198400
Iran;41;copper smelter;;2012;173100
Japan;41;copper smelter;;2012;1274690
Kazakhstan;41;copper smelter;;2012;341700
Korea (Rep. of);41;copper smelter;;2012;477300
Korea, Dem. P.R. of;41;copper smelter;;2012;10000
Mexico;41;copper smelter;;2012;260900
Namibia;41;copper smelter;;2012;27767
Norway;41;copper smelter;;2012;37891
Oman;41;copper smelter;;2012;721
Pakistan;41;copper smelter;;2012;20201
Peru;41;copper smelter;;2012;290088
Philippines;41;copper smelter;;2012;97000
Poland;41;copper smelter;;2012;466715
Russia;41;copper smelter;;2012;646000
Serbia;41;copper smelter;;2012;32200
South Africa;41;copper smelter;;2012;55300
Spain;41;copper smelter;;2012;270200
Sweden;41;copper smelter;;2012;151100
Tanzania;41;copper smelter;;2012;
Turkey;41;copper smelter;;2012;35500
USA;41;copper smelter;;2012;485300
Uzbekistan;41;copper smelter;;2012;90000
Vietnam;41;copper smelter;;2012;8000
Zambia;41;copper smelter;;2012;519200
Zimbabwe;41;copper smelter;;2012;5000
Armenia;41;copper smelter;;2013;10771
Australia;41;copper smelter;;2013;445520
Azerbaijan;41;copper smelter;;2013;
Brazil;41;copper smelter;;2013;202900
Bulgaria;41;copper smelter;;2013;294000
Canada;41;copper smelter;;2013;254509
Chile;41;copper smelter;;2013;1358300
China;41;copper smelter;;2013;4228919
Congo, Democratic Republic;41;copper smelter;;2013;
Finland;41;copper smelter;;2013;135840
Germany;41;copper smelter;;2013;289900
India;41;copper smelter;;2013;617000
Indonesia;41;copper smelter;;2013;217700
Iran;41;copper smelter;;2013;154600
Japan;41;copper smelter;;2013;1261348
Kazakhstan;41;copper smelter;;2013;325600
Korea (Rep. of);41;copper smelter;;2013;478800
Korea, Dem. P.R. of;41;copper smelter;;2013;2000
Mexico;41;copper smelter;;2013;220800
Namibia;41;copper smelter;;2013;24354
Norway;41;copper smelter;;2013;37461
Oman;41;copper smelter;;2013;4200
Pakistan;41;copper smelter;;2013;15285
Peru;41;copper smelter;;2013;412966
Philippines;41;copper smelter;;2013;181900
Poland;41;copper smelter;;2013;458789
Russia;41;copper smelter;;2013;650000
Serbia;41;copper smelter;;2013;33300
South Africa;41;copper smelter;;2013;69900
Spain;41;copper smelter;;2013;212000
Sweden;41;copper smelter;;2013;137200
Tanzania;41;copper smelter;;2013;4000
Turkey;41;copper smelter;;2013;35800
USA;41;copper smelter;;2013;516500
Uzbekistan;41;copper smelter;;2013;90000
Vietnam;41;copper smelter;;2013;9700
Zambia;41;copper smelter;;2013;520300
Zimbabwe;41;copper smelter;;2013;5000
Armenia;41;copper smelter;;2014;9814
Australia;41;copper smelter;;2014;468468
Azerbaijan;41;copper smelter;;2014;
Brazil;41;copper smelter;;2014;182800
Bulgaria;41;copper smelter;;2014;318700
Canada;41;copper smelter;;2014;288699
Chile;41;copper smelter;;2014;1362400
China;41;copper smelter;;2014;5167900
Congo, Democratic Republic;41;copper smelter;;2014;
Finland;41;copper smelter;;2014;146542
Germany;41;copper smelter;;2014;349700
India;41;copper smelter;;2014;766000
Indonesia;41;copper smelter;;2014;236900
Iran;41;copper smelter;;2014;156500
Japan;41;copper smelter;;2014;1323500
Kazakhstan;41;copper smelter;;2014;253000
Korea (Rep. of);41;copper smelter;;2014;500000
Korea, Dem. P.R. of;41;copper smelter;;2014;4000
Mexico;41;copper smelter;;2014;258000
Namibia;41;copper smelter;;2014;35042
Norway;41;copper smelter;;2014;35813
Oman;41;copper smelter;;2014;2300
Pakistan;41;copper smelter;;2014;16000
Peru;41;copper smelter;;2014;314615
Philippines;41;copper smelter;;2014;153200
Poland;41;copper smelter;;2014;503111
Russia;41;copper smelter;;2014;664000
Serbia;41;copper smelter;;2014;30700
South Africa;41;copper smelter;;2014;58500
Spain;41;copper smelter;;2014;285400
Sweden;41;copper smelter;;2014;145300
Tanzania;41;copper smelter;;2014;4000
Turkey;41;copper smelter;;2014;40600
USA;41;copper smelter;;2014;522000
Uzbekistan;41;copper smelter;;2014;100000
Vietnam;41;copper smelter;;2014;11200
Zambia;41;copper smelter;;2014;525800
Zimbabwe;41;copper smelter;;2014;
Armenia;41;copper smelter;;2015;11601
Australia;41;copper smelter;;2015;432843
Azerbaijan;41;copper smelter;;2015;
Brazil;41;copper smelter;;2015;157800
Bulgaria;41;copper smelter;;2015;292200
Canada;41;copper smelter;;2015;281416
Chile;41;copper smelter;;2015;1382000
China;41;copper smelter;;2015;5504817
Congo, Democratic Republic;41;copper smelter;;2015;0
Finland;41;copper smelter;;2015;141474
Germany;41;copper smelter;;2015;338300
India;41;copper smelter;;2015;792600
Indonesia;41;copper smelter;;2015;199700
Iran;41;copper smelter;;2015;153500
Japan;41;copper smelter;;2015;1243813
Kazakhstan;41;copper smelter;;2015;283000
Korea (Rep. of);41;copper smelter;;2015;511200
Korea, Dem. P.R. of;41;copper smelter;;2015;4000
Mexico;41;copper smelter;;2015;256252
Namibia;41;copper smelter;;2015;44504
Norway;41;copper smelter;;2015;35477
Oman;41;copper smelter;;2015;1300
Pakistan;41;copper smelter;;2015;15000
Peru;41;copper smelter;;2015;327909
Philippines;41;copper smelter;;2015;189200
Poland;41;copper smelter;;2015;514774
Russia;41;copper smelter;;2015;661000
Serbia;41;copper smelter;;2015;43000
South Africa;41;copper smelter;;2015;60900
Spain;41;copper smelter;;2015;286300
Sweden;41;copper smelter;;2015;137400
Tanzania;41;copper smelter;;2015;10000
Turkey;41;copper smelter;;2015;45400
USA;41;copper smelter;;2015;527000
