Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;90;manganese ore;;2002;2190000
Brazil;90;manganese ore;;2002;2529000
Bulgaria;90;manganese ore;;2002;4
Burkina Faso;90;manganese ore;;2002;
Chile;90;manganese ore;;2002;12195
China;90;manganese ore;;2002;4500000
Egypt;90;manganese ore;;2002;
Gabon;90;manganese ore;;2002;1856000
Georgia;90;manganese ore;;2002;103400
Ghana;90;manganese ore;;2002;1135828
Hungary;90;manganese ore;;2002;43000
India;90;manganese ore;;2002;1678372
Iran;90;manganese ore;;2002;123148
Italy;90;manganese ore;;2002;867
Ivory Coast;90;manganese ore;;2002;0
Kazakhstan;90;manganese ore;;2002;1834500
Malaysia;90;manganese ore;;2002;
Mali;90;manganese ore;;2002;
Mexico;90;manganese ore;;2002;233025
Morocco;90;manganese ore;;2002;17484
Myanmar;90;manganese ore;;2002;241000
Namibia;90;manganese ore;;2002;0
Oman;90;manganese ore;;2002;
Romania;90;manganese ore;;2002;59148
Russia;90;manganese ore;;2002;
South Africa;90;manganese ore;Chemical;2002;19516
South Africa;90;manganese ore;Metallurgical;2002;3302129
Sudan;90;manganese ore;;2002;
Thailand;90;manganese ore;;2002;0
Turkey;90;manganese ore;;2002;20000
Ukraine;90;manganese ore;;2002;2740000
Vietnam;90;manganese ore;;2002;
Australia;90;manganese ore;;2003;2555000
Brazil;90;manganese ore;;2003;2544000
Bulgaria;90;manganese ore;;2003;4200
Burkina Faso;90;manganese ore;;2003;
Chile;90;manganese ore;;2003;19641
China;90;manganese ore;;2003;4600000
Egypt;90;manganese ore;;2003;21877
Gabon;90;manganese ore;;2003;2000000
Georgia;90;manganese ore;;2003;173500
Ghana;90;manganese ore;;2003;1509432
Hungary;90;manganese ore;;2003;48000
India;90;manganese ore;;2003;1776153
Iran;90;manganese ore;;2003;115680
Italy;90;manganese ore;;2003;763
Ivory Coast;90;manganese ore;;2003;0
Kazakhstan;90;manganese ore;;2003;2361000
Malaysia;90;manganese ore;;2003;
Mali;90;manganese ore;;2003;
Mexico;90;manganese ore;;2003;312506
Morocco;90;manganese ore;;2003;18064
Myanmar;90;manganese ore;;2003;280000
Namibia;90;manganese ore;;2003;0
Oman;90;manganese ore;;2003;
Romania;90;manganese ore;;2003;72931
Russia;90;manganese ore;;2003;44400
South Africa;90;manganese ore;Chemical;2003;15837
South Africa;90;manganese ore;Metallurgical;2003;3484801
Sudan;90;manganese ore;;2003;
Thailand;90;manganese ore;;2003;0
Turkey;90;manganese ore;;2003;18000
Ukraine;90;manganese ore;;2003;2533000
Vietnam;90;manganese ore;;2003;
Australia;90;manganese ore;;2004;3401000
Brazil;90;manganese ore;;2004;3143000
Bulgaria;90;manganese ore;;2004;27800
Burkina Faso;90;manganese ore;;2004;
Chile;90;manganese ore;;2004;25801
China;90;manganese ore;;2004;5500000
Egypt;90;manganese ore;;2004;46450
Gabon;90;manganese ore;;2004;2459170
