Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;84;lithium minerals;;2002;5635
Australia;84;lithium minerals;Spodumene;2002;79085
Bolivia;84;lithium minerals;;2002;
Brazil;84;lithium minerals;Spodumene;2002;12046
Canada;84;lithium minerals;;2002;22500
Chile;84;lithium minerals;Carbonate;2002;
Chile;84;lithium minerals;Chloride;2002;
Chile;84;lithium minerals;Lithium minerals (hydroxide);2002;
Chile;84;lithium minerals;;2002;35242
China;84;lithium minerals;;2002;34000
Portugal;84;lithium minerals;Lepidolite;2002;16325
Spain;84;lithium minerals;Lepidolite;2002;6800
USA;84;lithium minerals;;2002;1500
Zimbabwe;84;lithium minerals;;2002;29320
Argentina;84;lithium minerals;;2003;7550
Australia;84;lithium minerals;Spodumene;2003;124410
Bolivia;84;lithium minerals;;2003;
Brazil;84;lithium minerals;Spodumene;2003;9755
Canada;84;lithium minerals;;2003;22500
Chile;84;lithium minerals;Carbonate;2003;
Chile;84;lithium minerals;Chloride;2003;
Chile;84;lithium minerals;Lithium minerals (hydroxide);2003;
Chile;84;lithium minerals;;2003;41667
China;84;lithium minerals;;2003;35000
Portugal;84;lithium minerals;Lepidolite;2003;24606
Spain;84;lithium minerals;Lepidolite;2003;6333
USA;84;lithium minerals;;2003;1500
Zimbabwe;84;lithium minerals;;2003;12131
Argentina;84;lithium minerals;;2004;11006
Australia;84;lithium minerals;Spodumene;2004;110256
Bolivia;84;lithium minerals;;2004;
Brazil;84;lithium minerals;Spodumene;2004;9064
Canada;84;lithium minerals;;2004;22500
Chile;84;lithium minerals;Carbonate;2004;
Chile;84;lithium minerals;Chloride;2004;
Chile;84;lithium minerals;Lithium minerals (hydroxide);2004;
Chile;84;lithium minerals;;2004;43971
China;84;lithium minerals;;2004;36000
Portugal;84;lithium minerals;Lepidolite;2004;28696
Spain;84;lithium minerals;Lepidolite;2004;3226
USA;84;lithium minerals;;2004;1500
Zimbabwe;84;lithium minerals;;2004;13710
Argentina;84;lithium minerals;;2005;15704
Australia;84;lithium minerals;Spodumene;2005;173635
Bolivia;84;lithium minerals;;2005;
Brazil;84;lithium minerals;Spodumene;2005;8924
Canada;84;lithium minerals;;2005;22500
Chile;84;lithium minerals;Carbonate;2005;
Chile;84;lithium minerals;Chloride;2005;
Chile;84;lithium minerals;Lithium minerals (hydroxide);2005;
Chile;84;lithium minerals;;2005;43595
China;84;lithium minerals;;2005;37000
Portugal;84;lithium minerals;Lepidolite;2005;26185
Spain;84;lithium minerals;Lepidolite;2005;4008
USA;84;lithium minerals;;2005;1500
Zimbabwe;84;lithium minerals;;2005;37499
Argentina;84;lithium minerals;;2006;16564
Australia;84;lithium minerals;Spodumene;2006;222101
Bolivia;84;lithium minerals;;2006;
Brazil;84;lithium minerals;Spodumene;2006;8585
Canada;84;lithium minerals;;2006;22500
Chile;84;lithium minerals;Carbonate;2006;
Chile;84;lithium minerals;Chloride;2006;
Chile;84;lithium minerals;Lithium minerals (hydroxide);2006;
Chile;84;lithium minerals;;2006;50035
China;84;lithium minerals;;2006;37000
Portugal;84;lithium minerals;Lepidolite;2006;28497
Spain;84;lithium minerals;Lepidolite;2006;8339
USA;84;lithium minerals;;2006;1500
Zimbabwe;84;lithium minerals;;2006;
Argentina;84;lithium minerals;;2007;17691
Australia;84;lithium minerals;Spodumene;2007;245279
Bolivia;84;lithium minerals;;2007;
Brazil;84;lithium minerals;Spodumene;2007;7991
Canada;84;lithium minerals;;2007;23000
Chile;84;lithium minerals;Carbonate;2007;
Chile;84;lithium minerals;Chloride;2007;
Chile;84;lithium minerals;Lithium minerals (hydroxide);2007;
Chile;84;lithium minerals;;2007;59637
China;84;lithium minerals;;2007;42000
Portugal;84;lithium minerals;Lepidolite;2007;34755
Spain;84;lithium minerals;Lepidolite;2007;10326
USA;84;lithium minerals;;2007;1500
Zimbabwe;84;lithium minerals;;2007;
Argentina;84;lithium minerals;;2008;17691
Australia;84;lithium minerals;Spodumene;2008;239528
Bolivia;84;lithium minerals;;2008;
Brazil;84;lithium minerals;Spodumene;2008;14460
Canada;84;lithium minerals;;2008;22000
Chile;84;lithium minerals;Carbonate;2008;
Chile;84;lithium minerals;Chloride;2008;
Chile;84;lithium minerals;Lithium minerals (hydroxide);2008;
Chile;84;lithium minerals;;2008;56881
China;84;lithium minerals;;2008;46000
Portugal;84;lithium minerals;Lepidolite;2008;34888
Spain;84;lithium minerals;Lepidolite;2008;9342
USA;84;lithium minerals;;2008;1500
Zimbabwe;84;lithium minerals;;2008;
Argentina;84;lithium minerals;;2009;17570
Australia;84;lithium minerals;Spodumene;2009;197482
Bolivia;84;lithium minerals;;2009;
Brazil;84;lithium minerals;Spodumene;2009;15929
Canada;84;lithium minerals;;2009;10000
Chile;84;lithium minerals;Carbonate;2009;
Chile;84;lithium minerals;Chloride;2009;
Chile;84;lithium minerals;Lithium minerals (hydroxide);2009;
Chile;84;lithium minerals;;2009;30538
China;84;lithium minerals;;2009;53000
Portugal;84;lithium minerals;Lepidolite;2009;37359
Spain;84;lithium minerals;Lepidolite;2009;4270
USA;84;lithium minerals;;2009;1500
Zimbabwe;84;lithium minerals;;2009;50000
Argentina;84;lithium minerals;;2010;17822
Australia;84;lithium minerals;Spodumene;2010;326865
Bolivia;84;lithium minerals;;2010;
Brazil;84;lithium minerals;Spodumene;2010;15733
Canada;84;lithium minerals;;2010;0
Chile;84;lithium minerals;Carbonate;2010;44025
Chile;84;lithium minerals;Chloride;2010;3725
Chile;84;lithium minerals;Lithium minerals (hydroxide);2010;5101
Chile;84;lithium minerals;;2010;
China;84;lithium minerals;;2010;55000
Portugal;84;lithium minerals;Lepidolite;2010;40109
Spain;84;lithium minerals;Lepidolite;2010;7824
USA;84;lithium minerals;;2010;1000
