Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;41;copper smelter;;1970;5600
Australia;41;copper smelter;;1970;111652
Austria;41;copper smelter;;1970;22000
Belgium;41;copper smelter;;1970;54000
Bulgaria;41;copper smelter;;1970;40000
Canada;41;copper smelter;;1970;465085
Chile;41;copper smelter;;1970;647200
China;41;copper smelter;;1970;120000
Finland;41;copper smelter;;1970;33700
France;41;copper smelter;;1970;9100
German Democratic Rep;41;copper smelter;;1970;50000
German Federal Republic;41;copper smelter;;1970;84400
India;41;copper smelter;;1970;9311
Japan;41;copper smelter;;1970;603008
Korea (Rep. of);41;copper smelter;;1970;5117
Korea, Dem. P.R. of;41;copper smelter;;1970;13000
Mexico;41;copper smelter;;1970;59600
Namibia;41;copper smelter;;1970;27300
Norway;41;copper smelter;;1970;32092
Peru;41;copper smelter;;1970;176919
Poland;41;copper smelter;;1970;68900
Rhodesia;41;copper smelter;;1970;23000
South Africa;41;copper smelter;;1970;148000
Soviet Union;41;copper smelter;;1970;1075000
Spain;41;copper smelter;;1970;55071
Sweden;41;copper smelter;;1970;36659
Taiwan;41;copper smelter;;1970;3752
Turkey;41;copper smelter;;1970;18955
USA;41;copper smelter;;1970;1488997
Uganda;41;copper smelter;;1970;16984
Yugoslavia;41;copper smelter;;1970;105901
Zaire;41;copper smelter;;1970;385460
Zambia;41;copper smelter;;1970;683250
Albania;41;copper smelter;;1971;6500
Australia;41;copper smelter;;1971;142867
Austria;41;copper smelter;;1971;21295
Belgium;41;copper smelter;;1971;65100
Bulgaria;41;copper smelter;;1971;45000
Canada;41;copper smelter;;1971;462300
Chile;41;copper smelter;;1971;625100
China;41;copper smelter;;1971;130000
Finland;41;copper smelter;;1971;32300
France;41;copper smelter;;1971;6800
German Democratic Rep;41;copper smelter;;1971;48000
German Federal Republic;41;copper smelter;;1971;87400
India;41;copper smelter;;1971;9554
Japan;41;copper smelter;;1971;610317
Korea (Rep. of);41;copper smelter;;1971;5700
Korea, Dem. P.R. of;41;copper smelter;;1971;13000
Mexico;41;copper smelter;;1971;61936
Namibia;41;copper smelter;;1971;28100
Norway;41;copper smelter;;1971;34462
Peru;41;copper smelter;;1971;166353
Poland;41;copper smelter;;1971;87800
Rhodesia;41;copper smelter;;1971;23300
South Africa;41;copper smelter;;1971;153400
Soviet Union;41;copper smelter;;1971;1150000
Spain;41;copper smelter;;1971;66267
Sweden;41;copper smelter;;1971;43311
Taiwan;41;copper smelter;;1971;3670
Turkey;41;copper smelter;;1971;17500
USA;41;copper smelter;;1971;1360774
Uganda;41;copper smelter;;1971;15731
Yugoslavia;41;copper smelter;;1971;111304
Zaire;41;copper smelter;;1971;403500
Zambia;41;copper smelter;;1971;633400
