Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;103;nickel smelter/refined;;2002;132200
Austria;103;nickel smelter/refined;;2002;1000
Brazil;103;nickel smelter/refined;;2002;29961
Canada;103;nickel smelter/refined;;2002;144476
China;103;nickel smelter/refined;;2002;52400
Colombia;103;nickel smelter/refined;;2002;43412
Cuba;103;nickel smelter/refined;;2002;39500
Dominican Republic;103;nickel smelter/refined;;2002;23303
Finland;103;nickel smelter/refined;;2002;55348
France;103;nickel smelter/refined;;2002;11444
Greece;103;nickel smelter/refined;;2002;19230
Guatemala;103;nickel smelter/refined;;2002;
Indonesia;103;nickel smelter/refined;;2002;8804
Japan;103;nickel smelter/refined;;2002;157900
Korea (Rep. of);103;nickel smelter/refined;;2002;
Kosovo;103;nickel smelter/refined;;2002;
Madagascar;103;nickel smelter/refined;;2002;
Morocco;103;nickel smelter/refined;;2002;
Myanmar;103;nickel smelter/refined;;2002;
New Caledonia;103;nickel smelter/refined;;2002;48650
North Macedonia;103;nickel smelter/refined;;2002;
Norway;103;nickel smelter/refined;;2002;68500
Poland;103;nickel smelter/refined;;2002;
Russia;103;nickel smelter/refined;;2002;243000
Serbia;103;nickel smelter/refined;;2002;
South Africa;103;nickel smelter/refined;;2002;38500
Ukraine;103;nickel smelter/refined;;2002;3000
United Kingdom;103;nickel smelter/refined;;2002;33790
Venezuela;103;nickel smelter/refined;;2002;17000
Zimbabwe;103;nickel smelter/refined;;2002;18900
Australia;103;nickel smelter/refined;;2003;129000
Austria;103;nickel smelter/refined;;2003;1000
Brazil;103;nickel smelter/refined;;2003;30514
Canada;103;nickel smelter/refined;;2003;124418
China;103;nickel smelter/refined;;2003;64700
Colombia;103;nickel smelter/refined;;2003;46482
Cuba;103;nickel smelter/refined;;2003;42300
Dominican Republic;103;nickel smelter/refined;;2003;27227
Finland;103;nickel smelter/refined;;2003;50989
France;103;nickel smelter/refined;;2003;11370
Greece;103;nickel smelter/refined;;2003;18000
Guatemala;103;nickel smelter/refined;;2003;
Indonesia;103;nickel smelter/refined;;2003;8933
Japan;103;nickel smelter/refined;;2003;165100
Korea (Rep. of);103;nickel smelter/refined;;2003;
Kosovo;103;nickel smelter/refined;;2003;
Madagascar;103;nickel smelter/refined;;2003;
Morocco;103;nickel smelter/refined;;2003;
Myanmar;103;nickel smelter/refined;;2003;
New Caledonia;103;nickel smelter/refined;;2003;50666
North Macedonia;103;nickel smelter/refined;;2003;5600
Norway;103;nickel smelter/refined;;2003;77183
Poland;103;nickel smelter/refined;;2003;
Russia;103;nickel smelter/refined;;2003;260000
Serbia;103;nickel smelter/refined;;2003;
South Africa;103;nickel smelter/refined;;2003;40800
Ukraine;103;nickel smelter/refined;;2003;1400
United Kingdom;103;nickel smelter/refined;;2003;26788
Venezuela;103;nickel smelter/refined;;2003;18800
Zimbabwe;103;nickel smelter/refined;;2003;16300
Australia;103;nickel smelter/refined;;2004;122000
