Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;3;aluminium primary;;2002;228804
Australia;3;aluminium primary;;2002;1836000
Azerbaijan;3;aluminium primary;;2002;58
Bahrain;3;aluminium primary;;2002;517004
Bosnia & Herzegovina;3;aluminium primary;;2002;102300
Brazil;3;aluminium primary;;2002;1318400
Cameroon;3;aluminium primary;;2002;67000
Canada;3;aluminium primary;;2002;2708910
China;3;aluminium primary;;2002;4321000
Croatia;3;aluminium primary;;2002;
Egypt;3;aluminium primary;;2002;195000
France;3;aluminium primary;;2002;463000
Germany;3;aluminium primary;;2002;652845
Ghana;3;aluminium primary;;2002;131858
Greece;3;aluminium primary;;2002;165262
Hungary;3;aluminium primary;;2002;35294
Iceland;3;aluminium primary;;2002;285394
India;3;aluminium primary;;2002;688921
Indonesia;3;aluminium primary;;2002;162800
Iran;3;aluminium primary;;2002;169491
Italy;3;aluminium primary;;2002;190400
Japan;3;aluminium primary;;2002;6413
Kazakhstan;3;aluminium primary;;2002;
Malaysia;3;aluminium primary;;2002;
Mexico;3;aluminium primary;;2002;39000
Montenegro;3;aluminium primary;;2002;0
Mozambique;3;aluminium primary;;2002;273200
Netherlands;3;aluminium primary;;2002;284364
New Zealand;3;aluminium primary;;2002;333900
Nigeria;3;aluminium primary;;2002;
Norway;3;aluminium primary;;2002;1044000
Oman;3;aluminium primary;;2002;
Poland;3;aluminium primary;;2002;49125
Qatar;3;aluminium primary;;2002;
Romania;3;aluminium primary;;2002;187052
Russia;3;aluminium primary;;2002;3348247
Saudi Arabia;3;aluminium primary;;2002;
Serbia and Montenegro;3;aluminium primary;;2002;111919
Slovakia;3;aluminium primary;;2002;111600
Slovenia;3;aluminium primary;;2002;87600
South Africa;3;aluminium primary;;2002;706916
Spain;3;aluminium primary;;2002;380100
Sweden;3;aluminium primary;;2002;100125
Switzerland;3;aluminium primary;;2002;40224
Tajikistan;3;aluminium primary;;2002;307589
Turkey;3;aluminium primary;;2002;62501
USA;3;aluminium primary;;2002;2707000
Ukraine;3;aluminium primary;;2002;112459
United Arab Emirates;3;aluminium primary;;2002;538000
United Kingdom;3;aluminium primary;;2002;344318
Venezuela;3;aluminium primary;;2002;604000
Argentina;3;aluminium primary;;2003;271932
Australia;3;aluminium primary;;2003;1857000
Azerbaijan;3;aluminium primary;;2003;18565
Bahrain;3;aluminium primary;;2003;526000
Bosnia & Herzegovina;3;aluminium primary;;2003;112500
Brazil;3;aluminium primary;;2003;1380600
Cameroon;3;aluminium primary;;2003;78800
Canada;3;aluminium primary;;2003;2791915
China;3;aluminium primary;;2003;5546900
Croatia;3;aluminium primary;;2003;
Egypt;3;aluminium primary;;2003;194600
France;3;aluminium primary;;2003;444000
Germany;3;aluminium primary;;2003;660783
Ghana;3;aluminium primary;;2003;15909
Greece;3;aluminium primary;;2003;167797
Hungary;3;aluminium primary;;2003;35000
Iceland;3;aluminium primary;;2003;286022
India;3;aluminium primary;;2003;810282
Indonesia;3;aluminium primary;;2003;197300
Iran;3;aluminium primary;;2003;182477
Italy;3;aluminium primary;;2003;191400
Japan;3;aluminium primary;;2003;6463
Kazakhstan;3;aluminium primary;;2003;
Malaysia;3;aluminium primary;;2003;
Mexico;3;aluminium primary;;2003;17600
Montenegro;3;aluminium primary;;2003;0
Mozambique;3;aluminium primary;;2003;407400
Netherlands;3;aluminium primary;;2003;282800
New Zealand;3;aluminium primary;;2003;334970
Nigeria;3;aluminium primary;;2003;
Norway;3;aluminium primary;;2003;1180200
Oman;3;aluminium primary;;2003;
Poland;3;aluminium primary;;2003;45371
Qatar;3;aluminium primary;;2003;
Romania;3;aluminium primary;;2003;196844
Russia;3;aluminium primary;;2003;3478057
Saudi Arabia;3;aluminium primary;;2003;
Serbia and Montenegro;3;aluminium primary;;2003;116744
Slovakia;3;aluminium primary;;2003;132089
Slovenia;3;aluminium primary;;2003;109800
South Africa;3;aluminium primary;;2003;732717
Spain;3;aluminium primary;;2003;389100
Sweden;3;aluminium primary;;2003;100707
Switzerland;3;aluminium primary;;2003;43865
Tajikistan;3;aluminium primary;;2003;319360
Turkey;3;aluminium primary;;2003;63140
USA;3;aluminium primary;;2003;2703300
Ukraine;3;aluminium primary;;2003;113640
United Arab Emirates;3;aluminium primary;;2003;560000
United Kingdom;3;aluminium primary;;2003;342748
Venezuela;3;aluminium primary;;2003;601290
Argentina;3;aluminium primary;;2004;272119
Australia;3;aluminium primary;;2004;1895000
Azerbaijan;3;aluminium primary;;2004;29537
Bahrain;3;aluminium primary;;2004;530000
Bosnia & Herzegovina;3;aluminium primary;;2004;121294
Brazil;3;aluminium primary;;2004;1457400
Cameroon;3;aluminium primary;;2004;85900
Canada;3;aluminium primary;;2004;2592160
China;3;aluminium primary;;2004;6688800
Croatia;3;aluminium primary;;2004;
Egypt;3;aluminium primary;;2004;216000
France;3;aluminium primary;;2004;447000
Germany;3;aluminium primary;;2004;667800
Ghana;3;aluminium primary;;2004;0
Greece;3;aluminium primary;;2004;166634
Hungary;3;aluminium primary;;2004;34400
Iceland;3;aluminium primary;;2004;284700
India;3;aluminium primary;;2004;883960
Indonesia;3;aluminium primary;;2004;240800
Iran;3;aluminium primary;;2004;212602
Italy;3;aluminium primary;;2004;195400
Japan;3;aluminium primary;;2004;6433
Kazakhstan;3;aluminium primary;;2004;0
Malaysia;3;aluminium primary;;2004;
Mexico;3;aluminium primary;;2004;
Montenegro;3;aluminium primary;;2004;0
Mozambique;3;aluminium primary;;2004;547100
Netherlands;3;aluminium primary;;2004;330000
New Zealand;3;aluminium primary;;2004;350299
Nigeria;3;aluminium primary;;2004;0
Norway;3;aluminium primary;;2004;1318000
Oman;3;aluminium primary;;2004;0
Poland;3;aluminium primary;;2004;45800
Qatar;3;aluminium primary;;2004;
Romania;3;aluminium primary;;2004;222347
Russia;3;aluminium primary;;2004;3594747
Saudi Arabia;3;aluminium primary;;2004;
Serbia and Montenegro;3;aluminium primary;;2004;115080
Slovakia;3;aluminium primary;;2004;156893
Slovenia;3;aluminium primary;;2004;120700
South Africa;3;aluminium primary;;2004;866074
Spain;3;aluminium primary;;2004;397500
Sweden;3;aluminium primary;;2004;100591
Switzerland;3;aluminium primary;;2004;44879
Tajikistan;3;aluminium primary;;2004;358082
Turkey;3;aluminium primary;;2004;64002
USA;3;aluminium primary;;2004;2516400
Ukraine;3;aluminium primary;;2004;113212
United Arab Emirates;3;aluminium primary;;2004;671915
United Kingdom;3;aluminium primary;;2004;359631
Venezuela;3;aluminium primary;;2004;631100
Argentina;3;aluminium primary;;2005;270715
Australia;3;aluminium primary;;2005;1903040
Azerbaijan;3;aluminium primary;;2005;31762
Bahrain;3;aluminium primary;;2005;749987
Bosnia & Herzegovina;3;aluminium primary;;2005;131094
Brazil;3;aluminium primary;;2005;1497600
Cameroon;3;aluminium primary;;2005;86400
Canada;3;aluminium primary;;2005;2894204
China;3;aluminium primary;;2005;7806000
Croatia;3;aluminium primary;;2005;
Egypt;3;aluminium primary;;2005;243800
France;3;aluminium primary;;2005;440000
Germany;3;aluminium primary;;2005;647900
Ghana;3;aluminium primary;;2005;13400
Greece;3;aluminium primary;;2005;165300
Hungary;3;aluminium primary;;2005;31000
Iceland;3;aluminium primary;;2005;273318
India;3;aluminium primary;;2005;930543
