Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;30;chromium ores and concentrates;;1970;466000
Brazil;30;chromium ores and concentrates;;1970;34046
Colombia;30;chromium ores and concentrates;;1970;170
Cuba;30;chromium ores and concentrates;;1970;22836
Cyprus;30;chromium ores and concentrates;;1970;33335
Finland;30;chromium ores and concentrates;;1970;120509
Greece;30;chromium ores and concentrates;;1970;27440
India;30;chromium ores and concentrates;;1970;273679
Iran;30;chromium ores and concentrates;;1970;220000
Japan;30;chromium ores and concentrates;;1970;32980
Madagascar;30;chromium ores and concentrates;;1970;104684
Pakistan;30;chromium ores and concentrates;;1970;26032
Philippines;30;chromium ores and concentrates;;1970;566443
Rhodesia;30;chromium ores and concentrates;;1970;400000
South Africa;30;chromium ores and concentrates;;1970;1427259
Soviet Union;30;chromium ores and concentrates;;1970;1750000
Sudan;30;chromium ores and concentrates;;1970;47100
Turkey;30;chromium ores and concentrates;;1970;518900
Yugoslavia;30;chromium ores and concentrates;;1970;40565
Albania;30;chromium ores and concentrates;;1971;502300
Brazil;30;chromium ores and concentrates;;1971;55969
Colombia;30;chromium ores and concentrates;;1971;180
Cuba;30;chromium ores and concentrates;;1971;13885
Cyprus;30;chromium ores and concentrates;;1971;40597
Finland;30;chromium ores and concentrates;;1971;112000
Greece;30;chromium ores and concentrates;;1971;14436
India;30;chromium ores and concentrates;;1971;273135
Iran;30;chromium ores and concentrates;;1971;200000
Japan;30;chromium ores and concentrates;;1971;31642
Madagascar;30;chromium ores and concentrates;;1971;150000
Pakistan;30;chromium ores and concentrates;;1971;30233
Philippines;30;chromium ores and concentrates;;1971;429584
Rhodesia;30;chromium ores and concentrates;;1971;400000
South Africa;30;chromium ores and concentrates;;1971;1644196
Soviet Union;30;chromium ores and concentrates;;1971;1800000
Sudan;30;chromium ores and concentrates;;1971;21000
Turkey;30;chromium ores and concentrates;;1971;603200
Yugoslavia;30;chromium ores and concentrates;;1971;34319
