Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;41;copper smelter;;1992;2300
Armenia;41;copper smelter;;1992;
Australia;41;copper smelter;;1992;200000
Belgium;41;copper smelter;;1992;102800
Brazil;41;copper smelter;;1992;156775
Bulgaria;41;copper smelter;;1992;48100
Canada;41;copper smelter;;1992;515028
Chile;41;copper smelter;;1992;1326500
China;41;copper smelter;;1992;418400
Congo, Democratic Republic;41;copper smelter;;1992;134000
Czechoslovakia;41;copper smelter;;1992;25100
Finland;41;copper smelter;;1992;136768
Germany;41;copper smelter;;1992;179100
Hungary;41;copper smelter;;1992;100
India;41;copper smelter;;1992;45500
Indonesia;41;copper smelter;;1992;
Iran;41;copper smelter;;1992;120000
Japan;41;copper smelter;;1992;1101100
Kazakhstan;41;copper smelter;;1992;310000
Korea (Rep. of);41;copper smelter;;1992;174000
Korea, Dem. P.R. of;41;copper smelter;;1992;20000
Mexico;41;copper smelter;;1992;256110
Morocco;41;copper smelter;;1992;
Namibia;41;copper smelter;;1992;37531
Norway;41;copper smelter;;1992;39259
Oman;41;copper smelter;;1992;18700
Pakistan;41;copper smelter;;1992;
Peru;41;copper smelter;;1992;326617
Philippines;41;copper smelter;;1992;168831
Poland;41;copper smelter;;1992;375000
Romania;41;copper smelter;;1992;28400
Russia;41;copper smelter;;1992;651000
Serbia and Montenegro;41;copper smelter;;1992;80000
Slovakia;41;copper smelter;;1992;8200
South Africa;41;copper smelter;;1992;158700
Spain;41;copper smelter;;1992;137000
Sweden;41;copper smelter;;1992;77804
Turkey;41;copper smelter;;1992;26088
USA;41;copper smelter;;1992;1180305
Uzbekistan;41;copper smelter;;1992;74000
Zambia;41;copper smelter;;1992;420300
Zimbabwe;41;copper smelter;;1992;22400
Albania;41;copper smelter;;1993;
Armenia;41;copper smelter;;1993;
Australia;41;copper smelter;;1993;247000
Belgium;41;copper smelter;;1993;141700
Brazil;41;copper smelter;;1993;161102
Bulgaria;41;copper smelter;;1993;62500
Canada;41;copper smelter;;1993;518301
Chile;41;copper smelter;;1993;1389100
China;41;copper smelter;;1993;443700
Congo, Democratic Republic;41;copper smelter;;1993;48400
Czechoslovakia;41;copper smelter;;1993;
Finland;41;copper smelter;;1993;136647
Germany;41;copper smelter;;1993;141300
Hungary;41;copper smelter;;1993;
India;41;copper smelter;;1993;37000
Indonesia;41;copper smelter;;1993;
Iran;41;copper smelter;;1993;74844
Japan;41;copper smelter;;1993;1090900
Kazakhstan;41;copper smelter;;1993;300000
Korea (Rep. of);41;copper smelter;;1993;141962
Korea, Dem. P.R. of;41;copper smelter;;1993;19800
Mexico;41;copper smelter;;1993;300710
Morocco;41;copper smelter;;1993;
Namibia;41;copper smelter;;1993;34411
Norway;41;copper smelter;;1993;37206
Oman;41;copper smelter;;1993;27800
Pakistan;41;copper smelter;;1993;
Peru;41;copper smelter;;1993;317211
Philippines;41;copper smelter;;1993;212446
Poland;41;copper smelter;;1993;386500
Romania;41;copper smelter;;1993;26000
Russia;41;copper smelter;;1993;533700
Serbia and Montenegro;41;copper smelter;;1993;44100
Slovakia;41;copper smelter;;1993;10500
South Africa;41;copper smelter;;1993;156600
Spain;41;copper smelter;;1993;135800
Sweden;41;copper smelter;;1993;80981
Turkey;41;copper smelter;;1993;22600
USA;41;copper smelter;;1993;1265200
Uzbekistan;41;copper smelter;;1993;64000
Zambia;41;copper smelter;;1993;367600
Zimbabwe;41;copper smelter;;1993;18900
Albania;41;copper smelter;;1994;
Armenia;41;copper smelter;;1994;
Australia;41;copper smelter;;1994;257000
Belgium;41;copper smelter;;1994;147600
Brazil;41;copper smelter;;1994;170073
Bulgaria;41;copper smelter;;1994;64000
Canada;41;copper smelter;;1994;515088
Chile;41;copper smelter;;1994;1259400
China;41;copper smelter;;1994;482400
Congo, Democratic Republic;41;copper smelter;;1994;40600
Czechoslovakia;41;copper smelter;;1994;
Finland;41;copper smelter;;1994;129265
Germany;41;copper smelter;;1994;292200
Hungary;41;copper smelter;;1994;
India;41;copper smelter;;1994;50500
Indonesia;41;copper smelter;;1994;
Iran;41;copper smelter;;1994;100440
Japan;41;copper smelter;;1994;1029700
Kazakhstan;41;copper smelter;;1994;276100
Korea (Rep. of);41;copper smelter;;1994;135200
Korea, Dem. P.R. of;41;copper smelter;;1994;20000
Mexico;41;copper smelter;;1994;300791
Morocco;41;copper smelter;;1994;
Namibia;41;copper smelter;;1994;29781
Norway;41;copper smelter;;1994;39516
Oman;41;copper smelter;;1994;31800
Pakistan;41;copper smelter;;1994;
Peru;41;copper smelter;;1994;373298
Philippines;41;copper smelter;;1994;200255
Poland;41;copper smelter;;1994;377800
Romania;41;copper smelter;;1994;23449
Russia;41;copper smelter;;1994;514300
Serbia and Montenegro;41;copper smelter;;1994;74600
Slovakia;41;copper smelter;;1994;10000
South Africa;41;copper smelter;;1994;158300
Spain;41;copper smelter;;1994;157900
Sweden;41;copper smelter;;1994;81159
Turkey;41;copper smelter;;1994;24700
USA;41;copper smelter;;1994;1311108
Uzbekistan;41;copper smelter;;1994;90000
Zambia;41;copper smelter;;1994;267700
Zimbabwe;41;copper smelter;;1994;18200
Albania;41;copper smelter;;1995;
Armenia;41;copper smelter;;1995;
Australia;41;copper smelter;;1995;140000
Belgium;41;copper smelter;;1995;151900
Brazil;41;copper smelter;;1995;164996
Bulgaria;41;copper smelter;;1995;97700
Canada;41;copper smelter;;1995;522761
Chile;41;copper smelter;;1995;1291000
China;41;copper smelter;;1995;538000
Congo, Democratic Republic;41;copper smelter;;1995;28800
Czechoslovakia;41;copper smelter;;1995;
Finland;41;copper smelter;;1995;113803
Germany;41;copper smelter;;1995;308100
Hungary;41;copper smelter;;1995;
India;41;copper smelter;;1995;40300
Indonesia;41;copper smelter;;1995;0
