Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;90;manganese ore;;1982;3900
Australia;90;manganese ore;;1982;1127085
Austria;90;manganese ore;;1982;61549
Brazil;90;manganese ore;;1982;2340974
Bulgaria;90;manganese ore;;1982;45000
Chile;90;manganese ore;;1982;16111
China;90;manganese ore;;1982;1600000
Czechoslovakia;90;manganese ore;;1982;900
Gabon;90;manganese ore;;1982;1511000
Ghana;90;manganese ore;;1982;159900
Greece;90;manganese ore;;1982;5600
Hungary;90;manganese ore;;1982;82855
India;90;manganese ore;;1982;1480952
Indonesia;90;manganese ore;;1982;17894
Iran;90;manganese ore;;1982;
Italy;90;manganese ore;;1982;8727
Japan;90;manganese ore;;1982;78160
Mexico;90;manganese ore;;1982;508700
Morocco;90;manganese ore;;1982;96529
Philippines;90;manganese ore;;1982;1556
Romania;90;manganese ore;;1982;55000
South Africa;90;manganese ore;Chemical;1982;337820
South Africa;90;manganese ore;Metallurgical;1982;4878697
Soviet Union;90;manganese ore;;1982;9821000
Thailand;90;manganese ore;;1982;7758
Turkey;90;manganese ore;;1982;7310
USA;90;manganese ore;;1982;28584
Yugoslavia;90;manganese ore;;1982;27494
Zaire;90;manganese ore;;1982;
Zambia;90;manganese ore;;1982;
Argentina;90;manganese ore;;1983;6926
Australia;90;manganese ore;;1983;1370233
Austria;90;manganese ore;;1983;65284
Brazil;90;manganese ore;;1983;2091631
Bulgaria;90;manganese ore;;1983;45000
Chile;90;manganese ore;;1983;26050
China;90;manganese ore;;1983;1600000
Czechoslovakia;90;manganese ore;;1983;900
Gabon;90;manganese ore;;1983;1762000
Ghana;90;manganese ore;;1983;173100
Greece;90;manganese ore;;1983;4636
Hungary;90;manganese ore;;1983;58606
India;90;manganese ore;;1983;1277236
Indonesia;90;manganese ore;;1983;8318
Iran;90;manganese ore;;1983;
Italy;90;manganese ore;;1983;7205
Japan;90;manganese ore;;1983;75199
Mexico;90;manganese ore;;1983;350000
Morocco;90;manganese ore;;1983;73515
Philippines;90;manganese ore;;1983;2242
Romania;90;manganese ore;;1983;78000
South Africa;90;manganese ore;Chemical;1983;259291
South Africa;90;manganese ore;Metallurgical;1983;2627672
Soviet Union;90;manganese ore;;1983;9876000
Thailand;90;manganese ore;;1983;6710
Turkey;90;manganese ore;;1983;3200
USA;90;manganese ore;;1983;30412
Yugoslavia;90;manganese ore;;1983;31643
Zaire;90;manganese ore;;1983;1803
Zambia;90;manganese ore;;1983;
Argentina;90;manganese ore;;1984;5888
Australia;90;manganese ore;;1984;1848889
Austria;90;manganese ore;;1984;67037
Brazil;90;manganese ore;;1984;2693131
Bulgaria;90;manganese ore;;1984;45000
Chile;90;manganese ore;;1984;26172
China;90;manganese ore;;1984;2900000
Czechoslovakia;90;manganese ore;;1984;900
Gabon;90;manganese ore;;1984;2021000
Ghana;90;manganese ore;;1984;286700
Greece;90;manganese ore;;1984;5447
Hungary;90;manganese ore;;1984;67000
India;90;manganese ore;;1984;1130109
Indonesia;90;manganese ore;;1984;12267
Iran;90;manganese ore;;1984;66000
Italy;90;manganese ore;;1984;9528
Japan;90;manganese ore;;1984;61635
Mexico;90;manganese ore;;1984;476200
Morocco;90;manganese ore;;1984;59127
Philippines;90;manganese ore;;1984;615
Romania;90;manganese ore;;1984;66000
South Africa;90;manganese ore;Chemical;1984;191750
South Africa;90;manganese ore;Metallurgical;1984;2857619
Soviet Union;90;manganese ore;;1984;10089000
Thailand;90;manganese ore;;1984;8695
Turkey;90;manganese ore;;1984;42796
USA;90;manganese ore;;1984;80216
Yugoslavia;90;manganese ore;;1984;21079
Zaire;90;manganese ore;;1984;30776
Zambia;90;manganese ore;;1984;
Argentina;90;manganese ore;;1985;7276
Australia;90;manganese ore;;1985;2002960
Austria;90;manganese ore;;1985;60074
Brazil;90;manganese ore;;1985;2523194
Bulgaria;90;manganese ore;;1985;38000
Chile;90;manganese ore;;1985;35635
China;90;manganese ore;;1985;2600000
Czechoslovakia;90;manganese ore;;1985;950
Gabon;90;manganese ore;;1985;2349000
Ghana;90;manganese ore;;1985;315600
Greece;90;manganese ore;;1985;5058
Hungary;90;manganese ore;;1985;62294
India;90;manganese ore;;1985;1258903
Indonesia;90;manganese ore;;1985;33295
Iran;90;manganese ore;;1985;55000
Italy;90;manganese ore;;1985;8621
Japan;90;manganese ore;;1985;21140
Mexico;90;manganese ore;;1985;396400
Morocco;90;manganese ore;;1985;43690
Philippines;90;manganese ore;;1985;387
Romania;90;manganese ore;;1985;68000
South Africa;90;manganese ore;Chemical;1985;158464
South Africa;90;manganese ore;Metallurgical;1985;3442544
Soviet Union;90;manganese ore;;1985;9900000
Thailand;90;manganese ore;;1985;4412
Turkey;90;manganese ore;;1985;10750
USA;90;manganese ore;;1985;18037
Yugoslavia;90;manganese ore;;1985;31800
Zaire;90;manganese ore;;1985;37240
Zambia;90;manganese ore;;1985;1870
Argentina;90;manganese ore;;1986;9886
Australia;90;manganese ore;;1986;1648921
Austria;90;manganese ore;;1986;58945
Brazil;90;manganese ore;;1986;2696799
Bulgaria;90;manganese ore;;1986;37000
Chile;90;manganese ore;;1986;31631
China;90;manganese ore;;1986;2700000
Czechoslovakia;90;manganese ore;;1986;900
Gabon;90;manganese ore;;1986;2440000
Ghana;90;manganese ore;;1986;259300
Greece;90;manganese ore;;1986;4560
Hungary;90;manganese ore;;1986;62172
India;90;manganese ore;;1986;1284081
Indonesia;90;manganese ore;;1986;7985
Iran;90;manganese ore;;1986;34000
Italy;90;manganese ore;;1986;6396
Japan;90;manganese ore;;1986;5905
Mexico;90;manganese ore;;1986;459000
Morocco;90;manganese ore;;1986;40334
Philippines;90;manganese ore;;1986;780
Romania;90;manganese ore;;1986;67000
South Africa;90;manganese ore;Chemical;1986;190647
South Africa;90;manganese ore;Metallurgical;1986;4091305
Soviet Union;90;manganese ore;;1986;9300000
Thailand;90;manganese ore;;1986;4888
Turkey;90;manganese ore;;1986;7770
USA;90;manganese ore;;1986;12991
Yugoslavia;90;manganese ore;;1986;41280
Zaire;90;manganese ore;;1986;913
Zambia;90;manganese ore;;1986;554
Argentina;90;manganese ore;;1987;6393
Australia;90;manganese ore;;1987;1853279
Austria;90;manganese ore;;1987;57486
Brazil;90;manganese ore;;1987;2067385
Bulgaria;90;manganese ore;;1987;38000
Chile;90;manganese ore;;1987;31803
China;90;manganese ore;;1987;2600000
Czechoslovakia;90;manganese ore;;1987;900
Gabon;90;manganese ore;;1987;2403174
Ghana;90;manganese ore;;1987;253600
Greece;90;manganese ore;;1987;4024
Hungary;90;manganese ore;;1987;69964
India;90;manganese ore;;1987;1275111
Indonesia;90;manganese ore;;1987;9360
Iran;90;manganese ore;;1987;62784
Italy;90;manganese ore;;1987;3802
Japan;90;manganese ore;;1987;
Mexico;90;manganese ore;;1987;385300
Morocco;90;manganese ore;;1987;42500
Philippines;90;manganese ore;;1987;445
Romania;90;manganese ore;;1987;65000
South Africa;90;manganese ore;Chemical;1987;146310
South Africa;90;manganese ore;Metallurgical;1987;3148002
Soviet Union;90;manganese ore;;1987;9400000
Thailand;90;manganese ore;;1987;9148
Turkey;90;manganese ore;;1987;800
USA;90;manganese ore;;1987;17315
Yugoslavia;90;manganese ore;;1987;41297
Zaire;90;manganese ore;;1987;
Zambia;90;manganese ore;;1987;0
Argentina;90;manganese ore;;1988;9339
Australia;90;manganese ore;;1988;1986000
Austria;90;manganese ore;;1988;44273
Brazil;90;manganese ore;;1988;1990646
Bulgaria;90;manganese ore;;1988;35000
Chile;90;manganese ore;;1988;43655
China;90;manganese ore;;1988;3200000
Czechoslovakia;90;manganese ore;;1988;900
Gabon;90;manganese ore;;1988;2254135
Ghana;90;manganese ore;;1988;230900
Greece;90;manganese ore;;1988;3725
Hungary;90;manganese ore;;1988;80983
India;90;manganese ore;;1988;1332629
Indonesia;90;manganese ore;;1988;10278
Iran;90;manganese ore;;1988;74630
Italy;90;manganese ore;;1988;9701
Japan;90;manganese ore;;1988;
Mexico;90;manganese ore;;1988;443600
Morocco;90;manganese ore;;1988;30000
Philippines;90;manganese ore;;1988;2251
Romania;90;manganese ore;;1988;65000
South Africa;90;manganese ore;Chemical;1988;125717
South Africa;90;manganese ore;Metallurgical;1988;3896810
Soviet Union;90;manganese ore;;1988;9100000
Thailand;90;manganese ore;;1988;7947
Turkey;90;manganese ore;;1988;8900
USA;90;manganese ore;;1988;8000
Yugoslavia;90;manganese ore;;1988;40100
Zaire;90;manganese ore;;1988;
Zambia;90;manganese ore;;1988;502
Argentina;90;manganese ore;;1989;5884
Australia;90;manganese ore;;1989;2119000
Austria;90;manganese ore;;1989;46483
Brazil;90;manganese ore;;1989;2225413
Bulgaria;90;manganese ore;;1989;32000
Chile;90;manganese ore;;1989;43806
China;90;manganese ore;;1989;3330000
Czechoslovakia;90;manganese ore;;1989;900
Gabon;90;manganese ore;;1989;2592407
Ghana;90;manganese ore;;1989;334200
Greece;90;manganese ore;;1989;3034
Hungary;90;manganese ore;;1989;84247
India;90;manganese ore;;1989;1334214
Indonesia;90;manganese ore;;1989;9076
Iran;90;manganese ore;;1989;80953
Italy;90;manganese ore;;1989;5899
Japan;90;manganese ore;;1989;
Mexico;90;manganese ore;;1989;394400
Morocco;90;manganese ore;;1989;33680
Philippines;90;manganese ore;;1989;3002
Romania;90;manganese ore;;1989;60000
South Africa;90;manganese ore;Chemical;1989;78680
South Africa;90;manganese ore;Metallurgical;1989;4805343
Soviet Union;90;manganese ore;;1989;9100000
Thailand;90;manganese ore;;1989;11044
Turkey;90;manganese ore;;1989;8900
USA;90;manganese ore;;1989;8000
Yugoslavia;90;manganese ore;;1989;38770
Zaire;90;manganese ore;;1989;
Zambia;90;manganese ore;;1989;351
Argentina;90;manganese ore;;1990;3338
Australia;90;manganese ore;;1990;1932000
Austria;90;manganese ore;;1990;43141
Brazil;90;manganese ore;;1990;2790372
Bulgaria;90;manganese ore;;1990;39000
Chile;90;manganese ore;;1990;39697
China;90;manganese ore;;1990;4060000
Czechoslovakia;90;manganese ore;;1990;900
Gabon;90;manganese ore;;1990;2422968
Ghana;90;manganese ore;;1990;382100
Greece;90;manganese ore;;1990;5400
Hungary;90;manganese ore;;1990;60000
India;90;manganese ore;;1990;1393000
Indonesia;90;manganese ore;;1990;9472
Iran;90;manganese ore;;1990;54404
Italy;90;manganese ore;;1990;6654
Japan;90;manganese ore;;1990;
Mexico;90;manganese ore;;1990;365400
Morocco;90;manganese ore;;1990;49450
Philippines;90;manganese ore;;1990;15001
Romania;90;manganese ore;;1990;40000
South Africa;90;manganese ore;Chemical;1990;83784
South Africa;90;manganese ore;Metallurgical;1990;4318306
Soviet Union;90;manganese ore;;1990;8500000
Thailand;90;manganese ore;;1990;16652
Turkey;90;manganese ore;;1990;8900
USA;90;manganese ore;;1990;8000
Yugoslavia;90;manganese ore;;1990;50863
Zaire;90;manganese ore;;1990;
Zambia;90;manganese ore;;1990;721
Argentina;90;manganese ore;;1991;4823
Australia;90;manganese ore;;1991;1470000
Austria;90;manganese ore;;1991;39925
Brazil;90;manganese ore;;1991;2000000
Bulgaria;90;manganese ore;;1991;34000
Chile;90;manganese ore;;1991;43767
China;90;manganese ore;;1991;5158000
Czechoslovakia;90;manganese ore;;1991;
Gabon;90;manganese ore;;1991;1620388
Ghana;90;manganese ore;;1991;485100
Greece;90;manganese ore;;1991;5000
Hungary;90;manganese ore;;1991;30000
India;90;manganese ore;;1991;1401000
Indonesia;90;manganese ore;;1991;13253
Iran;90;manganese ore;;1991;49690
Italy;90;manganese ore;;1991;8350
Japan;90;manganese ore;;1991;
Mexico;90;manganese ore;;1991;206500
Morocco;90;manganese ore;;1991;59255
Philippines;90;manganese ore;;1991;4064
Romania;90;manganese ore;;1991;20000
South Africa;90;manganese ore;Chemical;1991;47447
South Africa;90;manganese ore;Metallurgical;1991;3098613
Soviet Union;90;manganese ore;;1991;7240000
Thailand;90;manganese ore;;1991;11032
Turkey;90;manganese ore;;1991;8900
USA;90;manganese ore;;1991;
Yugoslavia;90;manganese ore;;1991;40000
Zaire;90;manganese ore;;1991;
Zambia;90;manganese ore;;1991;662
