Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;109;petroleum crude;;1972;1920000
Algeria;109;petroleum crude;;1972;50048000
Angola;109;petroleum crude;;1972;7055000
Argentina;109;petroleum crude;;1972;22067000
Australia;109;petroleum crude;;1972;17333000
Austria;109;petroleum crude;;1972;2478000
Bahrain;109;petroleum crude;;1972;3478000
Benin;109;petroleum crude;;1972;
Bolivia;109;petroleum crude;;1972;1975000
Brazil;109;petroleum crude;;1972;9077000
Brunei;109;petroleum crude;;1972;8950000
Bulgaria;109;petroleum crude;;1972;248000
Cameroon;109;petroleum crude;;1972;
Canada;109;petroleum crude;;1972;81505000
Chile;109;petroleum crude;;1972;1817000
China;109;petroleum crude;;1972;45000000
Colombia;109;petroleum crude;;1972;10403000
Congo;109;petroleum crude;;1972;336000
Cuba;109;petroleum crude;;1972;112000
Czechoslovakia;109;petroleum crude;;1972;191000
Denmark;109;petroleum crude;;1972;76000
Ecuador;109;petroleum crude;;1972;4148000
Egypt;109;petroleum crude;;1972;10720000
France;109;petroleum crude;;1972;1484000
Gabon;109;petroleum crude;;1972;6304000
German Democratic Rep;109;petroleum crude;;1972;101000
German Federal Republic;109;petroleum crude;;1972;7098000
Greece;109;petroleum crude;;1972;
Guatemala;109;petroleum crude;;1972;
Hungary;109;petroleum crude;;1972;1977000
India;109;petroleum crude;;1972;7373000
Indonesia;109;petroleum crude;;1972;53703000
Iran;109;petroleum crude;;1972;249501000
Iraq;109;petroleum crude;;1972;72343000
Israel;109;petroleum crude;;1972;6375000
Italy;109;petroleum crude;;1972;1152000
Ivory Coast;109;petroleum crude;;1972;
Japan;109;petroleum crude;;1972;760000
Kuwait;109;petroleum crude;;1972;151180000
Libya;109;petroleum crude;;1972;108800000
Malaysia;109;petroleum crude;;1972;4362000
Mexico;109;petroleum crude;;1972;22163000
Morocco;109;petroleum crude;;1972;28000
Myanmar;109;petroleum crude;;1972;822000
Netherlands;109;petroleum crude;;1972;1597000
Neutral zone;109;petroleum crude;;1972;28600000
New Zealand;109;petroleum crude;;1972;139000
Nigeria;109;petroleum crude;;1972;89782000
Norway;109;petroleum crude;;1972;1626000
Oman;109;petroleum crude;;1972;14920000
Pakistan;109;petroleum crude;;1972;381000
Peru;109;petroleum crude;;1972;3432000
Philippines;109;petroleum crude;;1972;
Poland;109;petroleum crude;;1972;347000
Qatar;109;petroleum crude;;1972;23486000
Romania;109;petroleum crude;;1972;14128000
Saudi Arabia;109;petroleum crude;;1972;304571000
Soviet Union;109;petroleum crude;;1972;421000000
Spain;109;petroleum crude;;1972;140000
Syria;109;petroleum crude;;1972;5868000
Taiwan;109;petroleum crude;;1972;132000
Trinidad & Tobago;109;petroleum crude;;1972;7433000
Tunisia;109;petroleum crude;;1972;3965000
Turkey;109;petroleum crude;;1972;3410000
USA;109;petroleum crude;;1972;465809000
United Arab Emirates;109;petroleum crude;;1972;58157000
United Kingdom;109;petroleum crude;;1972;89000
Venezuela;109;petroleum crude;;1972;168437000
Yugoslavia;109;petroleum crude;;1972;3200000
Zaire;109;petroleum crude;;1972;
Albania;109;petroleum crude;;1973;2120000
Algeria;109;petroleum crude;;1973;52500000
Angola;109;petroleum crude;;1973;8175000
Argentina;109;petroleum crude;;1973;21364000
Australia;109;petroleum crude;;1973;20635000
Austria;109;petroleum crude;;1973;2578000
Bahrain;109;petroleum crude;;1973;3401000
Benin;109;petroleum crude;;1973;
Bolivia;109;petroleum crude;;1973;2135000
Brazil;109;petroleum crude;;1973;9216000
Brunei;109;petroleum crude;;1973;7156000
Bulgaria;109;petroleum crude;;1973;190000
Cameroon;109;petroleum crude;;1973;
Canada;109;petroleum crude;;1973;95120000
Chile;109;petroleum crude;;1973;1658000
China;109;petroleum crude;;1973;54000000
Colombia;109;petroleum crude;;1973;9737000
Congo;109;petroleum crude;;1973;2054000
Cuba;109;petroleum crude;;1973;138000
Czechoslovakia;109;petroleum crude;;1973;171000
Denmark;109;petroleum crude;;1973;68000
Ecuador;109;petroleum crude;;1973;11060000
Egypt;109;petroleum crude;;1973;8479000
France;109;petroleum crude;;1973;1254000
Gabon;109;petroleum crude;;1973;7598000
German Democratic Rep;109;petroleum crude;;1973;64000
