Country;commodity_code;commodity_desc;Sub-commodity;year;value
Angola;90;manganese ore;;1970;23000
Argentina;90;manganese ore;;1970;31613
Australia;90;manganese ore;;1970;751113
Botswana;90;manganese ore;;1970;48310
Brazil;90;manganese ore;;1970;2731582
Bulgaria;90;manganese ore;;1970;33000
Chile;90;manganese ore;;1970;26723
China;90;manganese ore;;1970;1000000
Czechoslovakia;90;manganese ore;;1970;86000
Egypt;90;manganese ore;;1970;4387
Fiji;90;manganese ore;;1970;23171
Gabon;90;manganese ore;;1970;1453359
Ghana;90;manganese ore;;1970;398600
Greece;90;manganese ore;;1970;6523
Hungary;90;manganese ore;;1970;169000
India;90;manganese ore;;1970;1456192
Indonesia;90;manganese ore;;1970;10800
Iran;90;manganese ore;;1970;9100
Italy;90;manganese ore;;1970;50091
Japan;90;manganese ore;;1970;270431
Korea (Rep. of);90;manganese ore;;1970;2397
Malaysia;90;manganese ore;;1970;0
Mexico;90;manganese ore;;1970;273900
Morocco;90;manganese ore;;1970;112376
New Hebrides;90;manganese ore;;1970;16263
Peru;90;manganese ore;;1970;1922
Philippines;90;manganese ore;;1970;5121
Portugal;90;manganese ore;;1970;5526
Romania;90;manganese ore;;1970;127000
South Africa;90;manganese ore;;1970;3023204
Soviet Union;90;manganese ore;;1970;6841000
Spain;90;manganese ore;;1970;10478
Sudan;90;manganese ore;;1970;1160
Thailand;90;manganese ore;;1970;23865
Turkey;90;manganese ore;;1970;14394
USA;90;manganese ore;;1970;334118
Yugoslavia;90;manganese ore;;1970;14785
Zaire;90;manganese ore;;1970;346950
Angola;90;manganese ore;;1971;28000
Argentina;90;manganese ore;;1971;13772
Australia;90;manganese ore;;1971;1050537
Botswana;90;manganese ore;;1971;34348
Brazil;90;manganese ore;;1971;2872504
Bulgaria;90;manganese ore;;1971;41000
Chile;90;manganese ore;;1971;23838
China;90;manganese ore;;1971;1000000
Czechoslovakia;90;manganese ore;;1971;48000
Egypt;90;manganese ore;;1971;4278
Fiji;90;manganese ore;;1971;7657
Gabon;90;manganese ore;;1971;1866479
Ghana;90;manganese ore;;1971;466570
Greece;90;manganese ore;;1971;6127
Hungary;90;manganese ore;;1971;167000
India;90;manganese ore;;1971;1840523
Indonesia;90;manganese ore;;1971;12000
Iran;90;manganese ore;;1971;12300
Italy;90;manganese ore;;1971;30604
Japan;90;manganese ore;;1971;285005
Korea (Rep. of);90;manganese ore;;1971;2134
Malaysia;90;manganese ore;;1971;23380
Mexico;90;manganese ore;;1971;266900
Morocco;90;manganese ore;;1971;101456
New Hebrides;90;manganese ore;;1971;40771
Peru;90;manganese ore;;1971;9753
Philippines;90;manganese ore;;1971;5133
Portugal;90;manganese ore;;1971;4734
Romania;90;manganese ore;;1971;127000
South Africa;90;manganese ore;;1971;3418173
Soviet Union;90;manganese ore;;1971;7319000
Spain;90;manganese ore;;1971;18079
Sudan;90;manganese ore;;1971;1200
Thailand;90;manganese ore;;1971;15332
Turkey;90;manganese ore;;1971;13942
USA;90;manganese ore;;1971;179926
Yugoslavia;90;manganese ore;;1971;16113
Zaire;90;manganese ore;;1971;329066
