Country;commodity_code;commodity_desc;Sub-commodity;year;value
Algeria;154;zinc slab;;1992;29400
Argentina;154;zinc slab;;1992;37292
Australia;154;zinc slab;;1992;332000
Austria;154;zinc slab;;1992;5973
Belgium;154;zinc slab;;1992;217200
Brazil;154;zinc slab;;1992;187414
Bulgaria;154;zinc slab;;1992;57820
Canada;154;zinc slab;;1992;671702
China;154;zinc slab;;1992;718900
Congo, Democratic Republic;154;zinc slab;;1992;18800
Finland;154;zinc slab;;1992;162798
France;154;zinc slab;;1992;318800
Germany;154;zinc slab;;1992;383100
India;154;zinc slab;;1992;128100
Iran;154;zinc slab;;1992;
Italy;154;zinc slab;;1992;252600
Japan;154;zinc slab;;1992;729454
Kazakhstan;154;zinc slab;;1992;230000
Korea (Rep. of);154;zinc slab;;1992;255929
Korea, Dem. P.R. of;154;zinc slab;;1992;120000
Mexico;154;zinc slab;;1992;151615
Namibia;154;zinc slab;;1992;
Netherlands;154;zinc slab;;1992;218410
North Macedonia;154;zinc slab;;1992;52728
Norway;154;zinc slab;;1992;130300
Peru;154;zinc slab;;1992;126399
Poland;154;zinc slab;;1992;134594
Portugal;154;zinc slab;;1992;2200
Romania;154;zinc slab;;1992;13400
Russia;154;zinc slab;;1992;186400
Serbia and Montenegro;154;zinc slab;;1992;14182
South Africa;154;zinc slab;;1992;83200
Spain;154;zinc slab;;1992;351900
Thailand;154;zinc slab;;1992;69550
Turkey;154;zinc slab;;1992;18800
USA;154;zinc slab;;1992;399490
Ukraine;154;zinc slab;;1992;13000
United Kingdom;154;zinc slab;;1992;96813
Uzbekistan;154;zinc slab;;1992;80000
Zambia;154;zinc slab;;1992;7278
Algeria;154;zinc slab;;1993;29677
Argentina;154;zinc slab;;1993;33570
Australia;154;zinc slab;;1993;321000
Austria;154;zinc slab;;1993;6838
Belgium;154;zinc slab;;1993;210100
Brazil;154;zinc slab;;1993;194750
Bulgaria;154;zinc slab;;1993;67000
Canada;154;zinc slab;;1993;659881
China;154;zinc slab;;1993;891300
Congo, Democratic Republic;154;zinc slab;;1993;4152
Finland;154;zinc slab;;1993;170299
France;154;zinc slab;;1993;324500
Germany;154;zinc slab;;1993;380900
India;154;zinc slab;;1993;143961
Iran;154;zinc slab;;1993;
Italy;154;zinc slab;;1993;253600
Japan;154;zinc slab;;1993;695687
Kazakhstan;154;zinc slab;;1993;238500
Korea (Rep. of);154;zinc slab;;1993;276384
Korea, Dem. P.R. of;154;zinc slab;;1993;120000
Mexico;154;zinc slab;;1993;209931
Namibia;154;zinc slab;;1993;
Netherlands;154;zinc slab;;1993;206000
North Macedonia;154;zinc slab;;1993;51931
Norway;154;zinc slab;;1993;134175
Peru;154;zinc slab;;1993;168398
Poland;154;zinc slab;;1993;149107
Portugal;154;zinc slab;;1993;3500
Romania;154;zinc slab;;1993;14700
Russia;154;zinc slab;;1993;204000
Serbia and Montenegro;154;zinc slab;;1993;6985
South Africa;154;zinc slab;;1993;96200
Spain;154;zinc slab;;1993;341600
Thailand;154;zinc slab;;1993;75000
Turkey;154;zinc slab;;1993;18500
USA;154;zinc slab;;1993;381754
Ukraine;154;zinc slab;;1993;15000
United Kingdom;154;zinc slab;;1993;102391
Uzbekistan;154;zinc slab;;1993;70000
Zambia;154;zinc slab;;1993;4706
Algeria;154;zinc slab;;1994;24300
Argentina;154;zinc slab;;1994;38014
Australia;154;zinc slab;;1994;333000
Austria;154;zinc slab;;1994;
Belgium;154;zinc slab;;1994;211200
Brazil;154;zinc slab;;1994;194300
Bulgaria;154;zinc slab;;1994;76700
Canada;154;zinc slab;;1994;690965
China;154;zinc slab;;1994;1077600
Congo, Democratic Republic;154;zinc slab;;1994;600
Finland;154;zinc slab;;1994;173244
France;154;zinc slab;;1994;304900
Germany;154;zinc slab;;1994;359880
India;154;zinc slab;;1994;156400
Iran;154;zinc slab;;1994;709
Italy;154;zinc slab;;1994;255900
Japan;154;zinc slab;;1994;665502
Kazakhstan;154;zinc slab;;1994;172531
Korea (Rep. of);154;zinc slab;;1994;271875
Korea, Dem. P.R. of;154;zinc slab;;1994;100000
Mexico;154;zinc slab;;1994;209200
Namibia;154;zinc slab;;1994;
Netherlands;154;zinc slab;;1994;212600
North Macedonia;154;zinc slab;;1994;41984
Norway;154;zinc slab;;1994;136761
Peru;154;zinc slab;;1994;158935
Poland;154;zinc slab;;1994;154400
Portugal;154;zinc slab;;1994;4000
Romania;154;zinc slab;;1994;21600
Russia;154;zinc slab;;1994;138000
Serbia and Montenegro;154;zinc slab;;1994;3895
South Africa;154;zinc slab;;1994;92800
Spain;154;zinc slab;;1994;298700
Thailand;154;zinc slab;;1994;71099
Turkey;154;zinc slab;;1994;19600
USA;154;zinc slab;;1994;356000
Ukraine;154;zinc slab;;1994;14000
United Kingdom;154;zinc slab;;1994;101300
Uzbekistan;154;zinc slab;;1994;40000
Zambia;154;zinc slab;;1994;141
Algeria;154;zinc slab;;1995;27200
Argentina;154;zinc slab;;1995;38567
Australia;154;zinc slab;;1995;330000
Austria;154;zinc slab;;1995;
Belgium;154;zinc slab;;1995;211100
Brazil;154;zinc slab;;1995;200976
Bulgaria;154;zinc slab;;1995;68800
Canada;154;zinc slab;;1995;720346
China;154;zinc slab;;1995;1076700
Congo, Democratic Republic;154;zinc slab;;1995;500
Finland;154;zinc slab;;1995;176583
France;154;zinc slab;;1995;313900
Germany;154;zinc slab;;1995;322460
India;154;zinc slab;;1995;158500
Iran;154;zinc slab;;1995;2400
Italy;154;zinc slab;;1995;260200
Japan;154;zinc slab;;1995;663562
Kazakhstan;154;zinc slab;;1995;169171
Korea (Rep. of);154;zinc slab;;1995;279335
Korea, Dem. P.R. of;154;zinc slab;;1995;95000
Mexico;154;zinc slab;;1995;222748
Namibia;154;zinc slab;;1995;
Netherlands;154;zinc slab;;1995;206300
North Macedonia;154;zinc slab;;1995;46700
Norway;154;zinc slab;;1995;130800
Peru;154;zinc slab;;1995;158987
Poland;154;zinc slab;;1995;162700
Portugal;154;zinc slab;;1995;4000
Romania;154;zinc slab;;1995;28300
Russia;154;zinc slab;;1995;166400
Serbia and Montenegro;154;zinc slab;;1995;5976
