Country;commodity_code;commodity_desc;Sub-commodity;year;value
Afghanistan;30;chromium ores and concentrates;;1992;
Albania;30;chromium ores and concentrates;;1992;322000
Australia;30;chromium ores and concentrates;;1992;
Brazil;30;chromium ores and concentrates;;1992;460211
China;30;chromium ores and concentrates;;1992;103000
Cuba;30;chromium ores and concentrates;;1992;50000
Finland;30;chromium ores and concentrates;;1992;499325
Greece;30;chromium ores and concentrates;;1992;0
India;30;chromium ores and concentrates;;1992;1071075
Indonesia;30;chromium ores and concentrates;;1992;
Iran;30;chromium ores and concentrates;;1992;130265
Japan;30;chromium ores and concentrates;;1992;8000
Kazakhstan;30;chromium ores and concentrates;;1992;3452400
Madagascar;30;chromium ores and concentrates;;1992;160777
Myanmar;30;chromium ores and concentrates;;1992;
New Caledonia;30;chromium ores and concentrates;;1992;8169
North Macedonia;30;chromium ores and concentrates;;1992;6000
Oman;30;chromium ores and concentrates;;1992;1764
Pakistan;30;chromium ores and concentrates;;1992;22852
Philippines;30;chromium ores and concentrates;;1992;113297
Russia;30;chromium ores and concentrates;;1992;121400
South Africa;30;chromium ores and concentrates;;1992;3363481
Sudan;30;chromium ores and concentrates;;1992;20000
Turkey;30;chromium ores and concentrates;;1992;758700
United Arab Emirates;30;chromium ores and concentrates;;1992;100
Vietnam;30;chromium ores and concentrates;;1992;3500
Zimbabwe;30;chromium ores and concentrates;;1992;522013
Afghanistan;30;chromium ores and concentrates;;1993;
Albania;30;chromium ores and concentrates;;1993;281130
Australia;30;chromium ores and concentrates;;1993;0
Brazil;30;chromium ores and concentrates;;1993;240247
China;30;chromium ores and concentrates;;1993;54000
Cuba;30;chromium ores and concentrates;;1993;10354
Finland;30;chromium ores and concentrates;;1993;516457
Greece;30;chromium ores and concentrates;;1993;3697
India;30;chromium ores and concentrates;;1993;1064684
Indonesia;30;chromium ores and concentrates;;1993;0
Iran;30;chromium ores and concentrates;;1993;114780
Japan;30;chromium ores and concentrates;;1993;
Kazakhstan;30;chromium ores and concentrates;;1993;2968200
Madagascar;30;chromium ores and concentrates;;1993;144311
Myanmar;30;chromium ores and concentrates;;1993;
New Caledonia;30;chromium ores and concentrates;;1993;
North Macedonia;30;chromium ores and concentrates;;1993;5000
Oman;30;chromium ores and concentrates;;1993;10236
Pakistan;30;chromium ores and concentrates;;1993;44384
Philippines;30;chromium ores and concentrates;;1993;61464
Russia;30;chromium ores and concentrates;;1993;120800
South Africa;30;chromium ores and concentrates;;1993;2838044
Sudan;30;chromium ores and concentrates;;1993;11500
Turkey;30;chromium ores and concentrates;;1993;706250
United Arab Emirates;30;chromium ores and concentrates;;1993;19000
Vietnam;30;chromium ores and concentrates;;1993;6900
Zimbabwe;30;chromium ores and concentrates;;1993;252033
Afghanistan;30;chromium ores and concentrates;;1994;
Albania;30;chromium ores and concentrates;;1994;222879
Australia;30;chromium ores and concentrates;;1994;0
Brazil;30;chromium ores and concentrates;;1994;399977
China;30;chromium ores and concentrates;;1994;56000
Cuba;30;chromium ores and concentrates;;1994;20000
Finland;30;chromium ores and concentrates;;1994;572747
Greece;30;chromium ores and concentrates;;1994;
India;30;chromium ores and concentrates;;1994;1137886
Indonesia;30;chromium ores and concentrates;;1994;0
Iran;30;chromium ores and concentrates;;1994;354163
Japan;30;chromium ores and concentrates;;1994;
Kazakhstan;30;chromium ores and concentrates;;1994;2020000
Madagascar;30;chromium ores and concentrates;;1994;75000
Myanmar;30;chromium ores and concentrates;;1994;
New Caledonia;30;chromium ores and concentrates;;1994;
North Macedonia;30;chromium ores and concentrates;;1994;5000
Oman;30;chromium ores and concentrates;;1994;6166
Pakistan;30;chromium ores and concentrates;;1994;12410
Philippines;30;chromium ores and concentrates;;1994;76015
Russia;30;chromium ores and concentrates;;1994;143000
South Africa;30;chromium ores and concentrates;;1994;3599472
Sudan;30;chromium ores and concentrates;;1994;25000
Turkey;30;chromium ores and concentrates;;1994;790000
United Arab Emirates;30;chromium ores and concentrates;;1994;55000
Vietnam;30;chromium ores and concentrates;;1994;6300
Zimbabwe;30;chromium ores and concentrates;;1994;516801
Afghanistan;30;chromium ores and concentrates;;1995;
