Country;commodity_code;commodity_desc;Sub-commodity;year;value
Belgium;37;cobalt refined;;1972;
Canada;37;cobalt refined;;1972;
Czechoslovakia;37;cobalt refined;;1972;
Finland;37;cobalt refined;;1972;803
France;37;cobalt refined;;1972;774
German Federal Republic;37;cobalt refined;;1972;412
Japan;37;cobalt refined;;1972;12
Norway;37;cobalt refined;;1972;320
Soviet Union;37;cobalt refined;;1972;1600
USA;37;cobalt refined;;1972;0
Zaire;37;cobalt refined;;1972;13043
Zambia;37;cobalt refined;;1972;2056
Belgium;37;cobalt refined;;1973;
Canada;37;cobalt refined;;1973;600
Czechoslovakia;37;cobalt refined;;1973;
Finland;37;cobalt refined;;1973;1010
France;37;cobalt refined;;1973;836
German Federal Republic;37;cobalt refined;;1973;287
Japan;37;cobalt refined;;1973;11
Norway;37;cobalt refined;;1973;912
Soviet Union;37;cobalt refined;;1973;1700
USA;37;cobalt refined;;1973;0
Zaire;37;cobalt refined;;1973;15052
Zambia;37;cobalt refined;;1973;1930
Belgium;37;cobalt refined;;1974;
Canada;37;cobalt refined;;1974;326
Czechoslovakia;37;cobalt refined;;1974;
Finland;37;cobalt refined;;1974;812
France;37;cobalt refined;;1974;885
German Federal Republic;37;cobalt refined;;1974;339
Japan;37;cobalt refined;;1974;10
Norway;37;cobalt refined;;1974;1238
Soviet Union;37;cobalt refined;;1974;1750
USA;37;cobalt refined;;1974;0
Zaire;37;cobalt refined;;1974;17545
Zambia;37;cobalt refined;;1974;1962
Belgium;37;cobalt refined;;1975;
Canada;37;cobalt refined;;1975;254
Czechoslovakia;37;cobalt refined;;1975;
Finland;37;cobalt refined;;1975;821
France;37;cobalt refined;;1975;769
German Federal Republic;37;cobalt refined;;1975;315
Japan;37;cobalt refined;;1975;48
Norway;37;cobalt refined;;1975;773
Soviet Union;37;cobalt refined;;1975;1800
USA;37;cobalt refined;;1975;30
Zaire;37;cobalt refined;;1975;13638
Zambia;37;cobalt refined;;1975;1860
Belgium;37;cobalt refined;;1976;
Canada;37;cobalt refined;;1976;298
Czechoslovakia;37;cobalt refined;;1976;
Finland;37;cobalt refined;;1976;1011
France;37;cobalt refined;;1976;851
German Federal Republic;37;cobalt refined;;1976;384
Japan;37;cobalt refined;;1976;515
Norway;37;cobalt refined;;1976;576
Soviet Union;37;cobalt refined;;1976;1800
USA;37;cobalt refined;;1976;165
Zaire;37;cobalt refined;;1976;10686
Zambia;37;cobalt refined;;1976;2175
Belgium;37;cobalt refined;;1977;
Canada;37;cobalt refined;;1977;459
Czechoslovakia;37;cobalt refined;;1977;
Finland;37;cobalt refined;;1977;1109
France;37;cobalt refined;;1977;742
German Federal Republic;37;cobalt refined;;1977;400
Japan;37;cobalt refined;;1977;1093
Norway;37;cobalt refined;;1977;705
Soviet Union;37;cobalt refined;;1977;3400
USA;37;cobalt refined;;1977;221
Zaire;37;cobalt refined;;1977;10208
Zambia;37;cobalt refined;;1977;1704
Belgium;37;cobalt refined;;1978;
Canada;37;cobalt refined;;1978;519
Czechoslovakia;37;cobalt refined;;1978;
Finland;37;cobalt refined;;1978;1052
France;37;cobalt refined;;1978;871
German Federal Republic;37;cobalt refined;;1978;350
Japan;37;cobalt refined;;1978;1864
Norway;37;cobalt refined;;1978;522
Soviet Union;37;cobalt refined;;1978;3500
USA;37;cobalt refined;;1978;292
Zaire;37;cobalt refined;;1978;13146
Zambia;37;cobalt refined;;1978;2063
Belgium;37;cobalt refined;;1979;0
Canada;37;cobalt refined;;1979;605
Czechoslovakia;37;cobalt refined;;1979;0
Finland;37;cobalt refined;;1979;1156
France;37;cobalt refined;;1979;659
German Federal Republic;37;cobalt refined;;1979;385
Japan;37;cobalt refined;;1979;2653
Norway;37;cobalt refined;;1979;953
Soviet Union;37;cobalt refined;;1979;3800
USA;37;cobalt refined;;1979;421
Zaire;37;cobalt refined;;1979;14029
Zambia;37;cobalt refined;;1979;3176
Belgium;37;cobalt refined;;1980;
Canada;37;cobalt refined;;1980;692
Czechoslovakia;37;cobalt refined;;1980;
Finland;37;cobalt refined;;1980;1906
France;37;cobalt refined;;1980;1033
German Federal Republic;37;cobalt refined;;1980;300
Japan;37;cobalt refined;;1980;2867
Norway;37;cobalt refined;;1980;1275
Soviet Union;37;cobalt refined;;1980;4200
USA;37;cobalt refined;;1980;454
Zaire;37;cobalt refined;;1980;14482
Zambia;37;cobalt refined;;1980;3310
Belgium;37;cobalt refined;;1981;
Canada;37;cobalt refined;;1981;914
Czechoslovakia;37;cobalt refined;;1981;
Finland;37;cobalt refined;;1981;1937
France;37;cobalt refined;;1981;815
German Federal Republic;37;cobalt refined;;1981;150
Japan;37;cobalt refined;;1981;2421
Norway;37;cobalt refined;;1981;1444
Soviet Union;37;cobalt refined;;1981;4300
USA;37;cobalt refined;;1981;406
Zaire;37;cobalt refined;;1981;11124
Zambia;37;cobalt refined;;1981;2570
