Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;84;lithium minerals;;1992;620
Australia;84;lithium minerals;Spodumene;1992;39980
Brazil;84;lithium minerals;Amblygonite;1992;15
Brazil;84;lithium minerals;Petalite;1992;238
Brazil;84;lithium minerals;Spodumene;1992;3439
Canada;84;lithium minerals;;1992;18500
Chile;84;lithium minerals;;1992;10823
China;84;lithium minerals;;1992;7220
Namibia;84;lithium minerals;;1992;1162
Portugal;84;lithium minerals;Lepidolite;1992;15000
USA;84;lithium minerals;;1992;3500
Zimbabwe;84;lithium minerals;;1992;12837
Argentina;84;lithium minerals;;1993;300
Australia;84;lithium minerals;Spodumene;1993;33353
Brazil;84;lithium minerals;Amblygonite;1993;18
Brazil;84;lithium minerals;Petalite;1993;180
Brazil;84;lithium minerals;Spodumene;1993;5293
Canada;84;lithium minerals;;1993;18900
Chile;84;lithium minerals;;1993;10369
China;84;lithium minerals;;1993;44444
Namibia;84;lithium minerals;;1993;739
Portugal;84;lithium minerals;Lepidolite;1993;13289
USA;84;lithium minerals;;1993;3500
Zimbabwe;84;lithium minerals;;1993;18064
Argentina;84;lithium minerals;;1994;400
Australia;84;lithium minerals;Spodumene;1994;61708
Brazil;84;lithium minerals;Amblygonite;1994;12
Brazil;84;lithium minerals;Petalite;1994;70
Brazil;84;lithium minerals;Spodumene;1994;7315
Canada;84;lithium minerals;;1994;20000
Chile;84;lithium minerals;;1994;10439
China;84;lithium minerals;;1994;41511
Namibia;84;lithium minerals;;1994;1362
Portugal;84;lithium minerals;Lepidolite;1994;11352
USA;84;lithium minerals;;1994;3500
Zimbabwe;84;lithium minerals;;1994;25279
Argentina;84;lithium minerals;;1995;400
Australia;84;lithium minerals;Spodumene;1995;80135
Brazil;84;lithium minerals;Amblygonite;1995;29
Brazil;84;lithium minerals;Petalite;1995;137
Brazil;84;lithium minerals;Spodumene;1995;7005
Canada;84;lithium minerals;;1995;21000
Chile;84;lithium minerals;;1995;12943
China;84;lithium minerals;;1995;49897
Namibia;84;lithium minerals;;1995;2611
Portugal;84;lithium minerals;Lepidolite;1995;8740
USA;84;lithium minerals;;1995;3500
Zimbabwe;84;lithium minerals;;1995;33498
Argentina;84;lithium minerals;;1996;400
Australia;84;lithium minerals;Spodumene;1996;139287
Brazil;84;lithium minerals;Amblygonite;1996;41
Brazil;84;lithium minerals;Petalite;1996;30
Brazil;84;lithium minerals;Spodumene;1996;6500
Canada;84;lithium minerals;;1996;22000
Chile;84;lithium minerals;;1996;14180
China;84;lithium minerals;;1996;40640
Namibia;84;lithium minerals;;1996;1971
Portugal;84;lithium minerals;Lepidolite;1996;7626
USA;84;lithium minerals;;1996;4000
Zimbabwe;84;lithium minerals;;1996;30929
Argentina;84;lithium minerals;;1997;1876
Australia;84;lithium minerals;Spodumene;1997;56567
Brazil;84;lithium minerals;Amblygonite;1997;24
Brazil;84;lithium minerals;Petalite;1997;386
Brazil;84;lithium minerals;Spodumene;1997;6499
Canada;84;lithium minerals;;1997;22500
Chile;84;lithium minerals;;1997;24246
China;84;lithium minerals;;1997;66909
Namibia;84;lithium minerals;;1997;632
Portugal;84;lithium minerals;Lepidolite;1997;6838
USA;84;lithium minerals;;1997;4000
Zimbabwe;84;lithium minerals;;1997;49833
Argentina;84;lithium minerals;;1998;8583
Australia;84;lithium minerals;Spodumene;1998;42337
Brazil;84;lithium minerals;Amblygonite;1998;0
Brazil;84;lithium minerals;Petalite;1998;260
Brazil;84;lithium minerals;Spodumene;1998;9035
Canada;84;lithium minerals;;1998;22500
Chile;84;lithium minerals;;1998;28377
China;84;lithium minerals;;1998;43122
Namibia;84;lithium minerals;;1998;247
Portugal;84;lithium minerals;Lepidolite;1998;13306
USA;84;lithium minerals;;1998;1500
Zimbabwe;84;lithium minerals;;1998;28055
Argentina;84;lithium minerals;;1999;4387
Australia;84;lithium minerals;Spodumene;1999;54023
Brazil;84;lithium minerals;Amblygonite;1999;
Brazil;84;lithium minerals;Petalite;1999;442
Brazil;84;lithium minerals;Spodumene;1999;10629
Canada;84;lithium minerals;;1999;22500
Chile;84;lithium minerals;;1999;30231
China;84;lithium minerals;;1999;46198
Namibia;84;lithium minerals;;1999;
Portugal;84;lithium minerals;Lepidolite;1999;14862
USA;84;lithium minerals;;1999;1500
Zimbabwe;84;lithium minerals;;1999;36671
Argentina;84;lithium minerals;;2000;7343
Australia;84;lithium minerals;Spodumene;2000;65504
Brazil;84;lithium minerals;Amblygonite;2000;
Brazil;84;lithium minerals;Petalite;2000;1077
Brazil;84;lithium minerals;Spodumene;2000;9796
Canada;84;lithium minerals;;2000;22500
Chile;84;lithium minerals;;2000;35869
China;84;lithium minerals;;2000;31967
Namibia;84;lithium minerals;;2000;
Portugal;84;lithium minerals;Lepidolite;2000;9352
USA;84;lithium minerals;;2000;1500
Zimbabwe;84;lithium minerals;;2000;37914
Argentina;84;lithium minerals;;2001;4512
Australia;84;lithium minerals;Spodumene;2001;79859
Brazil;84;lithium minerals;Amblygonite;2001;
Brazil;84;lithium minerals;Petalite;2001;187
Brazil;84;lithium minerals;Spodumene;2001;8897
Canada;84;lithium minerals;;2001;22500
Chile;84;lithium minerals;;2001;31320
China;84;lithium minerals;;2001;34276
Namibia;84;lithium minerals;;2001;
Portugal;84;lithium minerals;Lepidolite;2001;11571
USA;84;lithium minerals;;2001;1500
Zimbabwe;84;lithium minerals;;2001;36103
