Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;30;chromium ores and concentrates;;1982;675000
Brazil;30;chromium ores and concentrates;;1982;275504
Cuba;30;chromium ores and concentrates;;1982;27300
Cyprus;30;chromium ores and concentrates;;1982;2878
Finland;30;chromium ores and concentrates;;1982;340250
Greece;30;chromium ores and concentrates;;1982;23238
India;30;chromium ores and concentrates;;1982;356604
Iran;30;chromium ores and concentrates;;1982;40000
Japan;30;chromium ores and concentrates;;1982;11178
Madagascar;30;chromium ores and concentrates;;1982;44223
New Caledonia;30;chromium ores and concentrates;;1982;47251
Oman;30;chromium ores and concentrates;;1982;
Pakistan;30;chromium ores and concentrates;;1982;4456
Philippines;30;chromium ores and concentrates;;1982;321866
South Africa;30;chromium ores and concentrates;;1982;2469048
Soviet Union;30;chromium ores and concentrates;;1982;2940000
Sudan;30;chromium ores and concentrates;;1982;10018
Turkey;30;chromium ores and concentrates;;1982;452445
Vietnam;30;chromium ores and concentrates;;1982;16000
Zimbabwe;30;chromium ores and concentrates;;1982;431600
Albania;30;chromium ores and concentrates;;1983;685000
Brazil;30;chromium ores and concentrates;;1983;155022
Cuba;30;chromium ores and concentrates;;1983;33600
Cyprus;30;chromium ores and concentrates;;1983;
Finland;30;chromium ores and concentrates;;1983;245000
Greece;30;chromium ores and concentrates;;1983;20517
India;30;chromium ores and concentrates;;1983;365366
Iran;30;chromium ores and concentrates;;1983;48000
Japan;30;chromium ores and concentrates;;1983;8396
Madagascar;30;chromium ores and concentrates;;1983;42920
New Caledonia;30;chromium ores and concentrates;;1983;86712
Oman;30;chromium ores and concentrates;;1983;
Pakistan;30;chromium ores and concentrates;;1983;4992
Philippines;30;chromium ores and concentrates;;1983;266909
South Africa;30;chromium ores and concentrates;;1983;2493724
Soviet Union;30;chromium ores and concentrates;;1983;2940000
Sudan;30;chromium ores and concentrates;;1983;18557
Turkey;30;chromium ores and concentrates;;1983;345610
Vietnam;30;chromium ores and concentrates;;1983;16000
Zimbabwe;30;chromium ores and concentrates;;1983;431400
Albania;30;chromium ores and concentrates;;1984;720000
Brazil;30;chromium ores and concentrates;;1984;255914
Cuba;30;chromium ores and concentrates;;1984;37900
Cyprus;30;chromium ores and concentrates;;1984;
Finland;30;chromium ores and concentrates;;1984;335800
Greece;30;chromium ores and concentrates;;1984;50364
India;30;chromium ores and concentrates;;1984;441704
Iran;30;chromium ores and concentrates;;1984;59000
Japan;30;chromium ores and concentrates;;1984;7420
Madagascar;30;chromium ores and concentrates;;1984;59765
New Caledonia;30;chromium ores and concentrates;;1984;87794
Oman;30;chromium ores and concentrates;;1984;
Pakistan;30;chromium ores and concentrates;;1984;2745
Philippines;30;chromium ores and concentrates;;1984;260889
South Africa;30;chromium ores and concentrates;;1984;3407151
Soviet Union;30;chromium ores and concentrates;;1984;2940000
Sudan;30;chromium ores and concentrates;;1984;25000
Turkey;30;chromium ores and concentrates;;1984;487405
Vietnam;30;chromium ores and concentrates;;1984;16000
Zimbabwe;30;chromium ores and concentrates;;1984;476400
Albania;30;chromium ores and concentrates;;1985;1111000
Brazil;30;chromium ores and concentrates;;1985;189504
Cuba;30;chromium ores and concentrates;;1985;37700
Cyprus;30;chromium ores and concentrates;;1985;
Finland;30;chromium ores and concentrates;;1985;506200
Greece;30;chromium ores and concentrates;;1985;58948
India;30;chromium ores and concentrates;;1985;567056
Iran;30;chromium ores and concentrates;;1985;56000
Japan;30;chromium ores and concentrates;;1985;11920
Madagascar;30;chromium ores and concentrates;;1985;126697
New Caledonia;30;chromium ores and concentrates;;1985;78820
Oman;30;chromium ores and concentrates;;1985;6000
Pakistan;30;chromium ores and concentrates;;1985;5188
Philippines;30;chromium ores and concentrates;;1985;272031
South Africa;30;chromium ores and concentrates;;1985;3698679
Soviet Union;30;chromium ores and concentrates;;1985;3360000
Sudan;30;chromium ores and concentrates;;1985;16000
Turkey;30;chromium ores and concentrates;;1985;588576
Vietnam;30;chromium ores and concentrates;;1985;4000
Zimbabwe;30;chromium ores and concentrates;;1985;526500
Albania;30;chromium ores and concentrates;;1986;1159000
Brazil;30;chromium ores and concentrates;;1986;222990
Cuba;30;chromium ores and concentrates;;1986;50000
Cyprus;30;chromium ores and concentrates;;1986;
Finland;30;chromium ores and concentrates;;1986;492094
Greece;30;chromium ores and concentrates;;1986;60063
India;30;chromium ores and concentrates;;1986;629671
Iran;30;chromium ores and concentrates;;1986;54000
Japan;30;chromium ores and concentrates;;1986;10642
Madagascar;30;chromium ores and concentrates;;1986;89300
New Caledonia;30;chromium ores and concentrates;;1986;72207
Oman;30;chromium ores and concentrates;;1986;4820
Pakistan;30;chromium ores and concentrates;;1986;8299
Philippines;30;chromium ores and concentrates;;1986;202214
South Africa;30;chromium ores and concentrates;;1986;3907473
Soviet Union;30;chromium ores and concentrates;;1986;3640000
Sudan;30;chromium ores and concentrates;;1986;18000
Turkey;30;chromium ores and concentrates;;1986;617652
Vietnam;30;chromium ores and concentrates;;1986;4000
Zimbabwe;30;chromium ores and concentrates;;1986;553106
Albania;30;chromium ores and concentrates;;1987;1072000
Brazil;30;chromium ores and concentrates;;1987;191033
Cuba;30;chromium ores and concentrates;;1987;52400
Cyprus;30;chromium ores and concentrates;;1987;
Finland;30;chromium ores and concentrates;;1987;503159
Greece;30;chromium ores and concentrates;;1987;63825
India;30;chromium ores and concentrates;;1987;623591
Iran;30;chromium ores and concentrates;;1987;92120
Japan;30;chromium ores and concentrates;;1987;11815
Madagascar;30;chromium ores and concentrates;;1987;106773
New Caledonia;30;chromium ores and concentrates;;1987;61832
Oman;30;chromium ores and concentrates;;1987;4000
Pakistan;30;chromium ores and concentrates;;1987;9963
Philippines;30;chromium ores and concentrates;;1987;188647
South Africa;30;chromium ores and concentrates;;1987;3862000
Soviet Union;30;chromium ores and concentrates;;1987;3570000
Sudan;30;chromium ores and concentrates;;1987;10000
Turkey;30;chromium ores and concentrates;;1987;762071
Vietnam;30;chromium ores and concentrates;;1987;4000
Zimbabwe;30;chromium ores and concentrates;;1987;570298
Albania;30;chromium ores and concentrates;;1988;1109000
