Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;119;rare earth minerals;;2002;
Brazil;119;rare earth minerals;Monazite;2002;0
China;119;rare earth minerals;;2002;88000
India;119;rare earth minerals;Monazite;2002;2856
Malaysia;119;rare earth minerals;Monazite;2002;441
Malaysia;119;rare earth minerals;Xenotime;2002;0
Russia;119;rare earth minerals;Loparite;2002;
USA;119;rare earth minerals;Bastnaesite;2002;5000
Australia;119;rare earth minerals;;2003;
Brazil;119;rare earth minerals;Monazite;2003;0
China;119;rare earth minerals;;2003;92000
India;119;rare earth minerals;Monazite;2003;2891
Malaysia;119;rare earth minerals;Monazite;2003;795
Malaysia;119;rare earth minerals;Xenotime;2003;
Russia;119;rare earth minerals;Loparite;2003;
USA;119;rare earth minerals;Bastnaesite;2003;0
Australia;119;rare earth minerals;;2004;
Brazil;119;rare earth minerals;Monazite;2004;731
China;119;rare earth minerals;;2004;98300
India;119;rare earth minerals;Monazite;2004;149
Malaysia;119;rare earth minerals;Monazite;2004;1683
Malaysia;119;rare earth minerals;Xenotime;2004;
Russia;119;rare earth minerals;Loparite;2004;
USA;119;rare earth minerals;Bastnaesite;2004;0
Australia;119;rare earth minerals;;2005;
Brazil;119;rare earth minerals;Monazite;2005;958
China;119;rare earth minerals;;2005;119000
India;119;rare earth minerals;Monazite;2005;93
Malaysia;119;rare earth minerals;Monazite;2005;320
Malaysia;119;rare earth minerals;Xenotime;2005;
Russia;119;rare earth minerals;Loparite;2005;
USA;119;rare earth minerals;Bastnaesite;2005;0
Australia;119;rare earth minerals;;2006;
Brazil;119;rare earth minerals;Monazite;2006;958
China;119;rare earth minerals;;2006;133000
India;119;rare earth minerals;Monazite;2006;45
Malaysia;119;rare earth minerals;Monazite;2006;894
Malaysia;119;rare earth minerals;Xenotime;2006;
Russia;119;rare earth minerals;Loparite;2006;
USA;119;rare earth minerals;Bastnaesite;2006;0
Australia;119;rare earth minerals;;2007;
Brazil;119;rare earth minerals;Monazite;2007;1173
China;119;rare earth minerals;;2007;120000
India;119;rare earth minerals;Monazite;2007;35
Malaysia;119;rare earth minerals;Monazite;2007;682
Malaysia;119;rare earth minerals;Xenotime;2007;0
Russia;119;rare earth minerals;Loparite;2007;
USA;119;rare earth minerals;Bastnaesite;2007;
Australia;119;rare earth minerals;;2008;
Brazil;119;rare earth minerals;Monazite;2008;834
China;119;rare earth minerals;;2008;125000
India;119;rare earth minerals;Monazite;2008;22
Malaysia;119;rare earth minerals;Monazite;2008;233
Malaysia;119;rare earth minerals;Xenotime;2008;0
Russia;119;rare earth minerals;Loparite;2008;
USA;119;rare earth minerals;Bastnaesite;2008;0
Australia;119;rare earth minerals;;2009;
Brazil;119;rare earth minerals;Monazite;2009;303
China;119;rare earth minerals;;2009;129000
India;119;rare earth minerals;Monazite;2009;16
Malaysia;119;rare earth minerals;Monazite;2009;25
Malaysia;119;rare earth minerals;Xenotime;2009;0
Russia;119;rare earth minerals;Loparite;2009;6628
USA;119;rare earth minerals;Bastnaesite;2009;0
Australia;119;rare earth minerals;;2010;0
Brazil;119;rare earth minerals;Monazite;2010;249
China;119;rare earth minerals;;2010;120000
India;119;rare earth minerals;Monazite;2010;
Malaysia;119;rare earth minerals;Monazite;2010;622
Malaysia;119;rare earth minerals;Xenotime;2010;110
Russia;119;rare earth minerals;Loparite;2010;5120
USA;119;rare earth minerals;Bastnaesite;2010;0
Australia;119;rare earth minerals;;2011;
Brazil;119;rare earth minerals;Monazite;2011;290
China;119;rare earth minerals;;2011;105000
India;119;rare earth minerals;Monazite;2011;
Malaysia;119;rare earth minerals;Monazite;2011;571
Malaysia;119;rare earth minerals;Xenotime;2011;208
Russia;119;rare earth minerals;Loparite;2011;6226
USA;119;rare earth minerals;Bastnaesite;2011;0
