Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;73;steel crude;;2012;390000
Algeria;73;steel crude;;2012;557000
Angola;73;steel crude;;2012;
Argentina;73;steel crude;;2012;4996000
Australia;73;steel crude;;2012;4850912
Austria;73;steel crude;;2012;7421000
Azerbaijan;73;steel crude;;2012;267660
Belarus;73;steel crude;;2012;2869373
Belgium;73;steel crude;;2012;7301000
Bosnia & Herzegovina;73;steel crude;;2012;700341
Brazil;73;steel crude;;2012;34524000
Bulgaria;73;steel crude;;2012;633000
Canada;73;steel crude;;2012;13507000
Chile;73;steel crude;;2012;1671000
China;73;steel crude;;2012;723882200
Colombia;73;steel crude;;2012;1302000
Congo, Democratic Republic;73;steel crude;;2012;30000
Croatia;73;steel crude;;2012;1016
Cuba;73;steel crude;;2012;280899
Czech Republic;73;steel crude;;2012;5072082
Dominican Republic;73;steel crude;;2012;56000
Ecuador;73;steel crude;;2012;425000
Egypt;73;steel crude;;2012;6627000
El Salvador;73;steel crude;;2012;72000
Ethiopia;73;steel crude;;2012;130000
Finland;73;steel crude;;2012;3759000
France;73;steel crude;;2012;15607227
Germany;73;steel crude;;2012;42661000
Ghana;73;steel crude;;2012;25000
Greece;73;steel crude;;2012;1247000
Guatemala;73;steel crude;;2012;334000
Hungary;73;steel crude;;2012;1543000
India;73;steel crude;;2012;78416000
Indonesia;73;steel crude;;2012;2254472
Iran;73;steel crude;;2012;14395000
Israel;73;steel crude;;2012;300000
Italy;73;steel crude;;2012;27252000
Japan;73;steel crude;;2012;107232297
Jordan;73;steel crude;;2012;200000
Kazakhstan;73;steel crude;;2012;3676000
Kenya;73;steel crude;;2012;20000
Korea (Rep. of);73;steel crude;;2012;69073000
Korea, Dem. P.R. of;73;steel crude;;2012;1280000
Kosovo;73;steel crude;;2012;120000
Kuwait;73;steel crude;;2012;500000
Latvia;73;steel crude;;2012;805000
Libya;73;steel crude;;2012;315000
Luxembourg;73;steel crude;;2012;2214000
Malaysia;73;steel crude;;2012;5611538
Mali;73;steel crude;;2012;
Mauritania;73;steel crude;;2012;7000
Mexico;73;steel crude;;2012;18073052
Moldova;73;steel crude;;2012;335000
Mongolia;73;steel crude;;2012;72400
Montenegro;73;steel crude;;2012;28161
Morocco;73;steel crude;;2012;539000
Myanmar;73;steel crude;;2012;50000
Netherlands;73;steel crude;;2012;6879000
New Zealand;73;steel crude;;2012;912000
Nigeria;73;steel crude;;2012;100000
North Macedonia;73;steel crude;;2012;225224
Norway;73;steel crude;;2012;700000
Pakistan;73;steel crude;;2012;1631000
Paraguay;73;steel crude;;2012;44000
Peru;73;steel crude;;2012;981000
Philippines;73;steel crude;;2012;1260000
Poland;73;steel crude;;2012;8542514
Portugal;73;steel crude;;2012;1960000
Qatar;73;steel crude;;2012;2148000
Romania;73;steel crude;;2012;3292000
Russia;73;steel crude;;2012;70400000
Saudi Arabia;73;steel crude;;2012;5203000
Serbia;73;steel crude;;2012;346000
Singapore;73;steel crude;;2012;688000
Slovakia;73;steel crude;;2012;4403447
Slovenia;73;steel crude;;2012;632000
South Africa;73;steel crude;;2012;6938000
Spain;73;steel crude;;2012;13639000
Sri Lanka;73;steel crude;;2012;
Sweden;73;steel crude;;2012;4312400
Switzerland;73;steel crude;;2012;1450000
Syria;73;steel crude;;2012;70000
Taiwan;73;steel crude;;2012;19927000
Thailand;73;steel crude;;2012;3641000
Trinidad & Tobago;73;steel crude;;2012;623800
Tunisia;73;steel crude;;2012;110800
Turkey;73;steel crude;;2012;35885000
USA;73;steel crude;;2012;88695000
Uganda;73;steel crude;;2012;30000
Ukraine;73;steel crude;;2012;33509180
United Arab Emirates;73;steel crude;;2012;2408000
United Kingdom;73;steel crude;;2012;9579100
Uruguay;73;steel crude;;2012;78000
Uzbekistan;73;steel crude;;2012;736000
Venezuela;73;steel crude;;2012;2359000
