Country;commodity_code;commodity_desc;Sub-commodity;year;value
Afghanistan;30;chromium ores and concentrates;;2002;6136
Albania;30;chromium ores and concentrates;;2002;72600
Australia;30;chromium ores and concentrates;;2002;57142
Brazil;30;chromium ores and concentrates;;2002;283991
China;30;chromium ores and concentrates;;2002;164200
Cuba;30;chromium ores and concentrates;;2002;21150
Finland;30;chromium ores and concentrates;;2002;566090
India;30;chromium ores and concentrates;;2002;3068631
Iran;30;chromium ores and concentrates;;2002;232068
Kazakhstan;30;chromium ores and concentrates;;2002;2369500
Kosovo;30;chromium ores and concentrates;;2002;
Madagascar;30;chromium ores and concentrates;;2002;10737
Myanmar;30;chromium ores and concentrates;;2002;3000
Oman;30;chromium ores and concentrates;;2002;27400
Pakistan;30;chromium ores and concentrates;;2002;16679
Philippines;30;chromium ores and concentrates;;2002;22000
Russia;30;chromium ores and concentrates;;2002;71000
South Africa;30;chromium ores and concentrates;;2002;6435746
Sudan;30;chromium ores and concentrates;;2002;14000
Turkey;30;chromium ores and concentrates;;2002;326390
United Arab Emirates;30;chromium ores and concentrates;;2002;0
Vietnam;30;chromium ores and concentrates;;2002;66300
Zimbabwe;30;chromium ores and concentrates;;2002;725822
Afghanistan;30;chromium ores and concentrates;;2003;6364
Albania;30;chromium ores and concentrates;;2003;98000
Australia;30;chromium ores and concentrates;;2003;168200
Brazil;30;chromium ores and concentrates;;2003;376862
China;30;chromium ores and concentrates;;2003;197800
Cuba;30;chromium ores and concentrates;;2003;27600
Finland;30;chromium ores and concentrates;;2003;549000
India;30;chromium ores and concentrates;;2003;2904809
Iran;30;chromium ores and concentrates;;2003;150316
Kazakhstan;30;chromium ores and concentrates;;2003;2927900
Kosovo;30;chromium ores and concentrates;;2003;
Madagascar;30;chromium ores and concentrates;;2003;45040
Myanmar;30;chromium ores and concentrates;;2003;3000
Oman;30;chromium ores and concentrates;;2003;13800
Pakistan;30;chromium ores and concentrates;;2003;30657
Philippines;30;chromium ores and concentrates;;2003;33778
Russia;30;chromium ores and concentrates;;2003;169200
South Africa;30;chromium ores and concentrates;;2003;7405391
Sudan;30;chromium ores and concentrates;;2003;37000
Turkey;30;chromium ores and concentrates;;2003;229294
United Arab Emirates;30;chromium ores and concentrates;;2003;0
Vietnam;30;chromium ores and concentrates;;2003;91000
Zimbabwe;30;chromium ores and concentrates;;2003;572558
Afghanistan;30;chromium ores and concentrates;;2004;6591
Albania;30;chromium ores and concentrates;;2004;160300
Australia;30;chromium ores and concentrates;;2004;275700
Brazil;30;chromium ores and concentrates;;2004;593476
China;30;chromium ores and concentrates;;2004;230000
Cuba;30;chromium ores and concentrates;;2004;42487
Finland;30;chromium ores and concentrates;;2004;580000
India;30;chromium ores and concentrates;;2004;3621394
Iran;30;chromium ores and concentrates;;2004;134872
Kazakhstan;30;chromium ores and concentrates;;2004;3287100
Kosovo;30;chromium ores and concentrates;;2004;
Madagascar;30;chromium ores and concentrates;;2004;77386
Myanmar;30;chromium ores and concentrates;;2004;360
Oman;30;chromium ores and concentrates;;2004;28700
Pakistan;30;chromium ores and concentrates;;2004;29230
Philippines;30;chromium ores and concentrates;;2004;42139
Russia;30;chromium ores and concentrates;;2004;447300
South Africa;30;chromium ores and concentrates;;2004;7676799
Sudan;30;chromium ores and concentrates;;2004;26000
Turkey;30;chromium ores and concentrates;;2004;506421
United Arab Emirates;30;chromium ores and concentrates;;2004;7089
Vietnam;30;chromium ores and concentrates;;2004;82000
Zimbabwe;30;chromium ores and concentrates;;2004;668391
Afghanistan;30;chromium ores and concentrates;;2005;6818
Albania;30;chromium ores and concentrates;;2005;170000
Australia;30;chromium ores and concentrates;;2005;225700
Brazil;30;chromium ores and concentrates;;2005;616534
China;30;chromium ores and concentrates;;2005;220000
Cuba;30;chromium ores and concentrates;;2005;14792
Finland;30;chromium ores and concentrates;;2005;572000
India;30;chromium ores and concentrates;;2005;3714284
Iran;30;chromium ores and concentrates;;2005;224911
Kazakhstan;30;chromium ores and concentrates;;2005;3581242
Kosovo;30;chromium ores and concentrates;;2005;0
Madagascar;30;chromium ores and concentrates;;2005;93384
Myanmar;30;chromium ores and concentrates;;2005;410
Oman;30;chromium ores and concentrates;;2005;34000
Pakistan;30;chromium ores and concentrates;;2005;56359
Philippines;30;chromium ores and concentrates;;2005;36070
Russia;30;chromium ores and concentrates;;2005;772000
South Africa;30;chromium ores and concentrates;;2005;7502762
Sudan;30;chromium ores and concentrates;;2005;21654
Turkey;30;chromium ores and concentrates;;2005;858729
United Arab Emirates;30;chromium ores and concentrates;;2005;0
Vietnam;30;chromium ores and concentrates;;2005;5700
Zimbabwe;30;chromium ores and concentrates;;2005;667199
Afghanistan;30;chromium ores and concentrates;;2006;7273
Albania;30;chromium ores and concentrates;;2006;187070
Australia;30;chromium ores and concentrates;;2006;267800
Brazil;30;chromium ores and concentrates;;2006;562739
China;30;chromium ores and concentrates;;2006;220000
Cuba;30;chromium ores and concentrates;;2006;5047
Finland;30;chromium ores and concentrates;;2006;549000
India;30;chromium ores and concentrates;;2006;5295551
Iran;30;chromium ores and concentrates;;2006;236397
Kazakhstan;30;chromium ores and concentrates;;2006;3366078
Kosovo;30;chromium ores and concentrates;;2006;0
Madagascar;30;chromium ores and concentrates;;2006;116290
Myanmar;30;chromium ores and concentrates;;2006;
Oman;30;chromium ores and concentrates;;2006;276300
Pakistan;30;chromium ores and concentrates;;2006;64572
Philippines;30;chromium ores and concentrates;;2006;46728
Russia;30;chromium ores and concentrates;;2006;966095
South Africa;30;chromium ores and concentrates;;2006;7418326
Sudan;30;chromium ores and concentrates;;2006;24200
Turkey;30;chromium ores and concentrates;;2006;1059901
United Arab Emirates;30;chromium ores and concentrates;;2006;0
Vietnam;30;chromium ores and concentrates;;2006;3400
Zimbabwe;30;chromium ores and concentrates;;2006;700001
Afghanistan;30;chromium ores and concentrates;;2007;6491
Albania;30;chromium ores and concentrates;;2007;194760
Australia;30;chromium ores and concentrates;;2007;295000
Brazil;30;chromium ores and concentrates;;2007;627772
China;30;chromium ores and concentrates;;2007;220000
Cuba;30;chromium ores and concentrates;;2007;
Finland;30;chromium ores and concentrates;;2007;556000
India;30;chromium ores and concentrates;;2007;4872847
Iran;30;chromium ores and concentrates;;2007;139114
Kazakhstan;30;chromium ores and concentrates;;2007;4590000
Kosovo;30;chromium ores and concentrates;;2007;
Madagascar;30;chromium ores and concentrates;;2007;77700
Myanmar;30;chromium ores and concentrates;;2007;
Oman;30;chromium ores and concentrates;;2007;407822
Pakistan;30;chromium ores and concentrates;;2007;300000
Philippines;30;chromium ores and concentrates;;2007;31593
Russia;30;chromium ores and concentrates;;2007;582200
South Africa;30;chromium ores and concentrates;;2007;9646958
Sudan;30;chromium ores and concentrates;;2007;37656
Turkey;30;chromium ores and concentrates;;2007;1678932
United Arab Emirates;30;chromium ores and concentrates;;2007;23000
Vietnam;30;chromium ores and concentrates;;2007;103800
Zimbabwe;30;chromium ores and concentrates;;2007;614559
Afghanistan;30;chromium ores and concentrates;;2008;6491
Albania;30;chromium ores and concentrates;;2008;220536
Australia;30;chromium ores and concentrates;;2008;142000
Brazil;30;chromium ores and concentrates;;2008;664000
China;30;chromium ores and concentrates;;2008;220000
Cuba;30;chromium ores and concentrates;;2008;
Finland;30;chromium ores and concentrates;;2008;614000
India;30;chromium ores and concentrates;;2008;4073479
Iran;30;chromium ores and concentrates;;2008;268586
Kazakhstan;30;chromium ores and concentrates;;2008;4207000
