Country;commodity_code;commodity_desc;Sub-commodity;year;value
Algeria;154;zinc slab;;1972;
Argentina;154;zinc slab;;1972;36500
Australia;154;zinc slab;;1972;295030
Austria;154;zinc slab;;1972;16877
Belgium;154;zinc slab;;1972;254100
Brazil;154;zinc slab;;1972;15557
Bulgaria;154;zinc slab;;1972;80000
Canada;154;zinc slab;;1972;476168
China;154;zinc slab;;1972;120000
Finland;154;zinc slab;;1972;81096
France;154;zinc slab;;1972;261515
German Democratic Rep;154;zinc slab;;1972;13600
German Federal Republic;154;zinc slab;;1972;358671
India;154;zinc slab;;1972;25227
Italy;154;zinc slab;;1972;155861
Japan;154;zinc slab;;1972;804777
Korea (Rep. of);154;zinc slab;;1972;10502
Korea, Dem. P.R. of;154;zinc slab;;1972;120000
Mexico;154;zinc slab;;1972;84628
Netherlands;154;zinc slab;;1972;48300
Norway;154;zinc slab;;1972;73348
Peru;154;zinc slab;;1972;69810
Poland;154;zinc slab;;1972;228000
Portugal;154;zinc slab;;1972;
Romania;154;zinc slab;;1972;60000
South Africa;154;zinc slab;;1972;47200
Soviet Union;154;zinc slab;;1972;650000
Spain;154;zinc slab;;1972;99179
Thailand;154;zinc slab;;1972;
Turkey;154;zinc slab;;1972;
USA;154;zinc slab;;1972;574411
United Kingdom;154;zinc slab;;1972;73800
Vietnam;154;zinc slab;;1972;
Yugoslavia;154;zinc slab;;1972;48641
Zaire;154;zinc slab;;1972;66351
Zambia;154;zinc slab;;1972;55983
Algeria;154;zinc slab;;1973;
Argentina;154;zinc slab;;1973;33300
Australia;154;zinc slab;;1973;299453
Austria;154;zinc slab;;1973;17000
Belgium;154;zinc slab;;1973;277700
Brazil;154;zinc slab;;1973;22300
Bulgaria;154;zinc slab;;1973;80000
Canada;154;zinc slab;;1973;532552
China;154;zinc slab;;1973;120000
Finland;154;zinc slab;;1973;80662
France;154;zinc slab;;1973;259378
German Democratic Rep;154;zinc slab;;1973;14600
German Federal Republic;154;zinc slab;;1973;395019
India;154;zinc slab;;1973;12506
Italy;154;zinc slab;;1973;182011
Japan;154;zinc slab;;1973;842983
Korea (Rep. of);154;zinc slab;;1973;12590
Korea, Dem. P.R. of;154;zinc slab;;1973;130000
Mexico;154;zinc slab;;1973;71901
Netherlands;154;zinc slab;;1973;30500
Norway;154;zinc slab;;1973;80954
Peru;154;zinc slab;;1973;69645
Poland;154;zinc slab;;1973;235000
Portugal;154;zinc slab;;1973;
Romania;154;zinc slab;;1973;65000
South Africa;154;zinc slab;;1973;53100
Soviet Union;154;zinc slab;;1973;940000
Spain;154;zinc slab;;1973;106951
Thailand;154;zinc slab;;1973;
Turkey;154;zinc slab;;1973;
USA;154;zinc slab;;1973;529323
United Kingdom;154;zinc slab;;1973;83800
Vietnam;154;zinc slab;;1973;
Yugoslavia;154;zinc slab;;1973;63120
