Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;62;graphite;;1970;76
Austria;62;graphite;;1970;27733
Brazil;62;graphite;;1970;11200
China;62;graphite;;1970;30000
German Federal Republic;62;graphite;;1970;16406
Italy;62;graphite;;1970;2088
Japan;62;graphite;;1970;1465
Korea (Rep. of);62;graphite;;1970;59530
Korea, Dem. P.R. of;62;graphite;;1970;75000
Madagascar;62;graphite;;1970;19870
Mexico;62;graphite;;1970;55647
Myanmar;62;graphite;;1970;78
Norway;62;graphite;;1970;10357
Romania;62;graphite;;1970;6019
South Africa;62;graphite;;1970;699
Soviet Union;62;graphite;;1970;75000
Argentina;62;graphite;;1971;147
Austria;62;graphite;;1971;21392
Brazil;62;graphite;;1971;23709
China;62;graphite;;1971;30000
German Federal Republic;62;graphite;;1971;12688
Italy;62;graphite;;1971;636
Japan;62;graphite;;1971;1054
Korea (Rep. of);62;graphite;;1971;72515
Korea, Dem. P.R. of;62;graphite;;1971;75000
Madagascar;62;graphite;;1971;20025
Mexico;62;graphite;;1971;50916
Myanmar;62;graphite;;1971;152
Norway;62;graphite;;1971;8288
Romania;62;graphite;;1971;6000
South Africa;62;graphite;;1971;1145
Soviet Union;62;graphite;;1971;80000
