Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;36;cobalt mine;;1982;400
Australia;36;cobalt mine;;1982;3132
Botswana;36;cobalt mine;;1982;254
Brazil;36;cobalt mine;;1982;
Canada;36;cobalt mine;;1982;1274
China;36;cobalt mine;;1982;
Cuba;36;cobalt mine;;1982;1500
Finland;36;cobalt mine;;1982;1293
Indonesia;36;cobalt mine;;1982;
Morocco;36;cobalt mine;;1982;792
New Caledonia;36;cobalt mine;;1982;1803
Philippines;36;cobalt mine;;1982;466
South Africa;36;cobalt mine;;1982;
Soviet Union;36;cobalt mine;;1982;2350
Zaire;36;cobalt mine;;1982;5573
Zambia;36;cobalt mine;;1982;2446
Zimbabwe;36;cobalt mine;;1982;98
Albania;36;cobalt mine;;1983;450
Australia;36;cobalt mine;;1983;2196
Botswana;36;cobalt mine;;1983;223
Brazil;36;cobalt mine;;1983;70
Canada;36;cobalt mine;;1983;1410
China;36;cobalt mine;;1983;270
Cuba;36;cobalt mine;;1983;1621
Finland;36;cobalt mine;;1983;1157
Indonesia;36;cobalt mine;;1983;
Morocco;36;cobalt mine;;1983;0
New Caledonia;36;cobalt mine;;1983;1385
Philippines;36;cobalt mine;;1983;165
South Africa;36;cobalt mine;;1983;400
Soviet Union;36;cobalt mine;;1983;2400
Zaire;36;cobalt mine;;1983;5370
Zambia;36;cobalt mine;;1983;2407
Zimbabwe;36;cobalt mine;;1983;73
Albania;36;cobalt mine;;1984;600
Australia;36;cobalt mine;;1984;2125
Botswana;36;cobalt mine;;1984;259
Brazil;36;cobalt mine;;1984;70
Canada;36;cobalt mine;;1984;2123
China;36;cobalt mine;;1984;270
Cuba;36;cobalt mine;;1984;1393
Finland;36;cobalt mine;;1984;860
Indonesia;36;cobalt mine;;1984;
Morocco;36;cobalt mine;;1984;0
New Caledonia;36;cobalt mine;;1984;1750
Philippines;36;cobalt mine;;1984;64
South Africa;36;cobalt mine;;1984;500
Soviet Union;36;cobalt mine;;1984;2600
Zaire;36;cobalt mine;;1984;9075
Zambia;36;cobalt mine;;1984;3472
Zimbabwe;36;cobalt mine;;1984;77
Albania;36;cobalt mine;;1985;600
Australia;36;cobalt mine;;1985;3036
Botswana;36;cobalt mine;;1985;222
Brazil;36;cobalt mine;;1985;600
Canada;36;cobalt mine;;1985;2067
China;36;cobalt mine;;1985;270
Cuba;36;cobalt mine;;1985;1513
Finland;36;cobalt mine;;1985;724
Indonesia;36;cobalt mine;;1985;
Morocco;36;cobalt mine;;1985;0
New Caledonia;36;cobalt mine;;1985;2171
Philippines;36;cobalt mine;;1985;911
South Africa;36;cobalt mine;;1985;500
Soviet Union;36;cobalt mine;;1985;2700
Zaire;36;cobalt mine;;1985;10571
Zambia;36;cobalt mine;;1985;4415
Zimbabwe;36;cobalt mine;;1985;91
Albania;36;cobalt mine;;1986;522
Australia;36;cobalt mine;;1986;2914
Botswana;36;cobalt mine;;1986;162
Brazil;36;cobalt mine;;1986;500
Canada;36;cobalt mine;;1986;2297
China;36;cobalt mine;;1986;270
Cuba;36;cobalt mine;;1986;1578
Finland;36;cobalt mine;;1986;631
Indonesia;36;cobalt mine;;1986;
Morocco;36;cobalt mine;;1986;0
New Caledonia;36;cobalt mine;;1986;1936
Philippines;36;cobalt mine;;1986;92
South Africa;36;cobalt mine;;1986;650
Soviet Union;36;cobalt mine;;1986;2800
Zaire;36;cobalt mine;;1986;14518
Zambia;36;cobalt mine;;1986;4344
Zimbabwe;36;cobalt mine;;1986;76
Albania;36;cobalt mine;;1987;612
Australia;36;cobalt mine;;1987;2715
Botswana;36;cobalt mine;;1987;182
Brazil;36;cobalt mine;;1987;500
Canada;36;cobalt mine;;1987;5490
China;36;cobalt mine;;1987;270
Cuba;36;cobalt mine;;1987;1613
Finland;36;cobalt mine;;1987;187
Indonesia;36;cobalt mine;;1987;
Morocco;36;cobalt mine;;1987;259
New Caledonia;36;cobalt mine;;1987;1724
Philippines;36;cobalt mine;;1987;
South Africa;36;cobalt mine;;1987;263
Soviet Union;36;cobalt mine;;1987;5500
Zaire;36;cobalt mine;;1987;11871
Zambia;36;cobalt mine;;1987;4479
Zimbabwe;36;cobalt mine;;1987;111
Albania;36;cobalt mine;;1988;673
Australia;36;cobalt mine;;1988;2443
