Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;37;cobalt refined;;2012;4769
Belgium;37;cobalt refined;;2012;4200
Brazil;37;cobalt refined;;2012;1750
Canada;37;cobalt refined;;2012;5994
China;37;cobalt refined;;2012;29784
Congo, Democratic Republic;37;cobalt refined;;2012;2999
Finland;37;cobalt refined;;2012;10562
France;37;cobalt refined;;2012;326
India;37;cobalt refined;;2012;800
Japan;37;cobalt refined;;2012;2542
Madagascar;37;cobalt refined;;2012;493
Morocco;37;cobalt refined;;2012;1314
New Caledonia;37;cobalt refined;;2012;151
Norway;37;cobalt refined;;2012;2969
Russia;37;cobalt refined;;2012;2186
South Africa;37;cobalt refined;;2012;1102
Uganda;37;cobalt refined;;2012;556
Zambia;37;cobalt refined;;2012;5665
Australia;37;cobalt refined;;2013;4981
Belgium;37;cobalt refined;;2013;5415
Brazil;37;cobalt refined;;2013;1871
Canada;37;cobalt refined;;2013;5602
China;37;cobalt refined;;2013;36062
Congo, Democratic Republic;37;cobalt refined;;2013;2777
Finland;37;cobalt refined;;2013;10798
France;37;cobalt refined;;2013;308
India;37;cobalt refined;;2013;295
Japan;37;cobalt refined;;2013;2747
Madagascar;37;cobalt refined;;2013;2083
Morocco;37;cobalt refined;;2013;1353
New Caledonia;37;cobalt refined;;2013;503
Norway;37;cobalt refined;;2013;3348
Russia;37;cobalt refined;;2013;2368
South Africa;37;cobalt refined;;2013;1294
Uganda;37;cobalt refined;;2013;291
Zambia;37;cobalt refined;;2013;5658
Australia;37;cobalt refined;;2014;5419
Belgium;37;cobalt refined;;2014;5850
Brazil;37;cobalt refined;;2014;1350
Canada;37;cobalt refined;;2014;5491
China;37;cobalt refined;;2014;39292
Congo, Democratic Republic;37;cobalt refined;;2014;2859
Finland;37;cobalt refined;;2014;12551
France;37;cobalt refined;;2014;219
India;37;cobalt refined;;2014;100
Japan;37;cobalt refined;;2014;3654
Madagascar;37;cobalt refined;;2014;2915
Morocco;37;cobalt refined;;2014;1391
New Caledonia;37;cobalt refined;;2014;435
Norway;37;cobalt refined;;2014;3582
Russia;37;cobalt refined;;2014;2302
South Africa;37;cobalt refined;;2014;1332
Uganda;37;cobalt refined;;2014;
Zambia;37;cobalt refined;;2014;4562
Australia;37;cobalt refined;;2015;5150
Belgium;37;cobalt refined;;2015;6306
Brazil;37;cobalt refined;;2015;1300
Canada;37;cobalt refined;;2015;6126
China;37;cobalt refined;;2015;48719
Congo, Democratic Republic;37;cobalt refined;;2015;3195
Finland;37;cobalt refined;;2015;9615
France;37;cobalt refined;;2015;133
India;37;cobalt refined;;2015;150
Japan;37;cobalt refined;;2015;4259
Madagascar;37;cobalt refined;;2015;3464
Morocco;37;cobalt refined;;2015;1982
New Caledonia;37;cobalt refined;;2015;1568
Norway;37;cobalt refined;;2015;3117
Russia;37;cobalt refined;;2015;2040
South Africa;37;cobalt refined;;2015;1362
Uganda;37;cobalt refined;;2015;
Zambia;37;cobalt refined;;2015;2979
Australia;37;cobalt refined;;2016;3200
Belgium;37;cobalt refined;;2016;6329
Brazil;37;cobalt refined;;2016;400
Canada;37;cobalt refined;;2016;6302
China;37;cobalt refined;;2016;45046
Congo, Democratic Republic;37;cobalt refined;;2016;82
Finland;37;cobalt refined;;2016;12393
France;37;cobalt refined;;2016;119
India;37;cobalt refined;;2016;100
Japan;37;cobalt refined;;2016;4305
Madagascar;37;cobalt refined;;2016;3273
Morocco;37;cobalt refined;;2016;2081
New Caledonia;37;cobalt refined;;2016;2531
Norway;37;cobalt refined;;2016;3541
Russia;37;cobalt refined;;2016;3092
South Africa;37;cobalt refined;;2016;1101
Uganda;37;cobalt refined;;2016;
Zambia;37;cobalt refined;;2016;4725
Australia;37;cobalt refined;;2017;3042
Belgium;37;cobalt refined;;2017;1600
Brazil;37;cobalt refined;;2017;185
Canada;37;cobalt refined;;2017;5152
China;37;cobalt refined;;2017;69600
Congo, Democratic Republic;37;cobalt refined;;2017;120
Finland;37;cobalt refined;;2017;13585
France;37;cobalt refined;;2017;277
India;37;cobalt refined;;2017;100
Japan;37;cobalt refined;;2017;4159
Madagascar;37;cobalt refined;;2017;3053
Morocco;37;cobalt refined;;2017;1924
New Caledonia;37;cobalt refined;;2017;2302
Norway;37;cobalt refined;;2017;3473
Russia;37;cobalt refined;;2017;2077
South Africa;37;cobalt refined;;2017;1062
Uganda;37;cobalt refined;;2017;
Zambia;37;cobalt refined;;2017;2649
Australia;37;cobalt refined;;2018;3244
Belgium;37;cobalt refined;;2018;1650
Brazil;37;cobalt refined;;2018;8
Canada;37;cobalt refined;;2018;6349
China;37;cobalt refined;;2018;78360
Congo, Democratic Republic;37;cobalt refined;;2018;68
Finland;37;cobalt refined;;2018;14295
France;37;cobalt refined;;2018;48
India;37;cobalt refined;;2018;0
Japan;37;cobalt refined;;2018;3669
Madagascar;37;cobalt refined;;2018;2850
Morocco;37;cobalt refined;;2018;1806
New Caledonia;37;cobalt refined;;2018;1662
Norway;37;cobalt refined;;2018;4166
Russia;37;cobalt refined;;2018;1800
South Africa;37;cobalt refined;;2018;1007
Uganda;37;cobalt refined;;2018;
Zambia;37;cobalt refined;;2018;1766
Australia;37;cobalt refined;;2019;3700
Belgium;37;cobalt refined;;2019;1500
Brazil;37;cobalt refined;;2019;0
Canada;37;cobalt refined;;2019;6075
China;37;cobalt refined;;2019;86000
Congo, Democratic Republic;37;cobalt refined;;2019;0
Finland;37;cobalt refined;;2019;14283
France;37;cobalt refined;;2019;0
India;37;cobalt refined;;2019;0
Japan;37;cobalt refined;;2019;3680
Madagascar;37;cobalt refined;;2019;2897
Morocco;37;cobalt refined;;2019;2397
New Caledonia;37;cobalt refined;;2019;1240
Norway;37;cobalt refined;;2019;4354
Russia;37;cobalt refined;;2019;1900
South Africa;37;cobalt refined;;2019;1027
Uganda;37;cobalt refined;;2019;
Zambia;37;cobalt refined;;2019;1271
Australia;37;cobalt refined;;2020;3300
Belgium;37;cobalt refined;;2020;1300
Brazil;37;cobalt refined;;2020;0
Canada;37;cobalt refined;;2020;5965
China;37;cobalt refined;;2020;86000
Congo, Democratic Republic;37;cobalt refined;;2020;0
Finland;37;cobalt refined;;2020;15148
France;37;cobalt refined;;2020;0
India;37;cobalt refined;;2020;0
Japan;37;cobalt refined;;2020;3467
Madagascar;37;cobalt refined;;2020;963
Morocco;37;cobalt refined;;2020;2416
New Caledonia;37;cobalt refined;;2020;681
Norway;37;cobalt refined;;2020;4384
Russia;37;cobalt refined;;2020;1800
South Africa;37;cobalt refined;;2020;897
Uganda;37;cobalt refined;;2020;
Zambia;37;cobalt refined;;2020;0
Australia;37;cobalt refined;;2021;2800
Belgium;37;cobalt refined;;2021;1300
Brazil;37;cobalt refined;;2021;0
Canada;37;cobalt refined;;2021;6000
China;37;cobalt refined;;2021;128000
Congo, Democratic Republic;37;cobalt refined;;2021;0
Finland;37;cobalt refined;;2021;14287
France;37;cobalt refined;;2021;0
India;37;cobalt refined;;2021;0
Japan;37;cobalt refined;;2021;3852
Madagascar;37;cobalt refined;;2021;1986
Morocco;37;cobalt refined;;2021;1796
