Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;3;aluminium primary;;1972;0
Australia;3;aluminium primary;;1972;206000
Austria;3;aluminium primary;;1972;84000
Bahrain;3;aluminium primary;;1972;63000
Brazil;3;aluminium primary;;1972;98000
Cameroon;3;aluminium primary;;1972;46000
Canada;3;aluminium primary;;1972;918000
China;3;aluminium primary;;1972;145000
Czechoslovakia;3;aluminium primary;;1972;43000
Egypt;3;aluminium primary;;1972;0
France;3;aluminium primary;;1972;394000
German Democratic Rep;3;aluminium primary;;1972;55000
German Federal Republic;3;aluminium primary;;1972;445000
Ghana;3;aluminium primary;;1972;133000
Greece;3;aluminium primary;;1972;131000
Hungary;3;aluminium primary;;1972;68000
Iceland;3;aluminium primary;;1972;45000
India;3;aluminium primary;;1972;179000
Indonesia;3;aluminium primary;;1972;
Iran;3;aluminium primary;;1972;7000
Italy;3;aluminium primary;;1972;149000
Japan;3;aluminium primary;;1972;1009000
Korea (Rep. of);3;aluminium primary;;1972;15000
Korea, Dem. P.R. of;3;aluminium primary;;1972;
Mexico;3;aluminium primary;;1972;39000
Netherlands;3;aluminium primary;;1972;166000
New Zealand;3;aluminium primary;;1972;88000
Norway;3;aluminium primary;;1972;557000
Poland;3;aluminium primary;;1972;102000
Romania;3;aluminium primary;;1972;122000
South Africa;3;aluminium primary;;1972;53000
Soviet Union;3;aluminium primary;;1972;1900000
Spain;3;aluminium primary;;1972;143000
Suriname;3;aluminium primary;;1972;43000
Sweden;3;aluminium primary;;1972;77000
Switzerland;3;aluminium primary;;1972;84000
Taiwan;3;aluminium primary;;1972;32000
Turkey;3;aluminium primary;;1972;0
USA;3;aluminium primary;;1972;3740000
United Arab Emirates;3;aluminium primary;;1972;
United Kingdom;3;aluminium primary;;1972;171000
Venezuela;3;aluminium primary;;1972;23000
Yugoslavia;3;aluminium primary;;1972;47000
Argentina;3;aluminium primary;;1973;0
Australia;3;aluminium primary;;1973;207000
Austria;3;aluminium primary;;1973;89000
Bahrain;3;aluminium primary;;1973;103000
Brazil;3;aluminium primary;;1973;127000
Cameroon;3;aluminium primary;;1973;44000
Canada;3;aluminium primary;;1973;942000
China;3;aluminium primary;;1973;150000
Czechoslovakia;3;aluminium primary;;1973;48000
Egypt;3;aluminium primary;;1973;0
France;3;aluminium primary;;1973;359000
German Democratic Rep;3;aluminium primary;;1973;60000
German Federal Republic;3;aluminium primary;;1973;533000
Ghana;3;aluminium primary;;1973;152000
Greece;3;aluminium primary;;1973;143000
Hungary;3;aluminium primary;;1973;68000
Iceland;3;aluminium primary;;1973;71000
India;3;aluminium primary;;1973;154000
Indonesia;3;aluminium primary;;1973;
Iran;3;aluminium primary;;1973;34000
Italy;3;aluminium primary;;1973;184000
Japan;3;aluminium primary;;1973;1097000
Korea (Rep. of);3;aluminium primary;;1973;17000
Korea, Dem. P.R. of;3;aluminium primary;;1973;
Mexico;3;aluminium primary;;1973;39000
Netherlands;3;aluminium primary;;1973;190000
New Zealand;3;aluminium primary;;1973;116000
Norway;3;aluminium primary;;1973;623000
Poland;3;aluminium primary;;1973;102000
Romania;3;aluminium primary;;1973;143000
