Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;37;cobalt refined;;1992;
Belgium;37;cobalt refined;;1992;1200
Brazil;37;cobalt refined;;1992;88
Canada;37;cobalt refined;;1992;2210
China;37;cobalt refined;;1992;750
Congo, Democratic Republic;37;cobalt refined;;1992;6625
Finland;37;cobalt refined;;1992;2100
India;37;cobalt refined;;1992;
Japan;37;cobalt refined;;1992;105
Morocco;37;cobalt refined;;1992;
Norway;37;cobalt refined;;1992;2293
Russia;37;cobalt refined;;1992;4000
South Africa;37;cobalt refined;;1992;234
Uganda;37;cobalt refined;;1992;
Zambia;37;cobalt refined;;1992;4699
Australia;37;cobalt refined;;1993;
Belgium;37;cobalt refined;;1993;1200
Brazil;37;cobalt refined;;1993;153
Canada;37;cobalt refined;;1993;2695
China;37;cobalt refined;;1993;950
Congo, Democratic Republic;37;cobalt refined;;1993;829
Finland;37;cobalt refined;;1993;2200
India;37;cobalt refined;;1993;
Japan;37;cobalt refined;;1993;191
Morocco;37;cobalt refined;;1993;0
Norway;37;cobalt refined;;1993;2414
Russia;37;cobalt refined;;1993;3000
South Africa;37;cobalt refined;;1993;172
Uganda;37;cobalt refined;;1993;
Zambia;37;cobalt refined;;1993;4212
Australia;37;cobalt refined;;1994;
Belgium;37;cobalt refined;;1994;1200
Brazil;37;cobalt refined;;1994;166
Canada;37;cobalt refined;;1994;2971
China;37;cobalt refined;;1994;800
Congo, Democratic Republic;37;cobalt refined;;1994;2329
Finland;37;cobalt refined;;1994;3000
India;37;cobalt refined;;1994;
Japan;37;cobalt refined;;1994;161
Morocco;37;cobalt refined;;1994;0
Norway;37;cobalt refined;;1994;2824
Russia;37;cobalt refined;;1994;4340
South Africa;37;cobalt refined;;1994;258
Uganda;37;cobalt refined;;1994;
Zambia;37;cobalt refined;;1994;2608
Australia;37;cobalt refined;;1995;
Belgium;37;cobalt refined;;1995;1200
Brazil;37;cobalt refined;;1995;166
Canada;37;cobalt refined;;1995;3259
China;37;cobalt refined;;1995;900
Congo, Democratic Republic;37;cobalt refined;;1995;3422
Finland;37;cobalt refined;;1995;3610
India;37;cobalt refined;;1995;
Japan;37;cobalt refined;;1995;222
Morocco;37;cobalt refined;;1995;0
Norway;37;cobalt refined;;1995;2804
Russia;37;cobalt refined;;1995;4036
South Africa;37;cobalt refined;;1995;189
Uganda;37;cobalt refined;;1995;0
Zambia;37;cobalt refined;;1995;2934
Australia;37;cobalt refined;;1996;
Belgium;37;cobalt refined;;1996;1200
Brazil;37;cobalt refined;;1996;193
Canada;37;cobalt refined;;1996;3601
China;37;cobalt refined;;1996;1200
