Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;3;aluminium primary;;1970;206000
Austria;3;aluminium primary;;1970;90000
Brazil;3;aluminium primary;;1970;57000
Cameroon;3;aluminium primary;;1970;52000
Canada;3;aluminium primary;;1970;963000
China;3;aluminium primary;;1970;127000
Czechoslovakia;3;aluminium primary;;1970;31000
France;3;aluminium primary;;1970;381000
German Democratic Rep;3;aluminium primary;;1970;60000
German Federal Republic;3;aluminium primary;;1970;309000
Ghana;3;aluminium primary;;1970;113000
Greece;3;aluminium primary;;1970;87000
Hungary;3;aluminium primary;;1970;66000
Iceland;3;aluminium primary;;1970;39000
India;3;aluminium primary;;1970;161000
Italy;3;aluminium primary;;1970;146000
Japan;3;aluminium primary;;1970;728000
Korea (Rep. of);3;aluminium primary;;1970;15000
Mexico;3;aluminium primary;;1970;34000
Netherlands;3;aluminium primary;;1970;75000
Norway;3;aluminium primary;;1970;530000
Poland;3;aluminium primary;;1970;99000
Romania;3;aluminium primary;;1970;101000
Soviet Union;3;aluminium primary;;1970;1100000
Spain;3;aluminium primary;;1970;120000
Sri Lanka;3;aluminium primary;;1970;27000
Suriname;3;aluminium primary;;1970;55000
Sweden;3;aluminium primary;;1970;64000
Switzerland;3;aluminium primary;;1970;91000
USA;3;aluminium primary;;1970;3607000
United Kingdom;3;aluminium primary;;1970;40000
Venezuela;3;aluminium primary;;1970;23000
Yugoslavia;3;aluminium primary;;1970;48000
Australia;3;aluminium primary;;1971;224000
Austria;3;aluminium primary;;1971;91000
Brazil;3;aluminium primary;;1971;81000
Cameroon;3;aluminium primary;;1971;51000
Canada;3;aluminium primary;;1971;1017000
China;3;aluminium primary;;1971;145000
Czechoslovakia;3;aluminium primary;;1971;37000
France;3;aluminium primary;;1971;375000
German Democratic Rep;3;aluminium primary;;1971;60000
German Federal Republic;3;aluminium primary;;1971;428000
Ghana;3;aluminium primary;;1971;111000
Greece;3;aluminium primary;;1971;116000
Hungary;3;aluminium primary;;1971;67000
Iceland;3;aluminium primary;;1971;42000
India;3;aluminium primary;;1971;178000
Italy;3;aluminium primary;;1971;136000
Japan;3;aluminium primary;;1971;887000
Korea (Rep. of);3;aluminium primary;;1971;17000
Mexico;3;aluminium primary;;1971;40000
Netherlands;3;aluminium primary;;1971;116000
Norway;3;aluminium primary;;1971;530000
Poland;3;aluminium primary;;1971;100000
Romania;3;aluminium primary;;1971;111000
Soviet Union;3;aluminium primary;;1971;1180000
Spain;3;aluminium primary;;1971;126000
Sri Lanka;3;aluminium primary;;1971;27000
Suriname;3;aluminium primary;;1971;55000
Sweden;3;aluminium primary;;1971;75000
Switzerland;3;aluminium primary;;1971;94000
USA;3;aluminium primary;;1971;3561000
United Kingdom;3;aluminium primary;;1971;119000
Venezuela;3;aluminium primary;;1971;22000
Yugoslavia;3;aluminium primary;;1971;47000
