Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;36;cobalt mine;;2012;5411
Botswana;36;cobalt mine;;2012;195
Brazil;36;cobalt mine;;2012;2900
Canada;36;cobalt mine;;2012;6676
China;36;cobalt mine;;2012;7498
Congo, Democratic Republic;36;cobalt mine;;2012;86433
Cuba;36;cobalt mine;;2012;4631
Finland;36;cobalt mine;;2012;1381
Indonesia;36;cobalt mine;;2012;3600
Madagascar;36;cobalt mine;;2012;718
Morocco;36;cobalt mine;;2012;1314
New Caledonia;36;cobalt mine;;2012;3026
Papua New Guinea;36;cobalt mine;;2012;469
Philippines;36;cobalt mine;;2012;2269
Russia;36;cobalt mine;;2012;2186
South Africa;36;cobalt mine;;2012;1102
Turkey;36;cobalt mine;;2012;
USA;36;cobalt mine;;2012;0
Uganda;36;cobalt mine;;2012;556
Vietnam;36;cobalt mine;;2012;0
Zambia;36;cobalt mine;;2012;5665
Zimbabwe;36;cobalt mine;;2012;195
Australia;36;cobalt mine;;2013;6837
Botswana;36;cobalt mine;;2013;248
Brazil;36;cobalt mine;;2013;3500
Canada;36;cobalt mine;;2013;7168
China;36;cobalt mine;;2013;8580
Congo, Democratic Republic;36;cobalt mine;;2013;76593
Cuba;36;cobalt mine;;2013;4097
Finland;36;cobalt mine;;2013;2061
Indonesia;36;cobalt mine;;2013;4700
Madagascar;36;cobalt mine;;2013;2340
Morocco;36;cobalt mine;;2013;1353
New Caledonia;36;cobalt mine;;2013;7414
Papua New Guinea;36;cobalt mine;;2013;1013
Philippines;36;cobalt mine;;2013;2126
Russia;36;cobalt mine;;2013;2368
South Africa;36;cobalt mine;;2013;1294
Turkey;36;cobalt mine;;2013;
USA;36;cobalt mine;;2013;0
Uganda;36;cobalt mine;;2013;181
Vietnam;36;cobalt mine;;2013;0
Zambia;36;cobalt mine;;2013;5658
Zimbabwe;36;cobalt mine;;2013;319
Australia;36;cobalt mine;;2014;6252
Botswana;36;cobalt mine;;2014;196
Brazil;36;cobalt mine;;2014;3838
Canada;36;cobalt mine;;2014;6907
