Country;commodity_code;commodity_desc;Sub-commodity;year;value
Afghanistan;30;chromium ores and concentrates;;2012;4678
Albania;30;chromium ores and concentrates;;2012;365749
Australia;30;chromium ores and concentrates;;2012;452300
Brazil;30;chromium ores and concentrates;;2012;472501
China;30;chromium ores and concentrates;;2012;123000
Colombia;30;chromium ores and concentrates;;2012;17
Finland;30;chromium ores and concentrates;;2012;425217
India;30;chromium ores and concentrates;;2012;2833895
Iran;30;chromium ores and concentrates;;2012;411566
Kazakhstan;30;chromium ores and concentrates;;2012;5233000
Kosovo;30;chromium ores and concentrates;;2012;2860
Madagascar;30;chromium ores and concentrates;;2012;110000
Oman;30;chromium ores and concentrates;;2012;554800
Pakistan;30;chromium ores and concentrates;;2012;500000
Papua New Guinea;30;chromium ores and concentrates;;2012;
Philippines;30;chromium ores and concentrates;;2012;36628
Russia;30;chromium ores and concentrates;;2012;552000
South Africa;30;chromium ores and concentrates;;2012;11310223
Sudan;30;chromium ores and concentrates;;2012;18300
Turkey;30;chromium ores and concentrates;;2012;3295398
United Arab Emirates;30;chromium ores and concentrates;;2012;
Vietnam;30;chromium ores and concentrates;;2012;1800
Zimbabwe;30;chromium ores and concentrates;;2012;408476
Afghanistan;30;chromium ores and concentrates;;2013;5040
Albania;30;chromium ores and concentrates;;2013;529592
Australia;30;chromium ores and concentrates;;2013;355200
Brazil;30;chromium ores and concentrates;;2013;485951
China;30;chromium ores and concentrates;;2013;105000
Colombia;30;chromium ores and concentrates;;2013;187
Finland;30;chromium ores and concentrates;;2013;981752
India;30;chromium ores and concentrates;;2013;2878320
Iran;30;chromium ores and concentrates;;2013;344169
Kazakhstan;30;chromium ores and concentrates;;2013;5255000
Kosovo;30;chromium ores and concentrates;;2013;8950
Madagascar;30;chromium ores and concentrates;;2013;58100
Oman;30;chromium ores and concentrates;;2013;787700
Pakistan;30;chromium ores and concentrates;;2013;490000
Papua New Guinea;30;chromium ores and concentrates;;2013;0
Philippines;30;chromium ores and concentrates;;2013;26164
Russia;30;chromium ores and concentrates;;2013;360000
South Africa;30;chromium ores and concentrates;;2013;13644699
Sudan;30;chromium ores and concentrates;;2013;30870
Turkey;30;chromium ores and concentrates;;2013;4140655
United Arab Emirates;30;chromium ores and concentrates;;2013;
Vietnam;30;chromium ores and concentrates;;2013;24800
Zimbabwe;30;chromium ores and concentrates;;2013;355142
Afghanistan;30;chromium ores and concentrates;;2014;6369
Albania;30;chromium ores and concentrates;;2014;683874
Australia;30;chromium ores and concentrates;;2014;
Brazil;30;chromium ores and concentrates;;2014;716674
China;30;chromium ores and concentrates;;2014;24000
Colombia;30;chromium ores and concentrates;;2014;128
Finland;30;chromium ores and concentrates;;2014;1034750
India;30;chromium ores and concentrates;;2014;2164163
Iran;30;chromium ores and concentrates;;2014;359332
Kazakhstan;30;chromium ores and concentrates;;2014;5410700
Kosovo;30;chromium ores and concentrates;;2014;12700
Madagascar;30;chromium ores and concentrates;;2014;53657
Oman;30;chromium ores and concentrates;;2014;751200
Pakistan;30;chromium ores and concentrates;;2014;350000
Papua New Guinea;30;chromium ores and concentrates;;2014;0
Philippines;30;chromium ores and concentrates;;2014;47056
Russia;30;chromium ores and concentrates;;2014;380000
South Africa;30;chromium ores and concentrates;;2014;14037722
Sudan;30;chromium ores and concentrates;;2014;60000
Turkey;30;chromium ores and concentrates;;2014;6611394
United Arab Emirates;30;chromium ores and concentrates;;2014;
Vietnam;30;chromium ores and concentrates;;2014;
Zimbabwe;30;chromium ores and concentrates;;2014;408422
Afghanistan;30;chromium ores and concentrates;;2015;5682
Albania;30;chromium ores and concentrates;;2015;639909
Australia;30;chromium ores and concentrates;;2015;
Brazil;30;chromium ores and concentrates;;2015;526700
China;30;chromium ores and concentrates;;2015;22700
Colombia;30;chromium ores and concentrates;;2015;30
Finland;30;chromium ores and concentrates;;2015;946188
India;30;chromium ores and concentrates;;2015;2915584
Iran;30;chromium ores and concentrates;;2015;276570
Kazakhstan;30;chromium ores and concentrates;;2015;5382800
Kosovo;30;chromium ores and concentrates;;2015;
Madagascar;30;chromium ores and concentrates;;2015;88560
Oman;30;chromium ores and concentrates;;2015;442600
Pakistan;30;chromium ores and concentrates;;2015;330000
Papua New Guinea;30;chromium ores and concentrates;;2015;0
Philippines;30;chromium ores and concentrates;;2015;15502
Russia;30;chromium ores and concentrates;;2015;503000
South Africa;30;chromium ores and concentrates;;2015;15684481
Sudan;30;chromium ores and concentrates;;2015;15143
Turkey;30;chromium ores and concentrates;;2015;2515188
United Arab Emirates;30;chromium ores and concentrates;;2015;
Vietnam;30;chromium ores and concentrates;;2015;
Zimbabwe;30;chromium ores and concentrates;;2015;208328
Afghanistan;30;chromium ores and concentrates;;2016;4545
Albania;30;chromium ores and concentrates;;2016;726671
Australia;30;chromium ores and concentrates;;2016;
Brazil;30;chromium ores and concentrates;;2016;426300
China;30;chromium ores and concentrates;;2016;25444
Colombia;30;chromium ores and concentrates;;2016;
Finland;30;chromium ores and concentrates;;2016;1070281
India;30;chromium ores and concentrates;;2016;3727780
Iran;30;chromium ores and concentrates;;2016;342332
Kazakhstan;30;chromium ores and concentrates;;2016;5542900
Kosovo;30;chromium ores and concentrates;;2016;
Madagascar;30;chromium ores and concentrates;;2016;71043
Oman;30;chromium ores and concentrates;;2016;450800
Pakistan;30;chromium ores and concentrates;;2016;230000
Papua New Guinea;30;chromium ores and concentrates;;2016;0
Philippines;30;chromium ores and concentrates;;2016;25745
Russia;30;chromium ores and concentrates;;2016;485000
South Africa;30;chromium ores and concentrates;;2016;14705180
Sudan;30;chromium ores and concentrates;;2016;45000
Turkey;30;chromium ores and concentrates;;2016;2024821
