Country;commodity_code;commodity_desc;Sub-commodity;year;value
Algeria;154;zinc slab;;2002;33900
Argentina;154;zinc slab;;2002;41797
Australia;154;zinc slab;;2002;565000
Belgium;154;zinc slab;;2002;238700
Brazil;154;zinc slab;;2002;254700
Bulgaria;154;zinc slab;;2002;83000
Canada;154;zinc slab;;2002;793410
China;154;zinc slab;;2002;2155100
Finland;154;zinc slab;;2002;235300
France;154;zinc slab;;2002;333300
Germany;154;zinc slab;;2002;378561
India;154;zinc slab;;2002;248000
Iran;154;zinc slab;;2002;81000
Italy;154;zinc slab;;2002;175800
Japan;154;zinc slab;;2002;639925
Kazakhstan;154;zinc slab;;2002;286454
Korea (Rep. of);154;zinc slab;;2002;605990
Korea, Dem. P.R. of;154;zinc slab;;2002;34000
Kosovo;154;zinc slab;;2002;
Mexico;154;zinc slab;;2002;302122
Namibia;154;zinc slab;;2002;0
Netherlands;154;zinc slab;;2002;203460
North Macedonia;154;zinc slab;;2002;48599
Norway;154;zinc slab;;2002;144538
Peru;154;zinc slab;;2002;172688
Poland;154;zinc slab;;2002;158900
Romania;154;zinc slab;;2002;38000
Russia;154;zinc slab;;2002;257000
Serbia;154;zinc slab;;2002;0
Serbia and Montenegro;154;zinc slab;;2002;1478
South Africa;154;zinc slab;;2002;111000
Spain;154;zinc slab;;2002;503000
Thailand;154;zinc slab;;2002;104900
USA;154;zinc slab;;2002;294400
Ukraine;154;zinc slab;;2002;
United Kingdom;154;zinc slab;;2002;99600
Uzbekistan;154;zinc slab;;2002;78900
Vietnam;154;zinc slab;;2002;0
Zambia;154;zinc slab;;2002;2000
Algeria;154;zinc slab;;2003;34928
Argentina;154;zinc slab;;2003;42360
Australia;154;zinc slab;;2003;553000
Belgium;154;zinc slab;;2003;244400
Brazil;154;zinc slab;;2003;270000
Bulgaria;154;zinc slab;;2003;86800
Canada;154;zinc slab;;2003;761199
China;154;zinc slab;;2003;2318500
Finland;154;zinc slab;;2003;265853
France;154;zinc slab;;2003;257000
Germany;154;zinc slab;;2003;388131
India;154;zinc slab;;2003;280000
Iran;154;zinc slab;;2003;78428
Italy;154;zinc slab;;2003;123100
Japan;154;zinc slab;;2003;651246
Kazakhstan;154;zinc slab;;2003;294965
Korea (Rep. of);154;zinc slab;;2003;644218
Korea, Dem. P.R. of;154;zinc slab;;2003;55000
Kosovo;154;zinc slab;;2003;
Mexico;154;zinc slab;;2003;320364
Namibia;154;zinc slab;;2003;47436
Netherlands;154;zinc slab;;2003;224000
North Macedonia;154;zinc slab;;2003;23746
Norway;154;zinc slab;;2003;143627
Peru;154;zinc slab;;2003;202076
Poland;154;zinc slab;;2003;154200
Romania;154;zinc slab;;2003;51000
Russia;154;zinc slab;;2003;253000
Serbia;154;zinc slab;;2003;0
Serbia and Montenegro;154;zinc slab;;2003;62
South Africa;154;zinc slab;;2003;112000
Spain;154;zinc slab;;2003;519000
Thailand;154;zinc slab;;2003;113700
USA;154;zinc slab;;2003;302600
Ukraine;154;zinc slab;;2003;
United Kingdom;154;zinc slab;;2003;16600
Uzbekistan;154;zinc slab;;2003;58100
Vietnam;154;zinc slab;;2003;0
Zambia;154;zinc slab;;2003;2000
Algeria;154;zinc slab;;2004;33414
Argentina;154;zinc slab;;2004;38298
Australia;154;zinc slab;;2004;473000
Belgium;154;zinc slab;;2004;272500
Brazil;154;zinc slab;;2004;273000
Bulgaria;154;zinc slab;;2004;101500
Canada;154;zinc slab;;2004;805438
China;154;zinc slab;;2004;2719500
Finland;154;zinc slab;;2004;284525
France;154;zinc slab;;2004;260000
Germany;154;zinc slab;;2004;382020
India;154;zinc slab;;2004;272000
Iran;154;zinc slab;;2004;109400
Italy;154;zinc slab;;2004;118400
Japan;154;zinc slab;;2004;634637
Kazakhstan;154;zinc slab;;2004;316700
Korea (Rep. of);154;zinc slab;;2004;669171
Korea, Dem. P.R. of;154;zinc slab;;2004;65000
Kosovo;154;zinc slab;;2004;
Mexico;154;zinc slab;;2004;316834
Namibia;154;zinc slab;;2004;120533
Netherlands;154;zinc slab;;2004;224000
North Macedonia;154;zinc slab;;2004;
Norway;154;zinc slab;;2004;140901
Peru;154;zinc slab;;2004;195692
Poland;154;zinc slab;;2004;155500
Romania;154;zinc slab;;2004;52746
Russia;154;zinc slab;;2004;239000
Serbia;154;zinc slab;;2004;0
Serbia and Montenegro;154;zinc slab;;2004;3664
South Africa;154;zinc slab;;2004;105000
Spain;154;zinc slab;;2004;525000
Thailand;154;zinc slab;;2004;115500
USA;154;zinc slab;;2004;306000
Ukraine;154;zinc slab;;2004;
United Kingdom;154;zinc slab;;2004;0
Uzbekistan;154;zinc slab;;2004;58000
Vietnam;154;zinc slab;;2004;0
Zambia;154;zinc slab;;2004;2000
Algeria;154;zinc slab;;2005;36699
Argentina;154;zinc slab;;2005;40457
Australia;154;zinc slab;;2005;456987
Belgium;154;zinc slab;;2005;222000
Brazil;154;zinc slab;;2005;274000
Bulgaria;154;zinc slab;;2005;92500
Canada;154;zinc slab;;2005;724035
China;154;zinc slab;;2005;2776100
Finland;154;zinc slab;;2005;281904
France;154;zinc slab;;2005;209000
Germany;154;zinc slab;;2005;334900
India;154;zinc slab;;2005;302000
Iran;154;zinc slab;;2005;140000
Italy;154;zinc slab;;2005;121200
Japan;154;zinc slab;;2005;638352
Kazakhstan;154;zinc slab;;2005;338000
Korea (Rep. of);154;zinc slab;;2005;646817
Korea, Dem. P.R. of;154;zinc slab;;2005;57000
Kosovo;154;zinc slab;;2005;0
