Country;commodity_code;commodity_desc;Sub-commodity;year;value
Algeria;154;zinc slab;;2012;8090
Argentina;154;zinc slab;;2012;37500
Australia;154;zinc slab;;2012;498259
Belgium;154;zinc slab;;2012;250000
Brazil;154;zinc slab;;2012;245526
Bulgaria;154;zinc slab;;2012;73100
Canada;154;zinc slab;;2012;648619
China;154;zinc slab;;2012;4881200
Finland;154;zinc slab;;2012;314742
France;154;zinc slab;;2012;161000
Germany;154;zinc slab;;2012;169000
India;154;zinc slab;;2012;704228
Iran;154;zinc slab;;2012;148000
Italy;154;zinc slab;;2012;97200
Japan;154;zinc slab;;2012;571312
Kazakhstan;154;zinc slab;;2012;319847
Korea (Rep. of);154;zinc slab;;2012;881100
Korea, Dem. P.R. of;154;zinc slab;;2012;32000
Mexico;154;zinc slab;;2012;323569
Namibia;154;zinc slab;;2012;145639
Netherlands;154;zinc slab;;2012;257000
Norway;154;zinc slab;;2012;152647
Peru;154;zinc slab;;2012;319280
Poland;154;zinc slab;;2012;138300
Russia;154;zinc slab;;2012;250000
South Africa;154;zinc slab;;2012;0
Spain;154;zinc slab;;2012;483000
Thailand;154;zinc slab;;2012;101263
USA;154;zinc slab;;2012;261400
Ukraine;154;zinc slab;;2012;7000
Uzbekistan;154;zinc slab;;2012;61100
Vietnam;154;zinc slab;;2012;18000
Zambia;154;zinc slab;;2012;
Algeria;154;zinc slab;;2013;7000
Argentina;154;zinc slab;;2013;37900
Australia;154;zinc slab;;2013;498291
Belgium;154;zinc slab;;2013;252000
Brazil;154;zinc slab;;2013;245417
Bulgaria;154;zinc slab;;2013;69600
Canada;154;zinc slab;;2013;651638
China;154;zinc slab;;2013;5279600
Finland;154;zinc slab;;2013;311686
France;154;zinc slab;;2013;152000
Germany;154;zinc slab;;2013;162000
India;154;zinc slab;;2013;767994
Iran;154;zinc slab;;2013;140000
Italy;154;zinc slab;;2013;111000
Japan;154;zinc slab;;2013;587291
Kazakhstan;154;zinc slab;;2013;320150
Korea (Rep. of);154;zinc slab;;2013;886000
Korea, Dem. P.R. of;154;zinc slab;;2013;32000
Mexico;154;zinc slab;;2013;322781
Namibia;154;zinc slab;;2013;128291
Netherlands;154;zinc slab;;2013;275000
Norway;154;zinc slab;;2013;143444
Peru;154;zinc slab;;2013;346400
Poland;154;zinc slab;;2013;146300
Russia;154;zinc slab;;2013;216000
South Africa;154;zinc slab;;2013;
Spain;154;zinc slab;;2013;481000
Thailand;154;zinc slab;;2013;76576
USA;154;zinc slab;;2013;233100
Ukraine;154;zinc slab;;2013;3900
Uzbekistan;154;zinc slab;;2013;52000
Vietnam;154;zinc slab;;2013;12000
Zambia;154;zinc slab;;2013;
Algeria;154;zinc slab;;2014;6976
Argentina;154;zinc slab;;2014;29100
Australia;154;zinc slab;;2014;481573
Belgium;154;zinc slab;;2014;262000
Brazil;154;zinc slab;;2014;246120
Bulgaria;154;zinc slab;;2014;76293
Canada;154;zinc slab;;2014;649217
China;154;zinc slab;;2014;5806970
Finland;154;zinc slab;;2014;302024
France;154;zinc slab;;2014;171000
Germany;154;zinc slab;;2014;168000
India;154;zinc slab;;2014;732792
Iran;154;zinc slab;;2014;145000
Italy;154;zinc slab;;2014;138100
Japan;154;zinc slab;;2014;583021
Kazakhstan;154;zinc slab;;2014;324946
Korea (Rep. of);154;zinc slab;;2014;901000
Korea, Dem. P.R. of;154;zinc slab;;2014;27000
Mexico;154;zinc slab;;2014;320923
Namibia;154;zinc slab;;2014;118665
Netherlands;154;zinc slab;;2014;290000
Norway;154;zinc slab;;2014;165600
Peru;154;zinc slab;;2014;336500
Poland;154;zinc slab;;2014;154000
Russia;154;zinc slab;;2014;223000
South Africa;154;zinc slab;;2014;
Spain;154;zinc slab;;2014;498000
Thailand;154;zinc slab;;2014;65694
USA;154;zinc slab;;2014;180000
Ukraine;154;zinc slab;;2014;8100
Uzbekistan;154;zinc slab;;2014;72000
Vietnam;154;zinc slab;;2014;10800
Zambia;154;zinc slab;;2014;0
Algeria;154;zinc slab;;2015;7086
Argentina;154;zinc slab;;2015;30300
Australia;154;zinc slab;;2015;489030
Belgium;154;zinc slab;;2015;260000
Brazil;154;zinc slab;;2015;270715
Bulgaria;154;zinc slab;;2015;75095
Canada;154;zinc slab;;2015;683118
China;154;zinc slab;;2015;6115928
Finland;154;zinc slab;;2015;305717
France;154;zinc slab;;2015;169000
Germany;154;zinc slab;;2015;173000
India;154;zinc slab;;2015;758944
Iran;154;zinc slab;;2015;138000
Italy;154;zinc slab;;2015;140200
Japan;154;zinc slab;;2015;566619
Kazakhstan;154;zinc slab;;2015;323848
Korea (Rep. of);154;zinc slab;;2015;940195
Korea, Dem. P.R. of;154;zinc slab;;2015;15000
Mexico;154;zinc slab;;2015;326642
Namibia;154;zinc slab;;2015;71818
Netherlands;154;zinc slab;;2015;291000
Norway;154;zinc slab;;2015;162878
Peru;154;zinc slab;;2015;335422
Poland;154;zinc slab;;2015;161500
Russia;154;zinc slab;;2015;229600
South Africa;154;zinc slab;;2015;
Spain;154;zinc slab;;2015;498000
Thailand;154;zinc slab;;2015;74121
USA;154;zinc slab;;2015;172300
Ukraine;154;zinc slab;;2015;700
Uzbekistan;154;zinc slab;;2015;55000
Vietnam;154;zinc slab;;2015;10500
Zambia;154;zinc slab;;2015;
Algeria;154;zinc slab;;2016;3101
