Country;commodity_code;commodity_desc;Sub-commodity;year;value
Algeria;153;zinc mine;;1982;11100
Argentina;153;zinc mine;;1982;36635
Australia;153;zinc mine;;1982;664800
Austria;153;zinc mine;;1982;21938
Bolivia;153;zinc mine;;1982;45667
Brazil;153;zinc mine;;1982;111882
Bulgaria;153;zinc mine;;1982;66000
Canada;153;zinc mine;;1982;1189129
Chile;153;zinc mine;;1982;5656
China;153;zinc mine;;1982;160000
Congo;153;zinc mine;;1982;0
Czechoslovakia;153;zinc mine;;1982;6555
Finland;153;zinc mine;;1982;58865
France;153;zinc mine;;1982;37427
German Federal Republic;153;zinc mine;;1982;105782
Germany;153;zinc mine;;1982;
Greece;153;zinc mine;;1982;20459
Greenland;153;zinc mine;;1982;79900
Honduras;153;zinc mine;;1982;24381
Hungary;153;zinc mine;;1982;1538
India;153;zinc mine;;1982;32000
Iran;153;zinc mine;;1982;40000
Ireland, Republic of;153;zinc mine;;1982;167000
Italy;153;zinc mine;;1982;38600
Japan;153;zinc mine;;1982;251356
Korea (Rep. of);153;zinc mine;;1982;58175
Korea, Dem. P.R. of;153;zinc mine;;1982;130000
Mexico;153;zinc mine;;1982;231910
Morocco;153;zinc mine;;1982;12120
Myanmar;153;zinc mine;;1982;5382
Namibia;153;zinc mine;;1982;32400
North Macedonia;153;zinc mine;;1982;
Norway;153;zinc mine;;1982;31860
Peru;153;zinc mine;;1982;507100
Philippines;153;zinc mine;;1982;3003
Poland;153;zinc mine;;1982;183500
Romania;153;zinc mine;;1982;37000
Saudi Arabia;153;zinc mine;;1982;
South Africa;153;zinc mine;;1982;91516
Soviet Union;153;zinc mine;;1982;1020000
Spain;153;zinc mine;;1982;167137
Sweden;153;zinc mine;;1982;178592
Thailand;153;zinc mine;;1982;4000
Tunisia;153;zinc mine;;1982;8400
Turkey;153;zinc mine;;1982;33543
USA;153;zinc mine;;1982;303160
United Kingdom;153;zinc mine;;1982;10186
Vietnam;153;zinc mine;;1982;10000
Yugoslavia;153;zinc mine;;1982;83813
Zaire;153;zinc mine;;1982;82065
Zambia;153;zinc mine;;1982;51117
