Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;103;nickel smelter/refined;;1982;4500
Australia;103;nickel smelter/refined;;1982;45931
Brazil;103;nickel smelter/refined;;1982;4813
Canada;103;nickel smelter/refined;;1982;72826
China;103;nickel smelter/refined;;1982;12500
Colombia;103;nickel smelter/refined;;1982;1319
Cuba;103;nickel smelter/refined;;1982;21001
Czechoslovakia;103;nickel smelter/refined;;1982;1500
Dominican Republic;103;nickel smelter/refined;;1982;5484
Finland;103;nickel smelter/refined;;1982;12304
France;103;nickel smelter/refined;;1982;7360
German Democratic Rep;103;nickel smelter/refined;;1982;3000
Greece;103;nickel smelter/refined;;1982;4778
Indonesia;103;nickel smelter/refined;;1982;5000
Japan;103;nickel smelter/refined;;1982;87300
Korea (Rep. of);103;nickel smelter/refined;;1982;
New Caledonia;103;nickel smelter/refined;;1982;28007
Norway;103;nickel smelter/refined;;1982;25833
Philippines;103;nickel smelter/refined;;1982;11223
Poland;103;nickel smelter/refined;;1982;700
South Africa;103;nickel smelter/refined;;1982;17300
Soviet Union;103;nickel smelter/refined;;1982;190000
Taiwan;103;nickel smelter/refined;;1982;
USA;103;nickel smelter/refined;;1982;40783
United Kingdom;103;nickel smelter/refined;;1982;6902
Yugoslavia;103;nickel smelter/refined;;1982;1500
Zimbabwe;103;nickel smelter/refined;;1982;14600
Albania;103;nickel smelter/refined;;1983;4500
Australia;103;nickel smelter/refined;;1983;41800
Brazil;103;nickel smelter/refined;;1983;10740
Canada;103;nickel smelter/refined;;1983;93047
China;103;nickel smelter/refined;;1983;13000
Colombia;103;nickel smelter/refined;;1983;13055
Cuba;103;nickel smelter/refined;;1983;9342
Czechoslovakia;103;nickel smelter/refined;;1983;3000
Dominican Republic;103;nickel smelter/refined;;1983;21202
Finland;103;nickel smelter/refined;;1983;14514
France;103;nickel smelter/refined;;1983;4878
German Democratic Rep;103;nickel smelter/refined;;1983;3000
Greece;103;nickel smelter/refined;;1983;12858
Indonesia;103;nickel smelter/refined;;1983;4900
Japan;103;nickel smelter/refined;;1983;82300
Korea (Rep. of);103;nickel smelter/refined;;1983;
New Caledonia;103;nickel smelter/refined;;1983;21717
Norway;103;nickel smelter/refined;;1983;28619
Philippines;103;nickel smelter/refined;;1983;6097
Poland;103;nickel smelter/refined;;1983;300
South Africa;103;nickel smelter/refined;;1983;19200
Soviet Union;103;nickel smelter/refined;;1983;192000
Taiwan;103;nickel smelter/refined;;1983;
USA;103;nickel smelter/refined;;1983;30300
United Kingdom;103;nickel smelter/refined;;1983;23200
Yugoslavia;103;nickel smelter/refined;;1983;1000
Zimbabwe;103;nickel smelter/refined;;1983;13000
Albania;103;nickel smelter/refined;;1984;4000
Australia;103;nickel smelter/refined;;1984;38660
Brazil;103;nickel smelter/refined;;1984;12716
Canada;103;nickel smelter/refined;;1984;111591
China;103;nickel smelter/refined;;1984;17500
Colombia;103;nickel smelter/refined;;1984;16575
Cuba;103;nickel smelter/refined;;1984;17346
Czechoslovakia;103;nickel smelter/refined;;1984;4500
Dominican Republic;103;nickel smelter/refined;;1984;24219
Finland;103;nickel smelter/refined;;1984;15282
France;103;nickel smelter/refined;;1984;5217
German Democratic Rep;103;nickel smelter/refined;;1984;3000
Greece;103;nickel smelter/refined;;1984;15829
Indonesia;103;nickel smelter/refined;;1984;4800
Japan;103;nickel smelter/refined;;1984;89361
Korea (Rep. of);103;nickel smelter/refined;;1984;
New Caledonia;103;nickel smelter/refined;;1984;29158
Norway;103;nickel smelter/refined;;1984;35548
Philippines;103;nickel smelter/refined;;1984;3528
Poland;103;nickel smelter/refined;;1984;0
South Africa;103;nickel smelter/refined;;1984;20500
Soviet Union;103;nickel smelter/refined;;1984;193000
Taiwan;103;nickel smelter/refined;;1984;
USA;103;nickel smelter/refined;;1984;40763
United Kingdom;103;nickel smelter/refined;;1984;22300
Yugoslavia;103;nickel smelter/refined;;1984;1800
Zimbabwe;103;nickel smelter/refined;;1984;10400
Albania;103;nickel smelter/refined;;1985;4000
Australia;103;nickel smelter/refined;;1985;40807
Brazil;103;nickel smelter/refined;;1985;13166
Canada;103;nickel smelter/refined;;1985;117200
China;103;nickel smelter/refined;;1985;24600
Colombia;103;nickel smelter/refined;;1985;11373
Cuba;103;nickel smelter/refined;;1985;15884
Czechoslovakia;103;nickel smelter/refined;;1985;4000
Dominican Republic;103;nickel smelter/refined;;1985;25802
Finland;103;nickel smelter/refined;;1985;15656
France;103;nickel smelter/refined;;1985;7019
German Democratic Rep;103;nickel smelter/refined;;1985;1900
Greece;103;nickel smelter/refined;;1985;15900
Indonesia;103;nickel smelter/refined;;1985;4800
Japan;103;nickel smelter/refined;;1985;92594
Korea (Rep. of);103;nickel smelter/refined;;1985;
New Caledonia;103;nickel smelter/refined;;1985;36103
Norway;103;nickel smelter/refined;;1985;37513
Philippines;103;nickel smelter/refined;;1985;16993
Poland;103;nickel smelter/refined;;1985;0
South Africa;103;nickel smelter/refined;;1985;24000
Soviet Union;103;nickel smelter/refined;;1985;198000
Taiwan;103;nickel smelter/refined;;1985;2100
USA;103;nickel smelter/refined;;1985;33005
United Kingdom;103;nickel smelter/refined;;1985;17800
Yugoslavia;103;nickel smelter/refined;;1985;2800
Zimbabwe;103;nickel smelter/refined;;1985;11500
Albania;103;nickel smelter/refined;;1986;4000
Australia;103;nickel smelter/refined;;1986;42097
Brazil;103;nickel smelter/refined;;1986;13465
Canada;103;nickel smelter/refined;;1986;124200
China;103;nickel smelter/refined;;1986;23800
Colombia;103;nickel smelter/refined;;1986;18018
Cuba;103;nickel smelter/refined;;1986;16400
Czechoslovakia;103;nickel smelter/refined;;1986;3800
Dominican Republic;103;nickel smelter/refined;;1986;21989
Finland;103;nickel smelter/refined;;1986;16243
France;103;nickel smelter/refined;;1986;8241
German Democratic Rep;103;nickel smelter/refined;;1986;3000
Greece;103;nickel smelter/refined;;1986;10300
Indonesia;103;nickel smelter/refined;;1986;4500
Japan;103;nickel smelter/refined;;1986;92990
Korea (Rep. of);103;nickel smelter/refined;;1986;
New Caledonia;103;nickel smelter/refined;;1986;33001
Norway;103;nickel smelter/refined;;1986;38202
Philippines;103;nickel smelter/refined;;1986;1153
Poland;103;nickel smelter/refined;;1986;0
South Africa;103;nickel smelter/refined;;1986;25400
Soviet Union;103;nickel smelter/refined;;1986;195000
Taiwan;103;nickel smelter/refined;;1986;8500
USA;103;nickel smelter/refined;;1986;1498
United Kingdom;103;nickel smelter/refined;;1986;30900
Yugoslavia;103;nickel smelter/refined;;1986;3200
Zimbabwe;103;nickel smelter/refined;;1986;16400
Albania;103;nickel smelter/refined;;1987;4000
Australia;103;nickel smelter/refined;;1987;44529
Brazil;103;nickel smelter/refined;;1987;13862
Canada;103;nickel smelter/refined;;1987;131300
China;103;nickel smelter/refined;;1987;25500
Colombia;103;nickel smelter/refined;;1987;19344
Cuba;103;nickel smelter/refined;;1987;18186
Czechoslovakia;103;nickel smelter/refined;;1987;3700
Dominican Republic;103;nickel smelter/refined;;1987;29100
Finland;103;nickel smelter/refined;;1987;17689
France;103;nickel smelter/refined;;1987;6690
German Democratic Rep;103;nickel smelter/refined;;1987;3100
Greece;103;nickel smelter/refined;;1987;9200
Indonesia;103;nickel smelter/refined;;1987;1700
Japan;103;nickel smelter/refined;;1987;96924
Korea (Rep. of);103;nickel smelter/refined;;1987;0
New Caledonia;103;nickel smelter/refined;;1987;29531
Norway;103;nickel smelter/refined;;1987;44564
Philippines;103;nickel smelter/refined;;1987;
Poland;103;nickel smelter/refined;;1987;
South Africa;103;nickel smelter/refined;;1987;29200
Soviet Union;103;nickel smelter/refined;;1987;210000
Taiwan;103;nickel smelter/refined;;1987;8200
USA;103;nickel smelter/refined;;1987;0
United Kingdom;103;nickel smelter/refined;;1987;29500
Yugoslavia;103;nickel smelter/refined;;1987;3500
Zimbabwe;103;nickel smelter/refined;;1987;16700
Albania;103;nickel smelter/refined;;1988;5000
Australia;103;nickel smelter/refined;;1988;37400
Brazil;103;nickel smelter/refined;;1988;13101
Canada;103;nickel smelter/refined;;1988;148300
China;103;nickel smelter/refined;;1988;25500
Colombia;103;nickel smelter/refined;;1988;16877
Cuba;103;nickel smelter/refined;;1988;23831
Czechoslovakia;103;nickel smelter/refined;;1988;3500
Dominican Republic;103;nickel smelter/refined;;1988;29345
Finland;103;nickel smelter/refined;;1988;16343
France;103;nickel smelter/refined;;1988;9124
German Democratic Rep;103;nickel smelter/refined;;1988;2600
Greece;103;nickel smelter/refined;;1988;13131
Indonesia;103;nickel smelter/refined;;1988;4900
Japan;103;nickel smelter/refined;;1988;102573
Korea (Rep. of);103;nickel smelter/refined;;1988;0
New Caledonia;103;nickel smelter/refined;;1988;37352
Norway;103;nickel smelter/refined;;1988;52545
Philippines;103;nickel smelter/refined;;1988;
Poland;103;nickel smelter/refined;;1988;
South Africa;103;nickel smelter/refined;;1988;29217
Soviet Union;103;nickel smelter/refined;;1988;295000
Taiwan;103;nickel smelter/refined;;1988;10500
USA;103;nickel smelter/refined;;1988;0
United Kingdom;103;nickel smelter/refined;;1988;28000
Yugoslavia;103;nickel smelter/refined;;1988;5600
Zimbabwe;103;nickel smelter/refined;;1988;18300
Albania;103;nickel smelter/refined;;1989;1900
Australia;103;nickel smelter/refined;;1989;43600
Brazil;103;nickel smelter/refined;;1989;13727
Canada;103;nickel smelter/refined;;1989;142763
China;103;nickel smelter/refined;;1989;34300
Colombia;103;nickel smelter/refined;;1989;16935
Cuba;103;nickel smelter/refined;;1989;26261
Czechoslovakia;103;nickel smelter/refined;;1989;2500
Dominican Republic;103;nickel smelter/refined;;1989;31264
Finland;103;nickel smelter/refined;;1989;13090
France;103;nickel smelter/refined;;1989;8632
German Democratic Rep;103;nickel smelter/refined;;1989;2700
Greece;103;nickel smelter/refined;;1989;10719
Indonesia;103;nickel smelter/refined;;1989;5000
Japan;103;nickel smelter/refined;;1989;105900
Korea (Rep. of);103;nickel smelter/refined;;1989;5000
New Caledonia;103;nickel smelter/refined;;1989;36285
Norway;103;nickel smelter/refined;;1989;54885
Philippines;103;nickel smelter/refined;;1989;
Poland;103;nickel smelter/refined;;1989;
South Africa;103;nickel smelter/refined;;1989;28100
Soviet Union;103;nickel smelter/refined;;1989;295000
Taiwan;103;nickel smelter/refined;;1989;10000
USA;103;nickel smelter/refined;;1989;347
United Kingdom;103;nickel smelter/refined;;1989;26100
Yugoslavia;103;nickel smelter/refined;;1989;6300
Zimbabwe;103;nickel smelter/refined;;1989;18600
Albania;103;nickel smelter/refined;;1990;2143
Australia;103;nickel smelter/refined;;1990;44600
Brazil;103;nickel smelter/refined;;1990;13004
Canada;103;nickel smelter/refined;;1990;134700
China;103;nickel smelter/refined;;1990;27500
Colombia;103;nickel smelter/refined;;1990;18425
Cuba;103;nickel smelter/refined;;1990;21126
Czechoslovakia;103;nickel smelter/refined;;1990;2600
Dominican Republic;103;nickel smelter/refined;;1990;28701
Finland;103;nickel smelter/refined;;1990;17136
France;103;nickel smelter/refined;;1990;8539
German Democratic Rep;103;nickel smelter/refined;;1990;1300
Greece;103;nickel smelter/refined;;1990;15728
Indonesia;103;nickel smelter/refined;;1990;5000
Japan;103;nickel smelter/refined;;1990;100200
Korea (Rep. of);103;nickel smelter/refined;;1990;8200
New Caledonia;103;nickel smelter/refined;;1990;32278
Norway;103;nickel smelter/refined;;1990;57811
Philippines;103;nickel smelter/refined;;1990;
Poland;103;nickel smelter/refined;;1990;
South Africa;103;nickel smelter/refined;;1990;28200
Soviet Union;103;nickel smelter/refined;;1990;272300
Taiwan;103;nickel smelter/refined;;1990;10400
USA;103;nickel smelter/refined;;1990;3701
United Kingdom;103;nickel smelter/refined;;1990;26500
Yugoslavia;103;nickel smelter/refined;;1990;4900
Zimbabwe;103;nickel smelter/refined;;1990;18800
Albania;103;nickel smelter/refined;;1991;827
Australia;103;nickel smelter/refined;;1991;50000
Brazil;103;nickel smelter/refined;;1991;13840
Canada;103;nickel smelter/refined;;1991;131500
China;103;nickel smelter/refined;;1991;28000
Colombia;103;nickel smelter/refined;;1991;20190
Cuba;103;nickel smelter/refined;;1991;18756
Czechoslovakia;103;nickel smelter/refined;;1991;2433
Dominican Republic;103;nickel smelter/refined;;1991;29063
Finland;103;nickel smelter/refined;;1991;13146
France;103;nickel smelter/refined;;1991;7455
German Democratic Rep;103;nickel smelter/refined;;1991;
Greece;103;nickel smelter/refined;;1991;16005
Indonesia;103;nickel smelter/refined;;1991;5300
Japan;103;nickel smelter/refined;;1991;114200
Korea (Rep. of);103;nickel smelter/refined;;1991;11400
New Caledonia;103;nickel smelter/refined;;1991;34411
Norway;103;nickel smelter/refined;;1991;58729
Philippines;103;nickel smelter/refined;;1991;
Poland;103;nickel smelter/refined;;1991;
South Africa;103;nickel smelter/refined;;1991;26885
Soviet Union;103;nickel smelter/refined;;1991;257000
Taiwan;103;nickel smelter/refined;;1991;11200
USA;103;nickel smelter/refined;;1991;7065
United Kingdom;103;nickel smelter/refined;;1991;28600
Yugoslavia;103;nickel smelter/refined;;1991;3200
Zimbabwe;103;nickel smelter/refined;;1991;18200
