Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;73;steel crude;;1970;1774000
Australia;73;steel crude;;1970;6822000
Austria;73;steel crude;;1970;4079000
Belgium;73;steel crude;;1970;12606000
Brazil;73;steel crude;;1970;5390000
Bulgaria;73;steel crude;;1970;1800000
Canada;73;steel crude;;1970;11200000
Chile;73;steel crude;;1970;547000
China;73;steel crude;;1970;18000000
Colombia;73;steel crude;;1970;239000
Czechoslovakia;73;steel crude;;1970;11480000
Denmark;73;steel crude;;1970;473000
Egypt;73;steel crude;;1970;227000
Finland;73;steel crude;;1970;1169000
France;73;steel crude;;1970;23773000
German Democratic Rep;73;steel crude;;1970;5053000
German Federal Republic;73;steel crude;;1970;45041000
Greece;73;steel crude;;1970;450000
Hungary;73;steel crude;;1970;3157000
India;73;steel crude;;1970;6232000
Ireland, Republic of;73;steel crude;;1970;78000
Israel;73;steel crude;;1970;120000
Italy;73;steel crude;;1970;17277000
Japan;73;steel crude;;1970;93322000
Korea (Rep. of);73;steel crude;;1970;481000
Korea, Dem. P.R. of;73;steel crude;;1970;2200000
Luxembourg;73;steel crude;;1970;5462000
Mexico;73;steel crude;;1970;3840000
Myanmar;73;steel crude;;1970;21000
Netherlands;73;steel crude;;1970;5042000
Norway;73;steel crude;;1970;870000
Peru;73;steel crude;;1970;94000
Poland;73;steel crude;;1970;11792000
Portugal;73;steel crude;;1970;385000
Rhodesia;73;steel crude;;1970;163000
Romania;73;steel crude;;1970;6517000
South Africa;73;steel crude;;1970;4668000
Soviet Union;73;steel crude;;1970;115886000
Spain;73;steel crude;;1970;7388000
Sweden;73;steel crude;;1970;5496000
Switzerland;73;steel crude;;1970;524000
Taiwan;73;steel crude;;1970;294000
Thailand;73;steel crude;;1970;40000
Turkey;73;steel crude;;1970;1312000
USA;73;steel crude;;1970;119308000
United Kingdom;73;steel crude;;1970;28316000
Uruguay;73;steel crude;;1970;16000
Venezuela;73;steel crude;;1970;927000
Yugoslavia;73;steel crude;;1970;2228000
Argentina;73;steel crude;;1971;1855000
Australia;73;steel crude;;1971;6737000
Austria;73;steel crude;;1971;3960000
Belgium;73;steel crude;;1971;12444000
Brazil;73;steel crude;;1971;6011000
Bulgaria;73;steel crude;;1971;1947000
Canada;73;steel crude;;1971;11040000
Chile;73;steel crude;;1971;610000
China;73;steel crude;;1971;21000000
Colombia;73;steel crude;;1971;247000
Czechoslovakia;73;steel crude;;1971;12064000
Denmark;73;steel crude;;1971;471000
Egypt;73;steel crude;;1971;500000
Finland;73;steel crude;;1971;1025000
France;73;steel crude;;1971;22859000
German Democratic Rep;73;steel crude;;1971;5350000
German Federal Republic;73;steel crude;;1971;40313000
Greece;73;steel crude;;1971;477000
Hungary;73;steel crude;;1971;3161000
India;73;steel crude;;1971;6322000
Ireland, Republic of;73;steel crude;;1971;
Israel;73;steel crude;;1971;120000
Italy;73;steel crude;;1971;17452000
Japan;73;steel crude;;1971;88558000
Korea (Rep. of);73;steel crude;;1971;472000
Korea, Dem. P.R. of;73;steel crude;;1971;2400000
Luxembourg;73;steel crude;;1971;5241000
Mexico;73;steel crude;;1971;3774000
Myanmar;73;steel crude;;1971;21000
Netherlands;73;steel crude;;1971;5083000
Norway;73;steel crude;;1971;863000
Peru;73;steel crude;;1971;179000
Poland;73;steel crude;;1971;12738000
Portugal;73;steel crude;;1971;412000
Rhodesia;73;steel crude;;1971;160
Romania;73;steel crude;;1971;6803000
South Africa;73;steel crude;;1971;4920000
Soviet Union;73;steel crude;;1971;120637000
Spain;73;steel crude;;1971;8025000
Sweden;73;steel crude;;1971;5281000
Switzerland;73;steel crude;;1971;532000
Taiwan;73;steel crude;;1971;392000
Thailand;73;steel crude;;1971;120000
Turkey;73;steel crude;;1971;1122000
USA;73;steel crude;;1971;109264000
United Kingdom;73;steel crude;;1971;24174000
Uruguay;73;steel crude;;1971;15000
Venezuela;73;steel crude;;1971;924000
Yugoslavia;73;steel crude;;1971;2453000
