Country;commodity_code;commodity_desc;Sub-commodity;year;value
Afghanistan;107;natural gas;;1982;2400
Albania;107;natural gas;;1982;410
Algeria;107;natural gas;;1982;29700
Angola;107;natural gas;;1982;70
Argentina;107;natural gas;;1982;11304
Australia;107;natural gas;;1982;11595
Austria;107;natural gas;;1982;1324
Bahrain;107;natural gas;;1982;3696
Bangladesh;107;natural gas;;1982;1834
Belarus;107;natural gas;;1982;
Belgium;107;natural gas;;1982;36
Bolivia;107;natural gas;;1982;2297
Brazil;107;natural gas;;1982;1041
Brunei;107;natural gas;;1982;8678
Bulgaria;107;natural gas;;1982;81
Canada;107;natural gas;;1982;87102
Chile;107;natural gas;;1982;3530
China;107;natural gas;;1982;11930
Colombia;107;natural gas;;1982;3414
Czechoslovakia;107;natural gas;;1982;656
Denmark;107;natural gas;;1982;
Egypt;107;natural gas;;1982;2200
France;107;natural gas;;1982;6583
Gabon;107;natural gas;;1982;65
German Democratic Rep;107;natural gas;;1982;8200
German Federal Republic;107;natural gas;;1982;16110
Germany;107;natural gas;;1982;
Hungary;107;natural gas;;1982;6641
India;107;natural gas;;1982;2412
Indonesia;107;natural gas;;1982;31486
Iran;107;natural gas;;1982;7200
Iraq;107;natural gas;;1982;680
Ireland, Republic of;107;natural gas;;1982;2037
Israel;107;natural gas;;1982;73
Italy;107;natural gas;;1982;14520
Japan;107;natural gas;;1982;2047
Kuwait;107;natural gas;;1982;4129
Libya;107;natural gas;;1982;3256
Malaysia;107;natural gas;;1982;1338
Mexico;107;natural gas;;1982;31458
Morocco;107;natural gas;;1982;79
Myanmar;107;natural gas;;1982;493
Netherlands;107;natural gas;;1982;72035
New Zealand;107;natural gas;;1982;2388
Nigeria;107;natural gas;;1982;2254
Norway;107;natural gas;;1982;25534
Oman;107;natural gas;;1982;555
Pakistan;107;natural gas;;1982;9771
Peru;107;natural gas;;1982;595
Poland;107;natural gas;;1982;5555
Qatar;107;natural gas;;1982;5040
Romania;107;natural gas;;1982;37417
Saudi Arabia;107;natural gas;;1982;14700
Soviet Union;107;natural gas;;1982;500700
Spain;107;natural gas;;1982;3
Syria;107;natural gas;;1982;255
Taiwan;107;natural gas;;1982;1232
Thailand;107;natural gas;;1982;1332
Trinidad & Tobago;107;natural gas;;1982;3532
Tunisia;107;natural gas;;1982;423
Turkey;107;natural gas;;1982;
USA;107;natural gas;;1982;502843
United Arab Emirates;107;natural gas;;1982;10475
United Kingdom;107;natural gas;;1982;42159
Venezuela;107;natural gas;;1982;17608
Yugoslavia;107;natural gas;;1982;2267
Afghanistan;107;natural gas;;1983;2500
Albania;107;natural gas;;1983;400
Algeria;107;natural gas;;1983;35590
Angola;107;natural gas;;1983;350
Argentina;107;natural gas;;1983;13137
Australia;107;natural gas;;1983;11581
Austria;107;natural gas;;1983;1213
Bahrain;107;natural gas;;1983;3945
Bangladesh;107;natural gas;;1983;2042
Belarus;107;natural gas;;1983;
Belgium;107;natural gas;;1983;23
Bolivia;107;natural gas;;1983;2612
Brazil;107;natural gas;;1983;1529
Brunei;107;natural gas;;1983;8261
Bulgaria;107;natural gas;;1983;57
Canada;107;natural gas;;1983;83311
Chile;107;natural gas;;1983;1494
China;107;natural gas;;1983;12210
Colombia;107;natural gas;;1983;3756
Czechoslovakia;107;natural gas;;1983;613
Denmark;107;natural gas;;1983;
Egypt;107;natural gas;;1983;3210
France;107;natural gas;;1983;6662
Gabon;107;natural gas;;1983;150
German Democratic Rep;107;natural gas;;1983;7600
German Federal Republic;107;natural gas;;1983;17623
Germany;107;natural gas;;1983;
Hungary;107;natural gas;;1983;6510
India;107;natural gas;;1983;3432
Indonesia;107;natural gas;;1983;33594
Iran;107;natural gas;;1983;8900
Iraq;107;natural gas;;1983;650
Ireland, Republic of;107;natural gas;;1983;2194
Israel;107;natural gas;;1983;66
