Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;40;copper mine;;1972;6700
Algeria;40;copper mine;;1972;428
Argentina;40;copper mine;;1972;1125
Australia;40;copper mine;;1972;185843
Austria;40;copper mine;;1972;2231
Bolivia;40;copper mine;;1972;8400
Botswana;40;copper mine;;1972;
Brazil;40;copper mine;;1972;4455
Bulgaria;40;copper mine;;1972;46300
Canada;40;copper mine;;1972;719672
Chile;40;copper mine;;1972;716900
China;40;copper mine;;1972;115000
Colombia;40;copper mine;;1972;
Congo;40;copper mine;;1972;5485
Cuba;40;copper mine;;1972;1827
Cyprus;40;copper mine;;1972;16767
Czechoslovakia;40;copper mine;;1972;
Ecuador;40;copper mine;;1972;438
Finland;40;copper mine;;1972;34800
France;40;copper mine;;1972;472
German Democratic Rep;40;copper mine;;1972;20000
German Federal Republic;40;copper mine;;1972;1321
Greece;40;copper mine;;1972;
Guatemala;40;copper mine;;1972;0
Honduras;40;copper mine;;1972;
Hungary;40;copper mine;;1972;
India;40;copper mine;;1972;15669
Indonesia;40;copper mine;;1972;5000
Iran;40;copper mine;;1972;
Ireland, Republic of;40;copper mine;;1972;13656
Israel;40;copper mine;;1972;11175
Italy;40;copper mine;;1972;1049
Japan;40;copper mine;;1972;112114
Kenya;40;copper mine;;1972;72
Korea (Rep. of);40;copper mine;;1972;2082
Korea, Dem. P.R. of;40;copper mine;;1972;13000
Malaysia;40;copper mine;;1972;0
Mauritania;40;copper mine;;1972;15051
Mexico;40;copper mine;;1972;78720
Mongolia;40;copper mine;;1972;
Morocco;40;copper mine;;1972;3831
Mozambique;40;copper mine;;1972;
Myanmar;40;copper mine;;1972;80
Namibia;40;copper mine;;1972;21500
Nicaragua;40;copper mine;;1972;2188
Norway;40;copper mine;;1972;26007
Oman;40;copper mine;;1972;
Papua New Guinea;40;copper mine;;1972;124000
Peru;40;copper mine;;1972;219126
Philippines;40;copper mine;;1972;213695
Poland;40;copper mine;;1972;135000
Portugal;40;copper mine;;1972;543
Rhodesia;40;copper mine;;1972;31800
Romania;40;copper mine;;1972;30000
South Africa;40;copper mine;;1972;161927
Soviet Union;40;copper mine;;1972;1030000
Spain;40;copper mine;;1972;39900
Sweden;40;copper mine;;1972;30619
Taiwan;40;copper mine;;1972;1996
Turkey;40;copper mine;;1972;22100
USA;40;copper mine;;1972;1510318
Uganda;40;copper mine;;1972;
United Kingdom;40;copper mine;;1972;238
Yugoslavia;40;copper mine;;1972;103133
Zaire;40;copper mine;;1972;438501
Zambia;40;copper mine;;1972;717700
Zimbabwe;40;copper mine;;1972;
Albania;40;copper mine;;1973;7000
Algeria;40;copper mine;;1973;353
Argentina;40;copper mine;;1973;284
Australia;40;copper mine;;1973;220335
Austria;40;copper mine;;1973;2713
Bolivia;40;copper mine;;1973;7971
Botswana;40;copper mine;;1973;600
Brazil;40;copper mine;;1973;3412
Bulgaria;40;copper mine;;1973;48000
Canada;40;copper mine;;1973;823942
Chile;40;copper mine;;1973;735400
China;40;copper mine;;1973;120000
Colombia;40;copper mine;;1973;
Congo;40;copper mine;;1973;3709
Cuba;40;copper mine;;1973;2107
Cyprus;40;copper mine;;1973;14217
Czechoslovakia;40;copper mine;;1973;
Ecuador;40;copper mine;;1973;304
Finland;40;copper mine;;1973;38213
France;40;copper mine;;1973;414
German Democratic Rep;40;copper mine;;1973;18000
German Federal Republic;40;copper mine;;1973;1436
Greece;40;copper mine;;1973;
Guatemala;40;copper mine;;1973;0
Honduras;40;copper mine;;1973;
Hungary;40;copper mine;;1973;
India;40;copper mine;;1973;15785
Indonesia;40;copper mine;;1973;37900
Iran;40;copper mine;;1973;
Ireland, Republic of;40;copper mine;;1973;13046
Israel;40;copper mine;;1973;10165
Italy;40;copper mine;;1973;858
Japan;40;copper mine;;1973;91280
Kenya;40;copper mine;;1973;70
Korea (Rep. of);40;copper mine;;1973;2321
Korea, Dem. P.R. of;40;copper mine;;1973;13000
Malaysia;40;copper mine;;1973;0
Mauritania;40;copper mine;;1973;21277
Mexico;40;copper mine;;1973;80501
Mongolia;40;copper mine;;1973;
Morocco;40;copper mine;;1973;4149
Mozambique;40;copper mine;;1973;
Myanmar;40;copper mine;;1973;75
Namibia;40;copper mine;;1973;28300
Nicaragua;40;copper mine;;1973;1545
Norway;40;copper mine;;1973;29947
Oman;40;copper mine;;1973;
Papua New Guinea;40;copper mine;;1973;182900
Peru;40;copper mine;;1973;202686
Philippines;40;copper mine;;1973;221195
Poland;40;copper mine;;1973;152000
Portugal;40;copper mine;;1973;651
Rhodesia;40;copper mine;;1973;35000
Romania;40;copper mine;;1973;40000
South Africa;40;copper mine;;1973;175797
Soviet Union;40;copper mine;;1973;1060000
Spain;40;copper mine;;1973;51588
Sweden;40;copper mine;;1973;44819
Taiwan;40;copper mine;;1973;2400
Turkey;40;copper mine;;1973;30200
USA;40;copper mine;;1973;1558489
Uganda;40;copper mine;;1973;14200
United Kingdom;40;copper mine;;1973;459
Yugoslavia;40;copper mine;;1973;111797
Zaire;40;copper mine;;1973;488514
Zambia;40;copper mine;;1973;706574
Zimbabwe;40;copper mine;;1973;
Albania;40;copper mine;;1974;7000
Algeria;40;copper mine;;1974;350
Argentina;40;copper mine;;1974;315
Australia;40;copper mine;;1974;251340
Austria;40;copper mine;;1974;2612
Bolivia;40;copper mine;;1974;7433
Botswana;40;copper mine;;1974;2755
Brazil;40;copper mine;;1974;3075
Bulgaria;40;copper mine;;1974;51600
Canada;40;copper mine;;1974;821381
Chile;40;copper mine;;1974;899700
China;40;copper mine;;1974;130000
Colombia;40;copper mine;;1974;0
Congo;40;copper mine;;1974;2100
Cuba;40;copper mine;;1974;2901
Cyprus;40;copper mine;;1974;12828
Czechoslovakia;40;copper mine;;1974;10900
Ecuador;40;copper mine;;1974;179
Finland;40;copper mine;;1974;36667
France;40;copper mine;;1974;392
German Democratic Rep;40;copper mine;;1974;18000
German Federal Republic;40;copper mine;;1974;1734
Greece;40;copper mine;;1974;1500
Guatemala;40;copper mine;;1974;1600
Honduras;40;copper mine;;1974;
Hungary;40;copper mine;;1974;
India;40;copper mine;;1974;20457
Indonesia;40;copper mine;;1974;64600
Iran;40;copper mine;;1974;4000
Ireland, Republic of;40;copper mine;;1974;12700
Israel;40;copper mine;;1974;9488
Italy;40;copper mine;;1974;900
Japan;40;copper mine;;1974;82135
Kenya;40;copper mine;;1974;70
Korea (Rep. of);40;copper mine;;1974;3235
Korea, Dem. P.R. of;40;copper mine;;1974;14000
Malaysia;40;copper mine;;1974;0
Mauritania;40;copper mine;;1974;20079
Mexico;40;copper mine;;1974;82670
Mongolia;40;copper mine;;1974;
Morocco;40;copper mine;;1974;4670
Mozambique;40;copper mine;;1974;
Myanmar;40;copper mine;;1974;70
Namibia;40;copper mine;;1974;33200
Nicaragua;40;copper mine;;1974;1775
Norway;40;copper mine;;1974;24120
Oman;40;copper mine;;1974;
Papua New Guinea;40;copper mine;;1974;184100
Peru;40;copper mine;;1974;211593
Philippines;40;copper mine;;1974;225485
Poland;40;copper mine;;1974;185000
Portugal;40;copper mine;;1974;568
Rhodesia;40;copper mine;;1974;40000
Romania;40;copper mine;;1974;40000
South Africa;40;copper mine;;1974;179111
Soviet Union;40;copper mine;;1974;1060000
Spain;40;copper mine;;1974;46753
Sweden;40;copper mine;;1974;40637
Taiwan;40;copper mine;;1974;2500
Turkey;40;copper mine;;1974;30000
USA;40;copper mine;;1974;1448776
Uganda;40;copper mine;;1974;11500
United Kingdom;40;copper mine;;1974;434
Yugoslavia;40;copper mine;;1974;112080
Zaire;40;copper mine;;1974;499331
Zambia;40;copper mine;;1974;697956
Zimbabwe;40;copper mine;;1974;
Albania;40;copper mine;;1975;9000
Algeria;40;copper mine;;1975;378
Argentina;40;copper mine;;1975;380
Australia;40;copper mine;;1975;218961
Austria;40;copper mine;;1975;1923
Bolivia;40;copper mine;;1975;5882
Botswana;40;copper mine;;1975;6504
Brazil;40;copper mine;;1975;1922
Bulgaria;40;copper mine;;1975;55000
Canada;40;copper mine;;1975;733826
Chile;40;copper mine;;1975;828300
China;40;copper mine;;1975;140000
Colombia;40;copper mine;;1975;0
Congo;40;copper mine;;1975;918
Cuba;40;copper mine;;1975;2777
Cyprus;40;copper mine;;1975;9866
Czechoslovakia;40;copper mine;;1975;10700
Ecuador;40;copper mine;;1975;239
Finland;40;copper mine;;1975;38000
France;40;copper mine;;1975;183
German Democratic Rep;40;copper mine;;1975;16500
German Federal Republic;40;copper mine;;1975;1961
Greece;40;copper mine;;1975;2500
Guatemala;40;copper mine;;1975;3300
Honduras;40;copper mine;;1975;200
Hungary;40;copper mine;;1975;400
India;40;copper mine;;1975;25155
Indonesia;40;copper mine;;1975;63500
Iran;40;copper mine;;1975;4000
Ireland, Republic of;40;copper mine;;1975;9839
Israel;40;copper mine;;1975;8035
Italy;40;copper mine;;1975;800
Japan;40;copper mine;;1975;84639
Kenya;40;copper mine;;1975;70
Korea (Rep. of);40;copper mine;;1975;2330
Korea, Dem. P.R. of;40;copper mine;;1975;15000
Malaysia;40;copper mine;;1975;3800
Mauritania;40;copper mine;;1975;6582
Mexico;40;copper mine;;1975;78196
Mongolia;40;copper mine;;1975;
Morocco;40;copper mine;;1975;4600
Mozambique;40;copper mine;;1975;
Myanmar;40;copper mine;;1975;86
Namibia;40;copper mine;;1975;34900
Nicaragua;40;copper mine;;1975;600
Norway;40;copper mine;;1975;26647
Oman;40;copper mine;;1975;
Papua New Guinea;40;copper mine;;1975;172477
Peru;40;copper mine;;1975;165813
Philippines;40;copper mine;;1975;225775
Poland;40;copper mine;;1975;230000
Portugal;40;copper mine;;1975;447
Rhodesia;40;copper mine;;1975;47579
Romania;40;copper mine;;1975;44000
South Africa;40;copper mine;;1975;178927
Soviet Union;40;copper mine;;1975;1100000
Spain;40;copper mine;;1975;30020
Sweden;40;copper mine;;1975;40634
Taiwan;40;copper mine;;1975;1900
Turkey;40;copper mine;;1975;27300
USA;40;copper mine;;1975;1282184
Uganda;40;copper mine;;1975;8500
United Kingdom;40;copper mine;;1975;652
Yugoslavia;40;copper mine;;1975;114894
Zaire;40;copper mine;;1975;464928
Zambia;40;copper mine;;1975;647163
Zimbabwe;40;copper mine;;1975;
Albania;40;copper mine;;1976;10000
Algeria;40;copper mine;;1976;400
Argentina;40;copper mine;;1976;265
Australia;40;copper mine;;1976;218480
Austria;40;copper mine;;1976;1138
Bolivia;40;copper mine;;1976;4680
Botswana;40;copper mine;;1976;12473
Brazil;40;copper mine;;1976;54
Bulgaria;40;copper mine;;1976;57000
Canada;40;copper mine;;1976;730930
Chile;40;copper mine;;1976;1005200
China;40;copper mine;;1976;150000
Colombia;40;copper mine;;1976;260
Congo;40;copper mine;;1976;408
Cuba;40;copper mine;;1976;2898
Cyprus;40;copper mine;;1976;7900
Czechoslovakia;40;copper mine;;1976;8500
Ecuador;40;copper mine;;1976;267
Finland;40;copper mine;;1976;41700
France;40;copper mine;;1976;188
German Democratic Rep;40;copper mine;;1976;16000
