Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;99;molybdenum mine;;1970;98
Bulgaria;99;molybdenum mine;;1970;200
Canada;99;molybdenum mine;;1970;25532
Chile;99;molybdenum mine;;1970;9500
China;99;molybdenum mine;;1970;2500
Japan;99;molybdenum mine;;1970;441
Korea (Rep. of);99;molybdenum mine;;1970;192
Mexico;99;molybdenum mine;;1970;235
Norway;99;molybdenum mine;;1970;505
Peru;99;molybdenum mine;;1970;1012
Philippines;99;molybdenum mine;;1970;54
Soviet Union;99;molybdenum mine;;1970;12900
USA;99;molybdenum mine;;1970;84248
Australia;99;molybdenum mine;;1971;23
Bulgaria;99;molybdenum mine;;1971;200
Canada;99;molybdenum mine;;1971;17133
Chile;99;molybdenum mine;;1971;10535
China;99;molybdenum mine;;1971;2500
Japan;99;molybdenum mine;;1971;464
Korea (Rep. of);99;molybdenum mine;;1971;177
Mexico;99;molybdenum mine;;1971;131
Norway;99;molybdenum mine;;1971;549
Peru;99;molybdenum mine;;1971;1337
Philippines;99;molybdenum mine;;1971;6
Soviet Union;99;molybdenum mine;;1971;13300
USA;99;molybdenum mine;;1971;82916
