Country;commodity_code;commodity_desc;Sub-commodity;year;value
Angola;90;manganese ore;;1972;24200
Argentina;90;manganese ore;;1972;14289
Australia;90;manganese ore;;1972;1164831
Austria;90;manganese ore;;1972;
Botswana;90;manganese ore;;1972;687
Brazil;90;manganese ore;;1972;1715063
Bulgaria;90;manganese ore;;1972;30000
Chile;90;manganese ore;;1972;16085
China;90;manganese ore;;1972;1000000
Czechoslovakia;90;manganese ore;;1972;0
Egypt;90;manganese ore;;1972;2409
Gabon;90;manganese ore;;1972;1936660
Ghana;90;manganese ore;;1972;508838
Greece;90;manganese ore;;1972;5305
Hungary;90;manganese ore;;1972;155000
India;90;manganese ore;;1972;1642456
Indonesia;90;manganese ore;;1972;7500
Iran;90;manganese ore;;1972;9700
Italy;90;manganese ore;;1972;25637
Japan;90;manganese ore;;1972;260747
Korea (Rep. of);90;manganese ore;;1972;1999
Malaysia;90;manganese ore;;1972;28312
Mexico;90;manganese ore;;1972;295600
Morocco;90;manganese ore;;1972;96067
New Hebrides;90;manganese ore;;1972;27801
Peru;90;manganese ore;;1972;9089
Philippines;90;manganese ore;;1972;2411
Portugal;90;manganese ore;;1972;5348
Romania;90;manganese ore;;1972;130000
South Africa;90;manganese ore;Chemical;1972;
South Africa;90;manganese ore;Manganese ore (ferruginous);1972;
South Africa;90;manganese ore;Metallurgical;1972;
South Africa;90;manganese ore;;1972;3373160
Soviet Union;90;manganese ore;;1972;7819000
Spain;90;manganese ore;;1972;13171
Sudan;90;manganese ore;;1972;1200
Thailand;90;manganese ore;;1972;19852
Turkey;90;manganese ore;;1972;15100
USA;90;manganese ore;;1972;134026
Yugoslavia;90;manganese ore;;1972;15340
Zaire;90;manganese ore;;1972;369481
Angola;90;manganese ore;;1973;6238
Argentina;90;manganese ore;;1973;12588
Australia;90;manganese ore;;1973;1522424
Austria;90;manganese ore;;1973;
Botswana;90;manganese ore;;1973;340
Brazil;90;manganese ore;;1973;1518585
Bulgaria;90;manganese ore;;1973;38000
Chile;90;manganese ore;;1973;15405
China;90;manganese ore;;1973;1000000
Czechoslovakia;90;manganese ore;;1973;1000
Egypt;90;manganese ore;;1973;2636
Gabon;90;manganese ore;;1973;1978359
Ghana;90;manganese ore;;1973;290130
Greece;90;manganese ore;;1973;6222
Hungary;90;manganese ore;;1973;136000
India;90;manganese ore;;1973;1488939
Indonesia;90;manganese ore;;1973;16077
Iran;90;manganese ore;;1973;22000
Italy;90;manganese ore;;1973;25529
Japan;90;manganese ore;;1973;188573
Korea (Rep. of);90;manganese ore;;1973;1721
Malaysia;90;manganese ore;;1973;28346
Mexico;90;manganese ore;;1973;364000
Morocco;90;manganese ore;;1973;146149
New Hebrides;90;manganese ore;;1973;30133
Peru;90;manganese ore;;1973;7779
Philippines;90;manganese ore;;1973;3973
Portugal;90;manganese ore;;1973;187
Romania;90;manganese ore;;1973;140000
South Africa;90;manganese ore;Chemical;1973;
South Africa;90;manganese ore;Manganese ore (ferruginous);1973;
South Africa;90;manganese ore;Metallurgical;1973;
South Africa;90;manganese ore;;1973;4242157
Soviet Union;90;manganese ore;;1973;8245000
