Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;102;nickel mine;;1982;9000
Australia;102;nickel mine;;1982;87552
Botswana;102;nickel mine;;1982;17763
Brazil;102;nickel mine;;1982;14451
Canada;102;nickel mine;;1982;88581
China;102;nickel mine;;1982;13500
Colombia;102;nickel mine;;1982;6764
Cuba;102;nickel mine;;1982;37603
Dominican Republic;102;nickel mine;;1982;5958
Finland;102;nickel mine;;1982;4746
German Democratic Rep;102;nickel mine;;1982;2500
Greece;102;nickel mine;;1982;5000
Indonesia;102;nickel mine;;1982;48500
Morocco;102;nickel mine;;1982;500
Myanmar;102;nickel mine;;1982;20
New Caledonia;102;nickel mine;;1982;60101
Norway;102;nickel mine;;1982;405
Philippines;102;nickel mine;;1982;19634
Poland;102;nickel mine;;1982;700
South Africa;102;nickel mine;;1982;20500
Soviet Union;102;nickel mine;;1982;170000
USA;102;nickel mine;;1982;2906
Yugoslavia;102;nickel mine;;1982;3500
Zimbabwe;102;nickel mine;;1982;13309
Albania;102;nickel mine;;1983;7200
Australia;102;nickel mine;;1983;76625
Botswana;102;nickel mine;;1983;18214
Brazil;102;nickel mine;;1983;15561
Canada;102;nickel mine;;1983;125022
China;102;nickel mine;;1983;13700
Colombia;102;nickel mine;;1983;17307
Cuba;102;nickel mine;;1983;37636
Dominican Republic;102;nickel mine;;1983;19017
Finland;102;nickel mine;;1983;5214
German Democratic Rep;102;nickel mine;;1983;2200
Greece;102;nickel mine;;1983;12900
Indonesia;102;nickel mine;;1983;41200
Morocco;102;nickel mine;;1983;
Myanmar;102;nickel mine;;1983;20
New Caledonia;102;nickel mine;;1983;46162
Norway;102;nickel mine;;1983;359
Philippines;102;nickel mine;;1983;13900
Poland;102;nickel mine;;1983;300
South Africa;102;nickel mine;;1983;20500
Soviet Union;102;nickel mine;;1983;172000
USA;102;nickel mine;;1983;0
Yugoslavia;102;nickel mine;;1983;1600
Zimbabwe;102;nickel mine;;1983;10147
Albania;102;nickel mine;;1984;7200
Australia;102;nickel mine;;1984;76923
Botswana;102;nickel mine;;1984;18604
Brazil;102;nickel mine;;1984;23532
Canada;102;nickel mine;;1984;173725
China;102;nickel mine;;1984;18300
Colombia;102;nickel mine;;1984;20799
Cuba;102;nickel mine;;1984;31835
Dominican Republic;102;nickel mine;;1984;24805
Finland;102;nickel mine;;1984;6323
German Democratic Rep;102;nickel mine;;1984;2000
Greece;102;nickel mine;;1984;15800
Indonesia;102;nickel mine;;1984;47800
Morocco;102;nickel mine;;1984;
Myanmar;102;nickel mine;;1984;20
New Caledonia;102;nickel mine;;1984;58326
Norway;102;nickel mine;;1984;326
Philippines;102;nickel mine;;1984;13601
Poland;102;nickel mine;;1984;0
South Africa;102;nickel mine;;1984;22500
Soviet Union;102;nickel mine;;1984;180000
USA;102;nickel mine;;1984;13190
Yugoslavia;102;nickel mine;;1984;2200
Zimbabwe;102;nickel mine;;1984;10251
Albania;102;nickel mine;;1985;7200
Australia;102;nickel mine;;1985;85757
Botswana;102;nickel mine;;1985;19567
Brazil;102;nickel mine;;1985;20300
Canada;102;nickel mine;;1985;169971
China;102;nickel mine;;1985;25800
Colombia;102;nickel mine;;1985;14608
Cuba;102;nickel mine;;1985;32064
Dominican Republic;102;nickel mine;;1985;25400
Finland;102;nickel mine;;1985;7993
German Democratic Rep;102;nickel mine;;1985;1600
Greece;102;nickel mine;;1985;15952
Indonesia;102;nickel mine;;1985;48200
Morocco;102;nickel mine;;1985;
Myanmar;102;nickel mine;;1985;55
New Caledonia;102;nickel mine;;1985;72361
Norway;102;nickel mine;;1985;425
Philippines;102;nickel mine;;1985;28158
Poland;102;nickel mine;;1985;0
South Africa;102;nickel mine;;1985;29000
Soviet Union;102;nickel mine;;1985;190000
USA;102;nickel mine;;1985;5558
Yugoslavia;102;nickel mine;;1985;2800
Zimbabwe;102;nickel mine;;1985;9897
Albania;102;nickel mine;;1986;7876
Australia;102;nickel mine;;1986;76739
Botswana;102;nickel mine;;1986;18972
Brazil;102;nickel mine;;1986;21240
Canada;102;nickel mine;;1986;163639
China;102;nickel mine;;1986;24000
Colombia;102;nickel mine;;1986;20980
Cuba;102;nickel mine;;1986;33523
Dominican Republic;102;nickel mine;;1986;21900
Finland;102;nickel mine;;1986;11403
German Democratic Rep;102;nickel mine;;1986;1700
Greece;102;nickel mine;;1986;10324
Indonesia;102;nickel mine;;1986;67300
Morocco;102;nickel mine;;1986;
Myanmar;102;nickel mine;;1986;50
New Caledonia;102;nickel mine;;1986;64518
Norway;102;nickel mine;;1986;467
Philippines;102;nickel mine;;1986;12745
Poland;102;nickel mine;;1986;0
South Africa;102;nickel mine;;1986;28762
Soviet Union;102;nickel mine;;1986;185000
USA;102;nickel mine;;1986;1066
Yugoslavia;102;nickel mine;;1986;3200
Zimbabwe;102;nickel mine;;1986;9732
Albania;102;nickel mine;;1987;9238
Australia;102;nickel mine;;1987;74554
Botswana;102;nickel mine;;1987;16528
Brazil;102;nickel mine;;1987;22092
Canada;102;nickel mine;;1987;193391
China;102;nickel mine;;1987;26000
Colombia;102;nickel mine;;1987;22800
Cuba;102;nickel mine;;1987;35221
Dominican Republic;102;nickel mine;;1987;32500
Finland;102;nickel mine;;1987;10038
German Democratic Rep;102;nickel mine;;1987;1689
Greece;102;nickel mine;;1987;9202
Indonesia;102;nickel mine;;1987;57200
Morocco;102;nickel mine;;1987;
Myanmar;102;nickel mine;;1987;50
New Caledonia;102;nickel mine;;1987;57470
Norway;102;nickel mine;;1987;386
Philippines;102;nickel mine;;1987;8510
Poland;102;nickel mine;;1987;
South Africa;102;nickel mine;;1987;29248
Soviet Union;102;nickel mine;;1987;195000
USA;102;nickel mine;;1987;0
Yugoslavia;102;nickel mine;;1987;3500
Zimbabwe;102;nickel mine;;1987;10393
Albania;102;nickel mine;;1988;10139
Australia;102;nickel mine;;1988;58000
Botswana;102;nickel mine;;1988;22539
Brazil;102;nickel mine;;1988;18667
Canada;102;nickel mine;;1988;216589
China;102;nickel mine;;1988;26000
Colombia;102;nickel mine;;1988;19200
Cuba;102;nickel mine;;1988;42145
Dominican Republic;102;nickel mine;;1988;42187
Finland;102;nickel mine;;1988;11070
German Democratic Rep;102;nickel mine;;1988;1367
Greece;102;nickel mine;;1988;13131
Indonesia;102;nickel mine;;1988;59800
Morocco;102;nickel mine;;1988;
Myanmar;102;nickel mine;;1988;100
New Caledonia;102;nickel mine;;1988;71242
Norway;102;nickel mine;;1988;382
Philippines;102;nickel mine;;1988;10349
Poland;102;nickel mine;;1988;
South Africa;102;nickel mine;;1988;29217
Soviet Union;102;nickel mine;;1988;205000
USA;102;nickel mine;;1988;0
Yugoslavia;102;nickel mine;;1988;5600
Zimbabwe;102;nickel mine;;1988;11489
Albania;102;nickel mine;;1989;11204
Australia;102;nickel mine;;1989;62000
Botswana;102;nickel mine;;1989;21309
Brazil;102;nickel mine;;1989;18826
Canada;102;nickel mine;;1989;200899
China;102;nickel mine;;1989;29500
Colombia;102;nickel mine;;1989;21200
Cuba;102;nickel mine;;1989;44765
Dominican Republic;102;nickel mine;;1989;50736
Finland;102;nickel mine;;1989;9958
German Democratic Rep;102;nickel mine;;1989;1479
Greece;102;nickel mine;;1989;10719
Indonesia;102;nickel mine;;1989;64184
Morocco;102;nickel mine;;1989;
Myanmar;102;nickel mine;;1989;100
New Caledonia;102;nickel mine;;1989;96150
Norway;102;nickel mine;;1989;445
Philippines;102;nickel mine;;1989;15380
Poland;102;nickel mine;;1989;
South Africa;102;nickel mine;;1989;28100
Soviet Union;102;nickel mine;;1989;205000
USA;102;nickel mine;;1989;0
Yugoslavia;102;nickel mine;;1989;6300
Zimbabwe;102;nickel mine;;1989;11634
Albania;102;nickel mine;;1990;8843
Australia;102;nickel mine;;1990;70000
Botswana;102;nickel mine;;1990;19022
Brazil;102;nickel mine;;1990;24054
Canada;102;nickel mine;;1990;196225
China;102;nickel mine;;1990;27300
Colombia;102;nickel mine;;1990;23100
Cuba;102;nickel mine;;1990;39292
Dominican Republic;102;nickel mine;;1990;42148
Finland;102;nickel mine;;1990;10812
German Democratic Rep;102;nickel mine;;1990;872
Greece;102;nickel mine;;1990;15728
Indonesia;102;nickel mine;;1990;68583
Morocco;102;nickel mine;;1990;
Myanmar;102;nickel mine;;1990;100
New Caledonia;102;nickel mine;;1990;85047
Norway;102;nickel mine;;1990;2200
Philippines;102;nickel mine;;1990;15818
Poland;102;nickel mine;;1990;
South Africa;102;nickel mine;;1990;28200
Soviet Union;102;nickel mine;;1990;212000
USA;102;nickel mine;;1990;330
Yugoslavia;102;nickel mine;;1990;4900
Zimbabwe;102;nickel mine;;1990;11442
Albania;102;nickel mine;;1991;4000
Australia;102;nickel mine;;1991;67600
Botswana;102;nickel mine;;1991;20432
Brazil;102;nickel mine;;1991;26376
