Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;40;copper mine;;1992;1900
Argentina;40;copper mine;;1992;
Armenia;40;copper mine;;1992;2000
Australia;40;copper mine;;1992;378000
Bolivia;40;copper mine;;1992;101
Botswana;40;copper mine;;1992;20413
Brazil;40;copper mine;;1992;39845
Bulgaria;40;copper mine;;1992;47400
Canada;40;copper mine;;1992;768582
Chile;40;copper mine;;1992;1932700
China;40;copper mine;;1992;334300
Colombia;40;copper mine;;1992;
Congo, Democratic Republic;40;copper mine;;1992;144300
Cuba;40;copper mine;;1992;1500
Cyprus;40;copper mine;;1992;
Czechoslovakia;40;copper mine;;1992;1000
Finland;40;copper mine;;1992;15351
Georgia;40;copper mine;;1992;6000
Honduras;40;copper mine;;1992;1600
India;40;copper mine;;1992;49036
Indonesia;40;copper mine;;1992;369281
Iran;40;copper mine;;1992;105000
Japan;40;copper mine;;1992;12074
Kazakhstan;40;copper mine;;1992;290000
Korea, Dem. P.R. of;40;copper mine;;1992;12000
Laos;40;copper mine;;1992;
Malaysia;40;copper mine;;1992;28556
Mexico;40;copper mine;;1992;279042
Mongolia;40;copper mine;;1992;105100
Morocco;40;copper mine;;1992;14317
Myanmar;40;copper mine;;1992;5000
Namibia;40;copper mine;;1992;31313
North Macedonia;40;copper mine;;1992;7200
Norway;40;copper mine;;1992;12734
Oman;40;copper mine;;1992;13400
Pakistan;40;copper mine;;1992;
Papua New Guinea;40;copper mine;;1992;193359
Peru;40;copper mine;;1992;379128
Philippines;40;copper mine;;1992;123523
Poland;40;copper mine;;1992;332000
Portugal;40;copper mine;;1992;152300
Romania;40;copper mine;;1992;24700
Russia;40;copper mine;;1992;680000
Saudi Arabia;40;copper mine;;1992;
Serbia and Montenegro;40;copper mine;;1992;97811
South Africa;40;copper mine;;1992;176074
Spain;40;copper mine;;1992;10863
Sweden;40;copper mine;;1992;89145
Tanzania;40;copper mine;;1992;
Turkey;40;copper mine;;1992;36425
USA;40;copper mine;;1992;1764756
Uzbekistan;40;copper mine;;1992;50000
Vietnam;40;copper mine;;1992;
Zambia;40;copper mine;;1992;432600
Zimbabwe;40;copper mine;;1992;9673
Albania;40;copper mine;;1993;3400
Argentina;40;copper mine;;1993;
Armenia;40;copper mine;;1993;500
Australia;40;copper mine;;1993;430000
Bolivia;40;copper mine;;1993;94
Botswana;40;copper mine;;1993;20132
Brazil;40;copper mine;;1993;43568
Bulgaria;40;copper mine;;1993;60400
Canada;40;copper mine;;1993;732591
Chile;40;copper mine;;1993;2055400
China;40;copper mine;;1993;345695
Colombia;40;copper mine;;1993;
Congo, Democratic Republic;40;copper mine;;1993;60000
Cuba;40;copper mine;;1993;2000
Cyprus;40;copper mine;;1993;
Czechoslovakia;40;copper mine;;1993;
Finland;40;copper mine;;1993;13657
Georgia;40;copper mine;;1993;5000
Honduras;40;copper mine;;1993;1000
India;40;copper mine;;1993;49416
Indonesia;40;copper mine;;1993;378000
Iran;40;copper mine;;1993;86600
Japan;40;copper mine;;1993;10277
Kazakhstan;40;copper mine;;1993;263489
Korea, Dem. P.R. of;40;copper mine;;1993;12000
Laos;40;copper mine;;1993;
Malaysia;40;copper mine;;1993;25182
Mexico;40;copper mine;;1993;303989
Mongolia;40;copper mine;;1993;117010
Morocco;40;copper mine;;1993;14300
Myanmar;40;copper mine;;1993;3581
Namibia;40;copper mine;;1993;29146
North Macedonia;40;copper mine;;1993;10000
Norway;40;copper mine;;1993;8743
Oman;40;copper mine;;1993;8800
Pakistan;40;copper mine;;1993;
Papua New Guinea;40;copper mine;;1993;203945
Peru;40;copper mine;;1993;381250
Philippines;40;copper mine;;1993;136258
Poland;40;copper mine;;1993;382600
Portugal;40;copper mine;;1993;150430
Romania;40;copper mine;;1993;25250
Russia;40;copper mine;;1993;594000
Saudi Arabia;40;copper mine;;1993;
Serbia and Montenegro;40;copper mine;;1993;57375
South Africa;40;copper mine;;1993;189000
Spain;40;copper mine;;1993;6691
Sweden;40;copper mine;;1993;88909
Tanzania;40;copper mine;;1993;
Turkey;40;copper mine;;1993;39200
USA;40;copper mine;;1993;1801382
Uzbekistan;40;copper mine;;1993;78000
Vietnam;40;copper mine;;1993;
Zambia;40;copper mine;;1993;431500
Zimbabwe;40;copper mine;;1993;8187
Albania;40;copper mine;;1994;2500
Argentina;40;copper mine;;1994;
Armenia;40;copper mine;;1994;4900
Australia;40;copper mine;;1994;418000
Bolivia;40;copper mine;;1994;79
Botswana;40;copper mine;;1994;22780
Brazil;40;copper mine;;1994;39674
Bulgaria;40;copper mine;;1994;75500
Canada;40;copper mine;;1994;616776
Chile;40;copper mine;;1994;2219900
China;40;copper mine;;1994;395630
Colombia;40;copper mine;;1994;2581
Congo, Democratic Republic;40;copper mine;;1994;40642
Cuba;40;copper mine;;1994;2000
Cyprus;40;copper mine;;1994;0
Czechoslovakia;40;copper mine;;1994;
Finland;40;copper mine;;1994;13243
Georgia;40;copper mine;;1994;2300
Honduras;40;copper mine;;1994;500
India;40;copper mine;;1994;45944
Indonesia;40;copper mine;;1994;434000
Iran;40;copper mine;;1994;117900
Japan;40;copper mine;;1994;6043
Kazakhstan;40;copper mine;;1994;215444
Korea, Dem. P.R. of;40;copper mine;;1994;12000
Laos;40;copper mine;;1994;
Malaysia;40;copper mine;;1994;25267
Mexico;40;copper mine;;1994;305487
Mongolia;40;copper mine;;1994;120160
Morocco;40;copper mine;;1994;13400
Myanmar;40;copper mine;;1994;5025
Namibia;40;copper mine;;1994;26555
North Macedonia;40;copper mine;;1994;10000
Norway;40;copper mine;;1994;7408
Oman;40;copper mine;;1994;4300
Pakistan;40;copper mine;;1994;
Papua New Guinea;40;copper mine;;1994;206329
Peru;40;copper mine;;1994;365513
Philippines;40;copper mine;;1994;112075
Poland;40;copper mine;;1994;378000
Portugal;40;copper mine;;1994;130255
Romania;40;copper mine;;1994;26034
Russia;40;copper mine;;1994;573300
Saudi Arabia;40;copper mine;;1994;917
Serbia and Montenegro;40;copper mine;;1994;74351
South Africa;40;copper mine;;1994;173000
Spain;40;copper mine;;1994;5944
Sweden;40;copper mine;;1994;79384
Tanzania;40;copper mine;;1994;
Turkey;40;copper mine;;1994;43400
USA;40;copper mine;;1994;1850000
Uzbekistan;40;copper mine;;1994;49000
Vietnam;40;copper mine;;1994;
Zambia;40;copper mine;;1994;384400
Zimbabwe;40;copper mine;;1994;9350
Albania;40;copper mine;;1995;3650
Argentina;40;copper mine;;1995;
Armenia;40;copper mine;;1995;8080
Australia;40;copper mine;;1995;379000
Bolivia;40;copper mine;;1995;127
Botswana;40;copper mine;;1995;20461
Brazil;40;copper mine;;1995;48933
Bulgaria;40;copper mine;;1995;77400
Canada;40;copper mine;;1995;726293
Chile;40;copper mine;;1995;2488600
China;40;copper mine;;1995;441900
Colombia;40;copper mine;;1995;2747
Congo, Democratic Republic;40;copper mine;;1995;34958
Cuba;40;copper mine;;1995;1858
Cyprus;40;copper mine;;1995;0
Czechoslovakia;40;copper mine;;1995;
Finland;40;copper mine;;1995;9049
Georgia;40;copper mine;;1995;5800
Honduras;40;copper mine;;1995;
India;40;copper mine;;1995;46600
Indonesia;40;copper mine;;1995;618000
Iran;40;copper mine;;1995;102200
Japan;40;copper mine;;1995;2376
Kazakhstan;40;copper mine;;1995;232600
Korea, Dem. P.R. of;40;copper mine;;1995;10000
Laos;40;copper mine;;1995;
Malaysia;40;copper mine;;1995;20751
Mexico;40;copper mine;;1995;333565
Mongolia;40;copper mine;;1995;121900
Morocco;40;copper mine;;1995;13600
Myanmar;40;copper mine;;1995;5282
Namibia;40;copper mine;;1995;22530
North Macedonia;40;copper mine;;1995;10000
Norway;40;copper mine;;1995;6799
Oman;40;copper mine;;1995;
Pakistan;40;copper mine;;1995;4400
Papua New Guinea;40;copper mine;;1995;212737
Peru;40;copper mine;;1995;409693
Philippines;40;copper mine;;1995;102637
