Country;commodity_code;commodity_desc;Sub-commodity;year;value
Australia;90;manganese ore;;1992;1285000
Austria;90;manganese ore;;1992;30752
Bosnia & Herzegovina;90;manganese ore;;1992;10000
Brazil;90;manganese ore;;1992;2000000
Bulgaria;90;manganese ore;;1992;25500
Chile;90;manganese ore;;1992;49857
China;90;manganese ore;;1992;5592300
Gabon;90;manganese ore;;1992;1556000
Georgia;90;manganese ore;;1992;293000
Ghana;90;manganese ore;;1992;279019
Greece;90;manganese ore;;1992;2133
Hungary;90;manganese ore;;1992;18000
India;90;manganese ore;;1992;1902650
Iran;90;manganese ore;;1992;38475
Italy;90;manganese ore;;1992;8198
Kazakhstan;90;manganese ore;;1992;100000
Malaysia;90;manganese ore;;1992;
Mexico;90;manganese ore;;1992;362500
Morocco;90;manganese ore;;1992;49120
Myanmar;90;manganese ore;;1992;236000
Namibia;90;manganese ore;;1992;0
Philippines;90;manganese ore;;1992;3224
Romania;90;manganese ore;;1992;100000
South Africa;90;manganese ore;Chemical;1992;89022
South Africa;90;manganese ore;Metallurgical;1992;2374613
Thailand;90;manganese ore;;1992;7827
Turkey;90;manganese ore;;1992;18400
Ukraine;90;manganese ore;;1992;5819000
Australia;90;manganese ore;;1993;2092000
Austria;90;manganese ore;;1993;26890
Bosnia & Herzegovina;90;manganese ore;;1993;2000
Brazil;90;manganese ore;;1993;2012144
Bulgaria;90;manganese ore;;1993;15500
Chile;90;manganese ore;;1993;62989
China;90;manganese ore;;1993;7301000
Gabon;90;manganese ore;;1993;1264000
Georgia;90;manganese ore;;1993;36800
Ghana;90;manganese ore;;1993;361700
Greece;90;manganese ore;;1993;2082
Hungary;90;manganese ore;;1993;59000
India;90;manganese ore;;1993;1696111
Iran;90;manganese ore;;1993;75987
Italy;90;manganese ore;;1993;8176
Kazakhstan;90;manganese ore;;1993;
Malaysia;90;manganese ore;;1993;0
Mexico;90;manganese ore;;1993;305300
Morocco;90;manganese ore;;1993;42585
Myanmar;90;manganese ore;;1993;65000
Namibia;90;manganese ore;;1993;0
Philippines;90;manganese ore;;1993;
Romania;90;manganese ore;;1993;125000
South Africa;90;manganese ore;Chemical;1993;67188
South Africa;90;manganese ore;Metallurgical;1993;2439501
Thailand;90;manganese ore;;1993;6455
Turkey;90;manganese ore;;1993;37491
Ukraine;90;manganese ore;;1993;4300000
Australia;90;manganese ore;;1994;1985000
Austria;90;manganese ore;;1994;31288
Bosnia & Herzegovina;90;manganese ore;;1994;2000
Brazil;90;manganese ore;;1994;2440991
Bulgaria;90;manganese ore;;1994;0
