Country;commodity_code;commodity_desc;Sub-commodity;year;value
Afghanistan;107;natural gas;;1992;2300
Albania;107;natural gas;;1992;100
Algeria;107;natural gas;;1992;53246
Angola;107;natural gas;;1992;570
Argentina;107;natural gas;;1992;21797
Australia;107;natural gas;;1992;23462
Austria;107;natural gas;;1992;1441
Azerbaijan;107;natural gas;;1992;7370
Bahrain;107;natural gas;;1992;7249
Bangladesh;107;natural gas;;1992;5337
Belarus;107;natural gas;;1992;280
Bolivia;107;natural gas;;1992;3130
Brazil;107;natural gas;;1992;4000
Brunei;107;natural gas;;1992;8100
Bulgaria;107;natural gas;;1992;
Canada;107;natural gas;;1992;141365
Chile;107;natural gas;;1992;1750
China;107;natural gas;;1992;15788
Colombia;107;natural gas;;1992;4270
Croatia;107;natural gas;;1992;1820
Cuba;107;natural gas;;1992;
Czech Republic;107;natural gas;;1992;0
Czechoslovakia;107;natural gas;;1992;370
Denmark;107;natural gas;;1992;3850
Ecuador;107;natural gas;;1992;
Egypt;107;natural gas;;1992;9820
Equatorial Guinea;107;natural gas;;1992;
France;107;natural gas;;1992;3280
Gabon;107;natural gas;;1992;100
Georgia;107;natural gas;;1992;
Germany;107;natural gas;;1992;18800
Greece;107;natural gas;;1992;100
Hungary;107;natural gas;;1992;4932
India;107;natural gas;;1992;16116
Indonesia;107;natural gas;;1992;73132
Iran;107;natural gas;;1992;25000
Iraq;107;natural gas;;1992;2270
Ireland, Republic of;107;natural gas;;1992;2300
Israel;107;natural gas;;1992;
Italy;107;natural gas;;1992;18109
Ivory Coast;107;natural gas;;1992;
Japan;107;natural gas;;1992;2170
Jordan;107;natural gas;;1992;
Kazakhstan;107;natural gas;;1992;6005
Kuwait;107;natural gas;;1992;2620
Kyrgyzstan;107;natural gas;;1992;72
Libya;107;natural gas;;1992;6770
Malaysia;107;natural gas;;1992;22550
Mexico;107;natural gas;;1992;26146
Morocco;107;natural gas;;1992;
Myanmar;107;natural gas;;1992;894
Netherlands;107;natural gas;;1992;82020
New Zealand;107;natural gas;;1992;5340
Nigeria;107;natural gas;;1992;4720
Norway;107;natural gas;;1992;29419
Oman;107;natural gas;;1992;2900
Pakistan;107;natural gas;;1992;15540
Papua New Guinea;107;natural gas;;1992;60
Peru;107;natural gas;;1992;913
Poland;107;natural gas;;1992;4019
Qatar;107;natural gas;;1992;12620
Romania;107;natural gas;;1992;22100
Russia;107;natural gas;;1992;640100
Saudi Arabia;107;natural gas;;1992;34000
Serbia and Montenegro;107;natural gas;;1992;846
Sharjah;107;natural gas;;1992;
Slovakia;107;natural gas;;1992;0
Slovenia;107;natural gas;;1992;
South Africa;107;natural gas;;1992;40
Spain;107;natural gas;;1992;1233
Syria;107;natural gas;;1992;3600
Taiwan;107;natural gas;;1992;872
Tajikistan;107;natural gas;;1992;100
Thailand;107;natural gas;;1992;8627
Trinidad & Tobago;107;natural gas;;1992;5943
Tunisia;107;natural gas;;1992;402
Turkey;107;natural gas;;1992;200
Turkmenistan;107;natural gas;;1992;56060
USA;107;natural gas;;1992;505170
Ukraine;107;natural gas;;1992;20900
United Arab Emirates;107;natural gas;;1992;24729
United Kingdom;107;natural gas;;1992;55945
Uzbekistan;107;natural gas;;1992;39930
Venezuela;107;natural gas;;1992;21617
Vietnam;107;natural gas;;1992;
Afghanistan;107;natural gas;;1993;2300
Albania;107;natural gas;;1993;82
Algeria;107;natural gas;;1993;53872
Angola;107;natural gas;;1993;560
Argentina;107;natural gas;;1993;22619
Australia;107;natural gas;;1993;24457
Austria;107;natural gas;;1993;1488
Azerbaijan;107;natural gas;;1993;6340
Bahrain;107;natural gas;;1993;7646
Bangladesh;107;natural gas;;1993;5973
Belarus;107;natural gas;;1993;280
Bolivia;107;natural gas;;1993;3100
Brazil;107;natural gas;;1993;4500
Brunei;107;natural gas;;1993;9959
Bulgaria;107;natural gas;;1993;67
Canada;107;natural gas;;1993;155033
Chile;107;natural gas;;1993;1951
China;107;natural gas;;1993;16765
Colombia;107;natural gas;;1993;4700
Croatia;107;natural gas;;1993;2068
Cuba;107;natural gas;;1993;
Czech Republic;107;natural gas;;1993;106
Czechoslovakia;107;natural gas;;1993;
Denmark;107;natural gas;;1993;4266
Ecuador;107;natural gas;;1993;
Egypt;107;natural gas;;1993;11300
Equatorial Guinea;107;natural gas;;1993;
France;107;natural gas;;1993;3563
Gabon;107;natural gas;;1993;100
Georgia;107;natural gas;;1993;
Germany;107;natural gas;;1993;18700
Greece;107;natural gas;;1993;70
Hungary;107;natural gas;;1993;5325
India;107;natural gas;;1993;16340
Indonesia;107;natural gas;;1993;75390
Iran;107;natural gas;;1993;27100
Iraq;107;natural gas;;1993;2550
Ireland, Republic of;107;natural gas;;1993;2690
Israel;107;natural gas;;1993;
