Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;169;uranium;;1972;38
Australia;169;uranium;;1972;
Belgium;169;uranium;;1972;
Brazil;169;uranium;;1972;
Canada;169;uranium;;1972;3755
France;169;uranium;;1972;1427
Gabon;169;uranium;;1972;444
German Federal Republic;169;uranium;;1972;
India;169;uranium;;1972;
Namibia;169;uranium;;1972;
Niger;169;uranium;;1972;737
Portugal;169;uranium;;1972;81
South Africa;169;uranium;;1972;3077
Spain;169;uranium;;1972;116
USA;169;uranium;;1972;9924
Yugoslavia;169;uranium;;1972;
Argentina;169;uranium;;1973;39
Australia;169;uranium;;1973;
Belgium;169;uranium;;1973;
Brazil;169;uranium;;1973;
Canada;169;uranium;;1973;3661
France;169;uranium;;1973;1578
Gabon;169;uranium;;1973;650
German Federal Republic;169;uranium;;1973;
India;169;uranium;;1973;
Namibia;169;uranium;;1973;
Niger;169;uranium;;1973;949
Portugal;169;uranium;;1973;73
South Africa;169;uranium;;1973;2623
Spain;169;uranium;;1973;79
USA;169;uranium;;1973;10182
Yugoslavia;169;uranium;;1973;
Argentina;169;uranium;;1974;32
Australia;169;uranium;;1974;
Belgium;169;uranium;;1974;
Brazil;169;uranium;;1974;
Canada;169;uranium;;1974;3689
France;169;uranium;;1974;1716
Gabon;169;uranium;;1974;770
German Federal Republic;169;uranium;;1974;
India;169;uranium;;1974;
Namibia;169;uranium;;1974;
Niger;169;uranium;;1974;1120
Portugal;169;uranium;;1974;92
South Africa;169;uranium;;1974;2712
Spain;169;uranium;;1974;62
USA;169;uranium;;1974;8868
Yugoslavia;169;uranium;;1974;
Argentina;169;uranium;;1975;32
Australia;169;uranium;;1975;
Belgium;169;uranium;;1975;
Brazil;169;uranium;;1975;
Canada;169;uranium;;1975;4679
France;169;uranium;;1975;1730
Gabon;169;uranium;;1975;930
German Federal Republic;169;uranium;;1975;57
India;169;uranium;;1975;
Namibia;169;uranium;;1975;0
Niger;169;uranium;;1975;1305
Portugal;169;uranium;;1975;115
South Africa;169;uranium;;1975;2488
Spain;169;uranium;;1975;147
USA;169;uranium;;1975;8900
Yugoslavia;169;uranium;;1975;
Argentina;169;uranium;;1976;174
Australia;169;uranium;;1976;359
Belgium;169;uranium;;1976;
Brazil;169;uranium;;1976;
Canada;169;uranium;;1976;5438
France;169;uranium;;1976;1871
Gabon;169;uranium;;1976;965
German Federal Republic;169;uranium;;1976;38
India;169;uranium;;1976;
Namibia;169;uranium;;1976;593
Niger;169;uranium;;1976;1460
Portugal;169;uranium;;1976;86
South Africa;169;uranium;;1976;2788
Spain;169;uranium;;1976;192
USA;169;uranium;;1976;9750
Yugoslavia;169;uranium;;1976;
Argentina;169;uranium;;1977;185
Australia;169;uranium;;1977;356
Belgium;169;uranium;;1977;
Brazil;169;uranium;;1977;
Canada;169;uranium;;1977;5787
France;169;uranium;;1977;2048
Gabon;169;uranium;;1977;907
German Federal Republic;169;uranium;;1977;15
India;169;uranium;;1977;
Namibia;169;uranium;;1977;2340
Niger;169;uranium;;1977;1441
Portugal;169;uranium;;1977;94
South Africa;169;uranium;;1977;3368
Spain;169;uranium;;1977;163
USA;169;uranium;;1977;11360
Yugoslavia;169;uranium;;1977;
Argentina;169;uranium;;1978;143
Australia;169;uranium;;1978;516
Belgium;169;uranium;;1978;
Brazil;169;uranium;;1978;
Canada;169;uranium;;1978;6800
France;169;uranium;;1978;2911
Gabon;169;uranium;;1978;1022
German Federal Republic;169;uranium;;1978;41
India;169;uranium;;1978;
Namibia;169;uranium;;1978;2693
Niger;169;uranium;;1978;2062
Portugal;169;uranium;;1978;86
South Africa;169;uranium;;1978;3975
Spain;169;uranium;;1978;153
USA;169;uranium;;1978;14250
Yugoslavia;169;uranium;;1978;
Argentina;169;uranium;;1979;745
Australia;169;uranium;;1979;706
Belgium;169;uranium;;1979;
Brazil;169;uranium;;1979;
Canada;169;uranium;;1979;6530
France;169;uranium;;1979;3332
Gabon;169;uranium;;1979;1100
German Federal Republic;169;uranium;;1979;29
India;169;uranium;;1979;150
Namibia;169;uranium;;1979;3831
Niger;169;uranium;;1979;3615
Portugal;169;uranium;;1979;102
South Africa;169;uranium;;1979;4780
Spain;169;uranium;;1979;162
USA;169;uranium;;1979;14400
Yugoslavia;169;uranium;;1979;
Argentina;169;uranium;;1980;242
Australia;169;uranium;;1980;1561
Belgium;169;uranium;;1980;20
Brazil;169;uranium;;1980;
Canada;169;uranium;;1980;6739
France;169;uranium;;1980;2845
Gabon;169;uranium;;1980;1034
German Federal Republic;169;uranium;;1980;41
India;169;uranium;;1980;103
Namibia;169;uranium;;1980;4036
Niger;169;uranium;;1980;4132
Portugal;169;uranium;;1980;72
South Africa;169;uranium;;1980;6186
Spain;169;uranium;;1980;167
USA;169;uranium;;1980;16800
Yugoslavia;169;uranium;;1980;
Argentina;169;uranium;;1981;187
Australia;169;uranium;;1981;2922
Belgium;169;uranium;;1981;41
Brazil;169;uranium;;1981;5
Canada;169;uranium;;1981;7507
France;169;uranium;;1981;2554
Gabon;169;uranium;;1981;1023
German Federal Republic;169;uranium;;1981;36
India;169;uranium;;1981;103
Namibia;169;uranium;;1981;3970
Niger;169;uranium;;1981;4367
Portugal;169;uranium;;1981;90
South Africa;169;uranium;;1981;6135
Spain;169;uranium;;1981;151
USA;169;uranium;;1981;14800
Yugoslavia;169;uranium;;1981;0
