Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;109;petroleum crude;;1970;1480000
Algeria;109;petroleum crude;;1970;47253000
Angola;109;petroleum crude;;1970;5065000
Argentina;109;petroleum crude;;1970;20797000
Australia;109;petroleum crude;;1970;8541000
Austria;109;petroleum crude;;1970;2798000
Bahrain;109;petroleum crude;;1970;3840000
Bolivia;109;petroleum crude;;1970;1279000
Brazil;109;petroleum crude;;1970;8835000
Brunei;109;petroleum crude;;1970;6807000
Bulgaria;109;petroleum crude;;1970;334000
Canada;109;petroleum crude;;1970;66937000
Chile;109;petroleum crude;;1970;1803000
China;109;petroleum crude;;1970;25400000
Colombia;109;petroleum crude;;1970;11619000
Congo;109;petroleum crude;;1970;19000
Cuba;109;petroleum crude;;1970;159000
Czechoslovakia;109;petroleum crude;;1970;203000
Denmark;109;petroleum crude;;1970;0
Ecuador;109;petroleum crude;;1970;210000
Egypt;109;petroleum crude;;1970;17282000
France;109;petroleum crude;;1970;2309000
Gabon;109;petroleum crude;;1970;5423000
German Democratic Rep;109;petroleum crude;;1970;90000
German Federal Republic;109;petroleum crude;;1970;7535000
Hungary;109;petroleum crude;;1970;1937000
India;109;petroleum crude;;1970;6808000
Indonesia;109;petroleum crude;;1970;42400000
Iran;109;petroleum crude;;1970;175160000
Iraq;109;petroleum crude;;1970;76448000
Israel;109;petroleum crude;;1970;80000
Italy;109;petroleum crude;;1970;1405000
Japan;109;petroleum crude;;1970;820000
Kuwait;109;petroleum crude;;1970;137397000
Libya;109;petroleum crude;;1970;159890000
Malaysia;109;petroleum crude;;1970;859000
Mexico;109;petroleum crude;;1970;22701000
Morocco;109;petroleum crude;;1970;44000
Myanmar;109;petroleum crude;;1970;818000
Netherlands;109;petroleum crude;;1970;1991000
Neutral zone;109;petroleum crude;;1970;25176000
New Zealand;109;petroleum crude;;1970;68000
Nigeria;109;petroleum crude;;1970;52800000
Oman;109;petroleum crude;;1970;16415000
Pakistan;109;petroleum crude;;1970;482000
Peru;109;petroleum crude;;1970;3813000
Poland;109;petroleum crude;;1970;424000
Qatar;109;petroleum crude;;1970;17520000
Romania;109;petroleum crude;;1970;13377000
Saudi Arabia;109;petroleum crude;;1970;176849000
Soviet Union;109;petroleum crude;;1970;355000000
Syria;109;petroleum crude;;1970;4356000
Taiwan;109;petroleum crude;;1970;86000
Trinidad & Tobago;109;petroleum crude;;1970;7409000
Tunisia;109;petroleum crude;;1970;4449000
Turkey;109;petroleum crude;;1970;3456000
USA;109;petroleum crude;;1970;510533000
United Arab Emirates;109;petroleum crude;;1970;37560000
United Kingdom;109;petroleum crude;;1970;84000
Venezuela;109;petroleum crude;;1970;194306000
Yugoslavia;109;petroleum crude;;1970;2854000
Albania;109;petroleum crude;;1971;1657000
Algeria;109;petroleum crude;;1971;36346000
Angola;109;petroleum crude;;1971;5721000
Argentina;109;petroleum crude;;1971;22409000
Australia;109;petroleum crude;;1971;14803000
Austria;109;petroleum crude;;1971;2516000
Bahrain;109;petroleum crude;;1971;3736000
Bolivia;109;petroleum crude;;1971;1950000
Brazil;109;petroleum crude;;1971;9028000
Brunei;109;petroleum crude;;1971;6433000
Bulgaria;109;petroleum crude;;1971;305000
Canada;109;petroleum crude;;1971;71518000
Chile;109;petroleum crude;;1971;1868000
China;109;petroleum crude;;1971;38000000
Colombia;109;petroleum crude;;1971;11413000
Congo;109;petroleum crude;;1971;14000
Cuba;109;petroleum crude;;1971;120000
Czechoslovakia;109;petroleum crude;;1971;194000
Denmark;109;petroleum crude;;1971;0
Ecuador;109;petroleum crude;;1971;197000
Egypt;109;petroleum crude;;1971;15517000
France;109;petroleum crude;;1971;1861000
Gabon;109;petroleum crude;;1971;5785000
German Democratic Rep;109;petroleum crude;;1971;95000
German Federal Republic;109;petroleum crude;;1971;7420000
Hungary;109;petroleum crude;;1971;1955000
India;109;petroleum crude;;1971;7185000
Indonesia;109;petroleum crude;;1971;44320000
Iran;109;petroleum crude;;1971;207700000
Iraq;109;petroleum crude;;1971;83771000
Israel;109;petroleum crude;;1971;70000
Italy;109;petroleum crude;;1971;1288000
Japan;109;petroleum crude;;1971;802000
Kuwait;109;petroleum crude;;1971;146785000
Libya;109;petroleum crude;;1971;133012000
Malaysia;109;petroleum crude;;1971;3275000
Mexico;109;petroleum crude;;1971;22608000
Morocco;109;petroleum crude;;1971;23000
Myanmar;109;petroleum crude;;1971;843000
Netherlands;109;petroleum crude;;1971;1714000
Neutral zone;109;petroleum crude;;1971;27300000
New Zealand;109;petroleum crude;;1971;117000
Nigeria;109;petroleum crude;;1971;74100000
Oman;109;petroleum crude;;1971;14164000
Pakistan;109;petroleum crude;;1971;520000
Peru;109;petroleum crude;;1971;3278000
Poland;109;petroleum crude;;1971;395000
Qatar;109;petroleum crude;;1971;20220000
Romania;109;petroleum crude;;1971;13793000
Saudi Arabia;109;petroleum crude;;1971;223714000
Soviet Union;109;petroleum crude;;1971;372000000
Syria;109;petroleum crude;;1971;5292000
Taiwan;109;petroleum crude;;1971;108000
Trinidad & Tobago;109;petroleum crude;;1971;6843000
Tunisia;109;petroleum crude;;1971;4092000
Turkey;109;petroleum crude;;1971;3452000
USA;109;petroleum crude;;1971;501311000
United Arab Emirates;109;petroleum crude;;1971;51029000
United Kingdom;109;petroleum crude;;1971;83000
Venezuela;109;petroleum crude;;1971;185620000
Yugoslavia;109;petroleum crude;;1971;2961000
