Country;commodity_code;commodity_desc;Sub-commodity;year;value
Argentina;3;aluminium primary;;2012;412692
Australia;3;aluminium primary;;2012;1859726
Azerbaijan;3;aluminium primary;;2012;54890
Bahrain;3;aluminium primary;;2012;890217
Bosnia & Herzegovina;3;aluminium primary;;2012;159660
Brazil;3;aluminium primary;;2012;1436400
Cameroon;3;aluminium primary;;2012;52000
Canada;3;aluminium primary;;2012;2780556
China;3;aluminium primary;;2012;23534000
Egypt;3;aluminium primary;;2012;400061
France;3;aluminium primary;;2012;349000
Germany;3;aluminium primary;;2012;410413
Ghana;3;aluminium primary;;2012;38000
Greece;3;aluminium primary;;2012;165050
Iceland;3;aluminium primary;;2012;787071
India;3;aluminium primary;;2012;1720427
Indonesia;3;aluminium primary;;2012;254150
Iran;3;aluminium primary;;2012;337000
Italy;3;aluminium primary;;2012;99600
Japan;3;aluminium primary;;2012;4500
Kazakhstan;3;aluminium primary;;2012;249000
Malaysia;3;aluminium primary;;2012;121900
Montenegro;3;aluminium primary;;2012;74813
Mozambique;3;aluminium primary;;2012;562000
Netherlands;3;aluminium primary;;2012;86300
New Zealand;3;aluminium primary;;2012;325000
Nigeria;3;aluminium primary;;2012;22000
Norway;3;aluminium primary;;2012;1110900
Oman;3;aluminium primary;;2012;360000
Qatar;3;aluminium primary;;2012;627971
Romania;3;aluminium primary;;2012;248600
Russia;3;aluminium primary;;2012;4024000
Saudi Arabia;3;aluminium primary;;2012;0
Slovakia;3;aluminium primary;;2012;160662
Slovenia;3;aluminium primary;;2012;83300
South Africa;3;aluminium primary;;2012;665000
Spain;3;aluminium primary;;2012;386395
Sweden;3;aluminium primary;;2012;129000
Tajikistan;3;aluminium primary;;2012;272506
Turkey;3;aluminium primary;;2012;43700
USA;3;aluminium primary;;2012;2070300
United Arab Emirates;3;aluminium primary;;2012;1814000
United Kingdom;3;aluminium primary;;2012;60000
Venezuela;3;aluminium primary;;2012;203000
Vietnam;3;aluminium primary;;2012;
Argentina;3;aluminium primary;;2013;434758
Australia;3;aluminium primary;;2013;1777409
Azerbaijan;3;aluminium primary;;2013;53290
Bahrain;3;aluminium primary;;2013;912700
Bosnia & Herzegovina;3;aluminium primary;;2013;157191
Brazil;3;aluminium primary;;2013;1304100
Cameroon;3;aluminium primary;;2013;75000
Canada;3;aluminium primary;;2013;2967364
China;3;aluminium primary;;2013;26534000
Egypt;3;aluminium primary;;2013;318459
France;3;aluminium primary;;2013;343000
Germany;3;aluminium primary;;2013;492368
Ghana;3;aluminium primary;;2013;36600
Greece;3;aluminium primary;;2013;169480
Iceland;3;aluminium primary;;2013;784132
India;3;aluminium primary;;2013;1667300
Indonesia;3;aluminium primary;;2013;256602
Iran;3;aluminium primary;;2013;350000
Italy;3;aluminium primary;;2013;
Japan;3;aluminium primary;;2013;3000
Kazakhstan;3;aluminium primary;;2013;250159
Malaysia;3;aluminium primary;;2013;290000
Montenegro;3;aluminium primary;;2013;47951
Mozambique;3;aluminium primary;;2013;562000
Netherlands;3;aluminium primary;;2013;81000
New Zealand;3;aluminium primary;;2013;324000
Nigeria;3;aluminium primary;;2013;2000
Norway;3;aluminium primary;;2013;1172900
Oman;3;aluminium primary;;2013;354000
Qatar;3;aluminium primary;;2013;634351
Romania;3;aluminium primary;;2013;250200
Russia;3;aluminium primary;;2013;3724000
Saudi Arabia;3;aluminium primary;;2013;187000
Slovakia;3;aluminium primary;;2013;163000
Slovenia;3;aluminium primary;;2013;84035
South Africa;3;aluminium primary;;2013;822000
Spain;3;aluminium primary;;2013;250000
Sweden;3;aluminium primary;;2013;131000
Tajikistan;3;aluminium primary;;2013;216369
