Country;commodity_code;commodity_desc;Sub-commodity;year;value
Albania;42;copper refined;;1982;9500
Argentina;42;copper refined;;1982;
Australia;42;copper refined;;1982;178138
Austria;42;copper refined;;1982;31600
Belgium;42;copper refined;;1982;501634
Brazil;42;copper refined;;1982;61812
Bulgaria;42;copper refined;;1982;55200
Canada;42;copper refined;;1982;337780
Chile;42;copper refined;;1982;852500
China;42;copper refined;;1982;300000
Czechoslovakia;42;copper refined;;1982;25636
Egypt;42;copper refined;;1982;7218
Finland;42;copper refined;;1982;47969
France;42;copper refined;;1982;46585
German Democratic Rep;42;copper refined;;1982;60000
German Federal Republic;42;copper refined;;1982;394072
Germany;42;copper refined;;1982;
Hungary;42;copper refined;;1982;22773
India;42;copper refined;;1982;27000
Iran;42;copper refined;;1982;1000
Italy;42;copper refined;;1982;19600
Japan;42;copper refined;;1982;1074974
Korea (Rep. of);42;copper refined;;1982;128377
Korea, Dem. P.R. of;42;copper refined;;1982;30000
Mexico;42;copper refined;;1982;74424
Norway;42;copper refined;;1982;18564
Oman;42;copper refined;;1982;0
Peru;42;copper refined;;1982;224536
Philippines;42;copper refined;;1982;0
Poland;42;copper refined;;1982;348027
Portugal;42;copper refined;;1982;4556
Romania;42;copper refined;;1982;50000
South Africa;42;copper refined;;1982;142500
Soviet Union;42;copper refined;;1982;1350000
Spain;42;copper refined;;1982;171900
Sweden;42;copper refined;;1982;62304
Taiwan;42;copper refined;;1982;47377
Turkey;42;copper refined;;1982;34700
USA;42;copper refined;;1982;1694300
United Kingdom;42;copper refined;;1982;134132
Yugoslavia;42;copper refined;;1982;126870
Zaire;42;copper refined;;1982;175115
Zambia;42;copper refined;;1982;584500
Zimbabwe;42;copper refined;;1982;25700
Albania;42;copper refined;;1983;10000
Argentina;42;copper refined;;1983;11500
Australia;42;copper refined;;1983;202603
Austria;42;copper refined;;1983;33061
Belgium;42;copper refined;;1983;431264
Brazil;42;copper refined;;1983;103003
Bulgaria;42;copper refined;;1983;68000
Canada;42;copper refined;;1983;464333
Chile;42;copper refined;;1983;834200
China;42;copper refined;;1983;310000
Czechoslovakia;42;copper refined;;1983;25746
Egypt;42;copper refined;;1983;7642
Finland;42;copper refined;;1983;55376
France;42;copper refined;;1983;43865
German Democratic Rep;42;copper refined;;1983;68000
German Federal Republic;42;copper refined;;1983;420325
Germany;42;copper refined;;1983;
Hungary;42;copper refined;;1983;24040
India;42;copper refined;;1983;29325
Iran;42;copper refined;;1983;5000
Italy;42;copper refined;;1983;31200
Japan;42;copper refined;;1983;1091929
Korea (Rep. of);42;copper refined;;1983;143806
Korea, Dem. P.R. of;42;copper refined;;1983;32000
Mexico;42;copper refined;;1983;86903
Norway;42;copper refined;;1983;22705
Oman;42;copper refined;;1983;3807
Peru;42;copper refined;;1983;194669
Philippines;42;copper refined;;1983;38800
Poland;42;copper refined;;1983;360100
Portugal;42;copper refined;;1983;4561
Romania;42;copper refined;;1983;47000
South Africa;42;copper refined;;1983;157700
Soviet Union;42;copper refined;;1983;1400000
Spain;42;copper refined;;1983;158600
Sweden;42;copper refined;;1983;63357
Taiwan;42;copper refined;;1983;37960
Turkey;42;copper refined;;1983;37900
USA;42;copper refined;;1983;1583800
United Kingdom;42;copper refined;;1983;144366
Yugoslavia;42;copper refined;;1983;123708
Zaire;42;copper refined;;1983;227231
Zambia;42;copper refined;;1983;576100
Zimbabwe;42;copper refined;;1983;25400
Albania;42;copper refined;;1984;11000
Argentina;42;copper refined;;1984;11200
Australia;42;copper refined;;1984;197217
Austria;42;copper refined;;1984;33255
Belgium;42;copper refined;;1984;427707
Brazil;42;copper refined;;1984;101711
Bulgaria;42;copper refined;;1984;70000
Canada;42;copper refined;;1984;504262
Chile;42;copper refined;;1984;879700
China;42;copper refined;;1984;320000
Czechoslovakia;42;copper refined;;1984;26068
Egypt;42;copper refined;;1984;4181
Finland;42;copper refined;;1984;57318
France;42;copper refined;;1984;40702
German Democratic Rep;42;copper refined;;1984;69000
German Federal Republic;42;copper refined;;1984;378998
Germany;42;copper refined;;1984;
Hungary;42;copper refined;;1984;25863
India;42;copper refined;;1984;33645
Iran;42;copper refined;;1984;5000
Italy;42;copper refined;;1984;50300
Japan;42;copper refined;;1984;935156
Korea (Rep. of);42;copper refined;;1984;150176
Korea, Dem. P.R. of;42;copper refined;;1984;35000
Mexico;42;copper refined;;1984;79806
Norway;42;copper refined;;1984;30323
Oman;42;copper refined;;1984;15180
Peru;42;copper refined;;1984;219037
Philippines;42;copper refined;;1984;99200
