Country;commodity_code;commodity_desc;Sub-commodity;year;value
Algeria;73;steel crude;;1982;868000
Angola;73;steel crude;;1982;
Argentina;73;steel crude;;1982;2897400
Australia;73;steel crude;;1982;6371000
Austria;73;steel crude;;1982;4258156
Bangladesh;73;steel crude;;1982;108624
Belgium;73;steel crude;;1982;9995850
Brazil;73;steel crude;;1982;12995241
Bulgaria;73;steel crude;;1982;2584000
Canada;73;steel crude;;1982;11871374
Chile;73;steel crude;;1982;478400
China;73;steel crude;;1982;37160000
Colombia;73;steel crude;;1982;421753
Cuba;73;steel crude;;1982;290200
Czechoslovakia;73;steel crude;;1982;14992000
Denmark;73;steel crude;;1982;560000
Dominican Republic;73;steel crude;;1982;
Egypt;73;steel crude;;1982;129915
Finland;73;steel crude;;1982;2413943
France;73;steel crude;;1982;18402000
German Democratic Rep;73;steel crude;;1982;7168500
German Federal Republic;73;steel crude;;1982;35880000
Germany;73;steel crude;;1982;
Greece;73;steel crude;;1982;933000
Hong Kong;73;steel crude;;1982;120000
Hungary;73;steel crude;;1982;3702000
India;73;steel crude;;1982;10834000
Indonesia;73;steel crude;;1982;500000
Iran;73;steel crude;;1982;1200000
Ireland, Republic of;73;steel crude;;1982;60000
Israel;73;steel crude;;1982;87000
Italy;73;steel crude;;1982;24009490
Japan;73;steel crude;;1982;99548000
Jordan;73;steel crude;;1982;156369
Korea (Rep. of);73;steel crude;;1982;10863397
Korea, Dem. P.R. of;73;steel crude;;1982;5800000
Libya;73;steel crude;;1982;
Luxembourg;73;steel crude;;1982;3509850
Malaysia;73;steel crude;;1982;245683
Mexico;73;steel crude;;1982;7055720
Netherlands;73;steel crude;;1982;4345800
New Zealand;73;steel crude;;1982;251847
Nigeria;73;steel crude;;1982;90000
Norway;73;steel crude;;1982;767991
Pakistan;73;steel crude;;1982;350000
Paraguay;73;steel crude;;1982;
Peru;73;steel crude;;1982;272593
Philippines;73;steel crude;;1982;350000
Poland;73;steel crude;;1982;14794700
Portugal;73;steel crude;;1982;501679
Qatar;73;steel crude;;1982;483245
Romania;73;steel crude;;1982;13055000
Saudi Arabia;73;steel crude;;1982;70000
Singapore;73;steel crude;;1982;359000
South Africa;73;steel crude;;1982;8036000
Soviet Union;73;steel crude;;1982;147165000
Spain;73;steel crude;;1982;12742560
Sweden;73;steel crude;;1982;3936000
Switzerland;73;steel crude;;1982;950000
Syria;73;steel crude;;1982;99000
Taiwan;73;steel crude;;1982;4152000
Thailand;73;steel crude;;1982;312158
Trinidad & Tobago;73;steel crude;;1982;179200
Tunisia;73;steel crude;;1982;104900
Turkey;73;steel crude;;1982;1997631
USA;73;steel crude;;1982;67655000
United Kingdom;73;steel crude;;1982;13704000
Uruguay;73;steel crude;;1982;28019
Venezuela;73;steel crude;;1982;2216000
Vietnam;73;steel crude;;1982;47100
Yugoslavia;73;steel crude;;1982;3850000
Zimbabwe;73;steel crude;;1982;537609
Algeria;73;steel crude;;1983;892000
Angola;73;steel crude;;1983;
Argentina;73;steel crude;;1983;2942807
Australia;73;steel crude;;1983;5657000
Austria;73;steel crude;;1983;4410907
Bangladesh;73;steel crude;;1983;47401
Belgium;73;steel crude;;1983;10157031
Brazil;73;steel crude;;1983;14671428
