TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,295687,FALSE,-1,N/A,,FALSE,295687,FALSE,,FALSE,1340318,,1340318,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97112,FALSE,-1,N/A,,FALSE,97112,FALSE,,FALSE,,91038,91038,0,TRUE,FALSE
C,A,19920101,1992,52,1992,144,LKA,Sri Lanka,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,472,FALSE,-1,N/A,,FALSE,472,FALSE,,FALSE,3983,,3983,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,109,,109,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17917,FALSE,-1,N/A,,FALSE,17917,FALSE,,FALSE,,14375,14375,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26101,FALSE,-1,N/A,,FALSE,26101,FALSE,,FALSE,43419,,43419,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100156,FALSE,-1,N/A,,FALSE,100156,FALSE,,FALSE,,124996,124996,0,TRUE,FALSE
C,A,19920101,1992,52,1992,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8062,FALSE,-1,N/A,,FALSE,8062,FALSE,,FALSE,4645,,4645,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2605,Cobalt ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9499,FALSE,-1,N/A,,FALSE,9499,FALSE,,FALSE,163938,,163938,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2605,Cobalt ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17210573,FALSE,-1,N/A,,FALSE,17210573,FALSE,,FALSE,2952149,,2952149,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2605,Cobalt ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,-1,N/A,,FALSE,3,FALSE,,FALSE,,3164,3164,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2799412992,FALSE,-1,N/A,,FALSE,2799412992,FALSE,,FALSE,84095008,,84095008,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,665000000,FALSE,-1,N/A,,FALSE,665000000,FALSE,,FALSE,,57546,57546,0,TRUE,FALSE
C,A,19920101,1992,52,1992,144,LKA,Sri Lanka,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40500,FALSE,-1,N/A,,FALSE,40500,FALSE,,FALSE,8510,,8510,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4426884,FALSE,-1,N/A,,FALSE,4426884,FALSE,,FALSE,839493,,839493,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54085186,FALSE,-1,N/A,,FALSE,54085186,FALSE,,FALSE,3903927,,3903927,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,864362458,FALSE,-1,N/A,,FALSE,864362458,FALSE,,FALSE,,44103621,44103621,0,TRUE,FALSE
C,A,19920101,1992,52,1992,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8843572,FALSE,-1,N/A,,FALSE,8843572,FALSE,,FALSE,939507,,939507,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17851000,FALSE,-1,N/A,,FALSE,17851000,FALSE,,FALSE,1299406,,1299406,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,341000,FALSE,-1,N/A,,FALSE,341000,FALSE,,FALSE,,14369,14369,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2139073,FALSE,-1,N/A,,FALSE,2139073,FALSE,,FALSE,461439,,461439,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20209,FALSE,-1,N/A,,FALSE,20209,FALSE,,FALSE,,10682,10682,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,161385040,FALSE,-1,N/A,,FALSE,161385040,FALSE,,FALSE,109873160,,109873160,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,733838976,FALSE,-1,N/A,,FALSE,733838976,FALSE,,FALSE,,457244416,457244416,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44894120,FALSE,-1,N/A,,FALSE,44894120,FALSE,,FALSE,,11907234,11907234,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7093874,FALSE,-1,N/A,,FALSE,7093874,FALSE,,FALSE,2346294,,2346294,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65311745,FALSE,-1,N/A,,FALSE,65311745,FALSE,,FALSE,,13307214,13307214,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6000,FALSE,-1,N/A,,FALSE,6000,FALSE,,FALSE,7644,,7644,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,-1,N/A,,FALSE,1000,FALSE,,FALSE,,188,188,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16000,FALSE,-1,N/A,,FALSE,16000,FALSE,,FALSE,,11929,11929,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13775186,FALSE,-1,N/A,,FALSE,13775186,FALSE,,FALSE,1787079,,1787079,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1097500,FALSE,-1,N/A,,FALSE,1097500,FALSE,,FALSE,,142919,142919,0,TRUE,FALSE
C,A,19920101,1992,52,1992,144,LKA,Sri Lanka,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,1183,,1183,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14475139,FALSE,-1,N/A,,FALSE,14475139,FALSE,,FALSE,2286402,,2286402,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19000,FALSE,-1,N/A,,FALSE,19000,FALSE,,FALSE,,7444,7444,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,901019601,FALSE,-1,N/A,,FALSE,901019601,FALSE,,FALSE,103479583,,103479583,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6705410,FALSE,-1,N/A,,FALSE,6705410,FALSE,,FALSE,,1005731,1005731,0,TRUE,FALSE
C,A,19920101,1992,52,1992,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40871,FALSE,-1,N/A,,FALSE,40871,FALSE,,FALSE,18885,,18885,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,186087008,FALSE,-1,N/A,,FALSE,186087008,FALSE,,FALSE,16021234,,16021234,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25000,FALSE,-1,N/A,,FALSE,25000,FALSE,,FALSE,,21774,21774,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1035252,FALSE,-1,N/A,,FALSE,1035252,FALSE,,FALSE,261172,,261172,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2612,Uranium or thorium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,4458699,,4458699,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2612,Uranium or thorium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,132923,132923,0,TRUE,FALSE
C,A,19920101,1992,52,1992,170,COL,Colombia,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2612,Uranium or thorium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,7127,7127,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,507197,FALSE,-1,N/A,,FALSE,507197,FALSE,,FALSE,2722427,,2722427,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6981886,FALSE,-1,N/A,,FALSE,6981886,FALSE,,FALSE,,36083104,36083104,0,TRUE,FALSE
C,A,19920101,1992,52,1992,144,LKA,Sri Lanka,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,162,,162,0,TRUE,FALSE
C,A,19920101,1992,52,1992,144,LKA,Sri Lanka,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000,FALSE,-1,N/A,,FALSE,5000,FALSE,,FALSE,,2102,2102,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4235,FALSE,-1,N/A,,FALSE,4235,FALSE,,FALSE,1396013,,1396013,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28272156,FALSE,-1,N/A,,FALSE,28272156,FALSE,,FALSE,,90473200,90473200,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,765163,FALSE,-1,N/A,,FALSE,765163,FALSE,,FALSE,1516453,,1516453,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1472002,FALSE,-1,N/A,,FALSE,1472002,FALSE,,FALSE,,3094670,3094670,0,TRUE,FALSE
C,A,19920101,1992,52,1992,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,586,FALSE,-1,N/A,,FALSE,586,FALSE,,FALSE,6703,,6703,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,6434,,6434,0,TRUE,FALSE
C,A,19920101,1992,52,1992,196,CYP,Cyprus,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41000,FALSE,-1,N/A,,FALSE,41000,FALSE,,FALSE,22520,,22520,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5937,FALSE,-1,N/A,,FALSE,5937,FALSE,,FALSE,12979,,12979,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,29388738560,FALSE,-1,N/A,,FALSE,25269766144,FALSE,,FALSE,3430119936,,3430119936,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,46590689280,FALSE,-1,N/A,,FALSE,40060780544,FALSE,,FALSE,,5543894016,5543894016,0,TRUE,FALSE
C,A,19920101,1992,52,1992,144,LKA,Sri Lanka,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,1368115062,FALSE,-1,N/A,,FALSE,1176367207,FALSE,,FALSE,158983750,,158983750,0,TRUE,FALSE
C,A,19920101,1992,52,1992,144,LKA,Sri Lanka,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,463,FALSE,-1,N/A,,FALSE,398,FALSE,,FALSE,,490,490,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,5287993856,FALSE,-1,N/A,,FALSE,4546855936,FALSE,,FALSE,832892480,,832892480,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,13209244451,FALSE,-1,N/A,,FALSE,11357905805,FALSE,,FALSE,1724248578,,1724248578,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,25012839302,FALSE,-1,N/A,,FALSE,21507170509,FALSE,,FALSE,,2774490154,2774490154,0,TRUE,FALSE
C,A,19920101,1992,52,1992,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,179515744,FALSE,-1,N/A,,FALSE,154355744,FALSE,,FALSE,18144636,,18144636,0,TRUE,FALSE
C,A,19920101,1992,52,1992,170,COL,Colombia,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,11053811712,FALSE,-1,N/A,,FALSE,9504567296,FALSE,,FALSE,,1149485952,1149485952,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,2082020480,FALSE,-1,N/A,,FALSE,1790215424,FALSE,,FALSE,280861536,,280861536,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,474751712,FALSE,-1,N/A,,FALSE,408212992,FALSE,,FALSE,,38988068,38988068,0,TRUE,FALSE
C,A,19920101,1992,52,1992,196,CYP,Cyprus,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,871120704,FALSE,-1,N/A,,FALSE,749028992,FALSE,,FALSE,105960976,,105960976,0,TRUE,FALSE
C,A,19920101,1992,52,1992,196,CYP,Cyprus,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,835,FALSE,-1,N/A,,FALSE,718,FALSE,,FALSE,,2345,2345,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,5706482688,FALSE,-1,N/A,,FALSE,4906692096,FALSE,,FALSE,709707456,,709707456,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,5149997568,FALSE,-1,N/A,,FALSE,4428200960,FALSE,,FALSE,,630006720,630006720,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271121,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,6.12541E+11,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,41324112,,41324112,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,271121,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,3617595904,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,3617595904,3617595904,0,TRUE,FALSE
C,A,19920101,1992,52,1992,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271121,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17,FALSE,-1,N/A,,FALSE,17,FALSE,,FALSE,556,,556,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271121,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,585,FALSE,-1,N/A,,FALSE,585,FALSE,,FALSE,309,,309,0,TRUE,FALSE
C,A,19920101,1992,52,1992,191,HRV,Croatia,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271121,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,398775008,FALSE,-1,N/A,,FALSE,398775008,FALSE,,FALSE,65581896,,65581896,0,TRUE,FALSE
C,A,19920101,1992,52,1992,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,271121,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1187795968,FALSE,-1,N/A,,FALSE,1187795968,FALSE,,FALSE,,2,2,0,TRUE,FALSE
C,A,19920101,1992,52,1992,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13873,FALSE,-1,N/A,,FALSE,13873,FALSE,,FALSE,209217,,209217,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,105084,FALSE,-1,N/A,,FALSE,105084,FALSE,,FALSE,58169,,58169,0,TRUE,FALSE
C,A,19920101,1992,52,1992,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2985958,FALSE,-1,N/A,,FALSE,2985958,FALSE,,FALSE,,8918415,8918415,0,TRUE,FALSE
